username,date,rating,review,likes,dislikes
pcy7****,2021.04.12. 23:26,10,"당시, 일본판 '내 머리속의 지우개'라고 소개가 많이 되었지만, 영화를 본 사람이라면 전혀 다른 감동과 감정을 느낄 수 있는 영화입니다. 개인적으로 손꼽히는 영화입니다.",1,0
ajsu****,2021.01.17. 00:44,10,내가 사에키였다면 난 마지막 기억으로 어디를 찾아갔을까..,1,0
adel****,2021.01.15. 23:00,10,"아내 입장에서 아내역이 정말 대단하다고 생각하며 봤다. 자신에게만 기대 살고 있는 아이와 같은 남편을 돌보며, 육아를 또 한번 해야 하는 그 고통, 게다가 경제적 부담까지 오롯이 본인의 몫이 되었을 때 오는 불안감, 그걸 감내하면서도 로맨틱하게도 남편이 연락 끊긴채 간 곳을 감으로 찾아내 재회하고.. 그곳에서 모든 ...",1,0
ilik****,2020.06.12. 01:37,10,감명깊게 잔잔하게잘보았습니다,1,0
lms5****,2018.04.26. 22:00,10,지금보면서 눈물콧물 다빼고있네요 ㅜㅜ일본영화는 참 군더더기없고 담백하고 사람 속을 울린다ㅜㅜ,1,0
k550****,2016.09.28. 17:37,10,언제 우리에게 닥칠지모를일. 과대포장도없이 현실적이며 잔잔하게 잘그려낸 작품,1,0
zoro****,2014.03.04. 21:49,8,두괄식 진행을 매우 흥미있게 연출했네요. 너무 잘 봤습니다.,1,0
gkar****,2009.11.19. 19:31,10,나 중딩인데 영화보고 운적 처음이다..... 쪽팔린다....,1,0
wjdt****,2009.01.14. 03:55,10,에미코인지를 알면서도 마지막에 그녀를 모른채 해야하는 사에키의심정은...,1,0
kimt****,2008.10.20. 04:31,10,짧은시간동안 사람의 고통과 그고통을 해소하는 4년의시간을 다본거같다,1,0
limh****,2008.01.04. 20:04,9,나이상관없이 찾아오는 치매...옆에있는 가족의 사랑이 돋보이고 짠~한 영화,1,0
i404****,2007.06.23. 02:44,7,병의 고통을 이미지적으로 표현한듯... 현실은 더욱더 비참할텐데...,1,0
korn****,2007.06.01. 16:38,9,소소하고 담백한 일상의 연출이 더 큰 감동으로..,1,0
joe1****,2017.02.20. 21:27,9,알츠하이머병은 주변 사람들이 더 슬퍼지는듯. 너무나 담담하게 풀어내서 더욱 슬픈영화.,2,1
mate****,2023.01.19. 11:40,10,나이가 들면 특히 40대로 넘어가면 꼭 봐야하는 영화입니다...알츠하이머 병을 이겨내려는 부부의 노력이 아름답습니다. 영화라서 현실과는 단편적인 이야기지만 그래도 이 영화를 보고 치매 알츠하이머병에 대해 다시한번 사람들이 재고할수 있는 계기가 되었으면합니다.,0,0
sjss****,2022.11.18. 11:46,6,주인공분이 치매환자 특유의 영혼 반쯤 나간 표정을 너무 잘 연기해서 소름돋네요,0,0
lkh8****,2022.08.25. 21:19,10,내겐 너무 완벽했던 영화..,0,0
jcom****,2022.08.20. 14:40,10,오래된 영화지만 지금 보아서 더욱 공감된 듯 하다 배우들의 호연으로 잔잔히 마음을 울립니다 좋은 작품,0,0
tre4****,2022.01.18. 21:28,10,알츠하이머는 참으로 슬픈 병인것 같습니다~~,0,0
hkbo****,2021.12.29. 18:55,10,최고,0,0
djtj****,2021.11.21. 23:44,6,"내일의 기억을 조금이라도 남기려고 필사적으로 글을 쓰는 주인공의 모습. 소중한 사람들과의 추억들, 기억들. 현실적이라 더 여운이 깊은 마지막이었다.",0,0
mono****,2021.11.14. 14:37,7,"내가 늙어갈 때, 내 옆에는 누가 있을까...",0,0
nodo****,2021.07.11. 09:47,8,일부러 눈물샘을 자극하지 않고 알츠하이머병 걸린 본인과 가족에 대한 이야기를 진지하게 하는 것 같았다.,0,0
esoo****,2021.07.08. 18:53,9,와타나베 켄이 연기를. 너무. 잘하네요,0,0
dahl****,2021.07.06. 01:12,10,주인공의머리속은 지워져도 마음속에는 지워지지 않는 그게 있었다.,0,0
wooc****,2021.06.24. 00:18,10,끝까지 함께 하겠다며 다리위 남편의 뒤를 따라 가는 장면은 잊을 수 가 없다.,0,0
boss****,2021.05.09. 21:58,10,아내의 기억을 걷는 시간.,0,0
4313****,2021.03.07. 18:26,10,진짜  건강해야지 일도 가정도 평온함  치매무서움,0,0
okha****,2021.01.12. 20:55,8,정보 없음,0,0
ingf****,2021.01.03. 01:22,10,"병원서 알츠하이머 확진 받고 ""내가 완전 다른 사람 처럼 변해도 괜찮아.?"" 두부부가 계단에서 우는 장면부터 영화 끝날때까지 계속 눈물이 안 멈췄음",0,0
wlgn****,2020.12.06. 23:53,10,"살아간다는 것, 해가 뜨고 지는 일만 남 듯 인간의 삶이란 외견 각기 다른 듯 하여도 먼 발치에서보면 하나의 원을 걸어가고 있다.한 인간의 생로병 그리고 종단에는 사를 향하여 묵묵히 걸어가는 뒷모습을 보며 인생이라는 어쩌면 단순하고 한편으로는 매우 복잡한 의미를 다시한번 생각한다.",0,0
rlaz****,2020.07.06. 01:43,10,정보 없음,0,0
busg****,2020.06.21. 18:52,10,"보는 내내 너무 슬펐던 영화. 치매라는건 단순히 기억만 잃는게 아니라, 나 자신도 잃어가는 병이라고 생각들었다. 치매를 다룬 영화이기에 어떠한 전개가 펼쳐질지 예상갔다. 그럼에도 계속해서 눈물이 나왔다.",0,0
holi****,2020.02.26. 02:43,8,결혼식 연설장면에서 너무 슬펐네요.. 태어날 아이와 함께할 추억들을 생각하니 그저 어린 부부에게 감사한 마음뿐이라고 하는 멋진 연설..하지만 앞으로 얼마나 그 추억을 함께 쌓을 수 있을지 알 수 없는 치매환자 아버지의 입을 통해서 들으니 정말로 슬펐습니다,0,0
deen****,2020.01.22. 23:17,10,이거 보고 몇번이나 울었다....,0,0
123q****,2019.10.27. 02:38,9,담담하게 그려내는 그 남자의 마지막.,0,0
popy****,2019.08.05. 17:01,6,"인상적였던 남주, 여주",0,0
sung****,2019.07.28. 19:08,10,나이 70이 넘은 할마시가보면서~~ㅠㅠ알츠하이머 ~기억을  잊는다는게 얼마나   무서운 일인지.,0,0
k2yu****,2019.05.21. 11:27,10,펑펑울었어여 엉엉엉엉,0,0
dmsw****,2019.01.04. 12:06,9,오랜만에 좋은영화 봤음..,0,0
tlsd****,2019.01.03. 16:42,8,오랜만에 따뜻한 영화 본거같아서 좋았어요,0,0
yust****,2018.12.29. 19:24,10,기억이란것은 기쁘면서도 너무 슬픈것같다..,0,0
thfk****,2018.11.08. 00:19,10,제 인생영화입니다...,0,0
jj00****,2018.03.04. 20:38,10,"최고의 일본영화, 아니 그냥 최고입니다.연기에서부터 음악까지..무조건보세요.",0,0
tnru****,2018.03.04. 16:07,10,잔잔하게 가슴을 울린 영화. 배우의 연기인지도 모를만큼 작품에 몰입하여 함께 눈물 흘릴 수 있었던 영화 가족의 소중함과 삶의 중요함을 다시 한 번 깨닫게 해주었다.,0,0
wjsn****,2018.02.23. 01:16,8,이것도 나름대로 슬펐지만 원작노선을 따라갔다면 아마도 배가 되지 안았을까? 여러모로 아쉽다,0,0
bbq2****,2017.12.03. 06:45,4,직면하고 받아들여야 하는 현실,0,0
pado****,2017.10.16. 01:53,10,아내가 오열하는 남편의 등을 스다듬어 줄때그 마음 그 사랑 느껴지고 그 느낌 부러웠다,0,0
nils****,2017.10.09. 19:44,7,우리는 기억으로 인해 존재하는 것인지도 모른다...,0,0
ntop****,2017.05.13. 00:23,10,우연히 채널J에서 보고는 완전 감동 받았네요. 버릴 장면이 없는 최고의 영화인 듯 합니다. 영화가 끝난 뒤 밀려오는 감동이 더 크네요. 눈물과 함께 마음이 계속 아파오네요~,0,0
seou****,2017.02.05. 21:32,8,미쳤어도 내가 안미쳤다 하면 된다는 따뜻함,0,0
leew****,2016.12.01. 23:09,10,잔잔한 감동을 주는 휴먼 스토리...치매로 인한 고통과 아픔을 극복하기 위해서 노력하는 눈물겨운 부부의 사랑,0,0
wnwj****,2016.11.10. 20:23,10,"마지막에 나도모르게 눈물이,,잔잔하게 여운이 오래남을것같네요,잘보고갑니다,",0,0
aeri****,2016.11.08. 22:17,10,진짜 최고의 영화입니다ㅠㅠ저건 연기야 연기일 뿐이라고!말하면서도 눈물이 줄줄 폭풍오열...ㅠㅠ절제된 연기가 더욱 실제같아서 정말 나에게도 저런 상황이 온다면 얼마나 속상하고 슬플까.. 그런 생각이 드는 너무나도 와닿는 영화였습니다,0,0
evan****,2016.11.04. 09:26,7,예상가능한전개이긴하지만 특히 아내가 자신을 못알아본 남편을 본 반응이 가슴을 울린다..,0,0
rnjs****,2016.09.30. 13:51,10,뇌에 대해서 다시한번 생각하게 된 영화입니다.지금부터라도 기록하고 일기쓰고 책을 많이 읽어야 겠네요. 그래야 알츠하이머병을 예방할 수 있으니깐요.,0,0
ssbs****,2016.09.12. 08:27,10,대학다닐때 본 영화 . 사이토짱,0,0
qkqw****,2016.06.17. 13:36,9,삶이란 어떤 방식으로 사느냐가 아니라 어떤 마음으로 다루는것이냐에 따라 달라진다.,0,0
dkgu****,2016.03.18. 17:15,10,두배우들 연기 오지네요,0,0
klpr****,2015.12.26. 07:28,7,와..조금은 느릿한 전개와 반복적인 서술형식 때문에 6점 줄려다 마지막 엔딩때문에 7점 준다.. 후반에 와타나베가 자괴감때문에 괴로워하며 오열할 때 눈물징..그다음에 엔딩에가서 마음한켠에서 눈물 찡..일본의 한 슬픈 서정시같은 새드영화..,0,0
to62****,2015.12.15. 14:43,10,진짜 명작이다 .. 이렇게 감동있는영화는 처음보고 주인공분이 연기를기가막히게해서.. 슬프네요,0,0
kys0****,2015.01.21. 03:41,10,와타나베 켄이 아내때린줄알고 쓰러져서 울던 장면보고 진짜 울었네요... 매일매일 평소와 같이 살수있음을 감사히 깨닫는 영화,0,0
dawn****,2014.07.05. 16:59,8,많이 보아왔던 소재임에도 불구하고 영화를 이끌어가는 배우들의 힘이 느껴지는 영화. Michiru Oshima의 음악도 좋습니다.,0,0
jihs****,2014.06.30. 11:38,10,초반에 2010년 가을이라고 나와서 최근에 나온 영화인 줄 알았음.,0,0
2x6a****,2014.06.14. 02:02,10,연기력과 스토리 좋았습니다. 눈물이 머무지 않았어요.,0,0
dygk****,2014.04.19. 22:29,10,본지 몇년이 지낫지만 계속 생각이나는 영화입니다조만간 또 봐야겠네요,0,0
ksa2****,2014.04.17. 23:55,10,와타나베 켄의 연기력에 소름이 돋았다,0,0
flyi****,2013.11.09. 02:11,9,마지막 에미코와 만났을때 사에키의 눈빛이 기억에 남는다.,0,0
luck****,2013.10.26. 03:36,9,끝나고 생각할 수 있는 영화~ 소중한 추억을 만들어준 주위사람들에게 감사하고 그기억을 영원히 간직하고싶다~,0,0
dsnd****,2013.09.23. 03:19,10,성인남자를 펑펑 울게 만든 영화,0,0
dbsg****,2013.06.01. 14:06,10,너무 안쓰러워 크흑,0,0
ljh2****,2013.05.31. 18:59,10,감동적이고  정말최고입니다.,0,0
anjs****,2013.05.31. 18:04,10,진짜감동적이고 재밋습니다 ..,0,0
lada****,2013.05.25. 01:54,10,눈물이질질남,0,0
yaku****,2013.04.13. 17:13,10,10,0,0
semo****,2013.02.06. 08:02,10,남일 같지가 않아..가슴한편이 먹먹해지는,0,0
dudg****,2012.12.28. 21:16,9,울뻔말뻔한... 뭔가 확 감동이 올 줄 알았는데..그래도연기진짜짱 ㅠㅠ 감동적이긴해요 계속 여운이 남는 !,0,0
dizi****,2012.12.19. 02:03,6,가장의 참담한 현실과 불치병의 아픔이..,0,0
dana****,2012.10.01. 23:15,9,상당히 감동적이었습니다. 연기도 좋았음. 다소 짧은 느낌,0,0
dudw****,2012.05.29. 22:42,9,그냥 두 주인공의 연기만 봐도 9점 이상은 되겠네요...눈물이 나올 수 밖에 없네요...,0,0
suer****,2012.03.08. 02:22,10,내 인생 최고의 영화 중 한 편.,0,0
0169****,2012.01.07. 16:13,10,정말 몰입 해서 봤습니다. 잘 봤습니다,0,0
paw7****,2011.12.23. 22:50,10,진짜  연기 너무 잘하네요...너무 슬퍼서 눈물이 나오네요..완전추천입니다,0,0
joha****,2011.12.21. 06:15,9,가족의 소중함을 다시 한 번 일깨워 준 고마운 작품입니다.,0,0
down****,2011.11.23. 16:31,10,이게 어떤 감정인지도 모르겠네요.. 너무너무 슬프네요.. 너무 울었어요 ㅠㅠ,0,0
tmwo****,2011.11.06. 04:46,10,소소한 행복을 보여주기에 더 슬프고 특히 남주인공의  연기와 엔딩음악 감동적이다,0,0
zkzk****,2011.10.05. 20:01,10,아.. 우리 부모님께는 절대 보여드리지 않을 겁니다.,0,0
kara****,2011.08.06. 07:39,10,최고,0,0
sss4****,2011.06.19. 14:55,10,안 울려던걸 몇번을 참았는데 결국 실패.. ㅠㅠ 추천입니다,0,0
jine****,2011.06.12. 15:12,9,감동이네요...,0,0
tjrg****,2011.06.11. 23:08,10,아 정말 진짜 감동적인 영화,0,0
ojjl****,2011.06.11. 15:47,7,"히쿠치가나코의 단아함
일본직장인은 양복 입은 사무라이 시대의 일본",0,0
vvve****,2011.06.04. 23:19,8,알츠하이머병에 걸린 사람을 자세히 묘사한것 같아 좋았습니다하지만 별 네개^^;;,0,0
khw0****,2011.05.28. 16:44,10,진짜 너무 감동이네여ㅠㅠ보는 내내 울게만드는 영화...정말 좋은영화에요!!ㅠㅠㅠㅠ,0,0
miya****,2011.05.13. 18:59,10,지우개 하고 비교하는 멍청이들 보아라.. 이 영화를 얼마나 제대로 보고 그런거냐??,0,0
ngh4****,2011.04.20. 02:42,10,끝의 끝까지 함께하는건 결국 기억이고 추억이 아닐까,0,0
breg****,2011.04.07. 15:39,5,"정직한 연출, 평범해져버린 드라마",0,0
cele****,2011.04.02. 18:22,10,아 정말 추천 !,0,0
book****,2011.01.28. 22:52,10,이제까지 제가 본 가장 감동적인 일본영화입니다. 꼭 추천하고 싶네요.,0,0
neor****,2011.01.16. 12:58,9,여운이 남고 아주 현실적으로 병자와 보호자의 관계를 담담하게 풀어낸작품.....,0,0
111b****,2011.01.14. 18:57,9,여운이 남으면서 다시 생각하게 하는 영화.. 눈물을 짜내지않으면서 잔잔하게 감동적,0,0
jung****,2011.01.07. 06:34,10,알고도 못막는 병..치매...ㅠㅠ,0,0
rudc****,2010.11.14. 16:39,8,감동적이고 여운이 남는 영화..,0,0
llan****,2010.10.28. 21:58,9,괜찮은 영화입니다 여운을 살리는 영화네요,0,0
chlt****,2010.09.04. 22:32,10,진짜 대박 이거 보면서 몇번이나 울었는지 모르겠습니다 너무재미있어요,0,0
endi****,2010.08.18. 02:47,10,내가 잃은 기억은 나와같은 나날을 보낸 사람들속에 남아있다....,0,0
bibl****,2010.08.02. 21:17,9,사실적이여서 더 애틋했던.... 기억이라는 것의 소중함을 알게됫어요 ㅠㅠ,0,0
dode****,2010.08.02. 04:18,10,보면서 정말 감동받았어요. 좀더 어른이 된다음에 보면 더 좋을것 같은 영화.,0,0
bunz****,2010.07.04. 12:52,10,정말 잘만들었어요 정말 펑펑울었습니다 오늘의 건강한 삶을 되돌아볼수있게한영화,0,0
ruby****,2010.07.02. 02:24,7,기억의 저편엔 감동이 있다........,0,0
pent****,2010.06.02. 00:37,10,소재는 진부할 수 있으나 배우들의 뛰어난 연기가 돋보였던 감동적인 영화,0,0
radi****,2010.05.30. 14:56,10,울음나오는걸 몇번을 참앗네요.. 알츠하이머에대해 좀더 현실적이였음.,0,0
marc****,2010.05.11. 14:17,9,가슴에 와 닿는영화다.당사자들 얼마나 마음이 아플까???,0,0
ijut****,2010.04.27. 00:02,10,글쎄다... 세상을 더 살아보고 나이 더 먹으면 이 영화의 가치가 더 와닿을텐데?,0,0
soyb****,2010.04.18. 20:26,9,왜 하늘은 사람에게 사랑과 병이란 고통을 같이 주셨을까요...,0,0
swee****,2010.04.02. 18:27,10,최고란 말 밖엔....,0,0
gwen****,2010.03.05. 19:57,9,두 주연 배우들의 연기가 정말 대단한 듯,0,0
kimh****,2010.02.14. 01:17,8,살아간다는건 참...... 설레임이 없어도 아름다운 중년부부의 인생,0,0
kkw1****,2010.01.17. 23:50,10,두 배우의 연기에 넋을 잃고 바라봤던 영화.,0,0
nzel****,2010.01.16. 23:28,10,기억을 잃어가는 한 가장과 그를 바라보는 아내의 슬픔이 느껴지는 영화였다.,0,0
pria****,2009.12.24. 09:43,6,슬프지만 담담하게 그린다.,0,0
hata****,2009.12.17. 19:46,10,원작과는 또다른 느낌. 주인공 연기 대박이네요ㅜㅜ,0,0
1664****,2009.11.23. 23:23,9,너무나도 큰사랑 멋지다,0,0
teen****,2009.11.21. 21:25,10,"노래방에서 보고 알게된 영화인데 ㅋㅋ,, 완전 감동...최고!!",0,0
bkm1****,2009.10.24. 12:58,8,일본 순수 영화,0,0
bkm1****,2009.10.18. 09:45,8,감동 감동,0,0
rkdg****,2009.09.07. 22:12,10,조용하고 좋았어요! 그렇다고 지루하지도 않고,0,0
dylo****,2009.08.28. 21:48,10,너무 감동적이었어요!,0,0
jki8****,2009.07.30. 19:26,10,아직도 눈물이 난다.,0,0
tn99****,2009.07.16. 12:57,8,연기는 좋으나.. 내 취향은 아닌듯..,0,0
okma****,2009.07.05. 21:33,10,난 치매센터에 일하는데 그의 연기는 참이다.. 그리고 정말 좋은영화다,0,0
anox****,2009.06.07. 10:50,10,소설도.. 영화도 모두 감동!!,0,0
lsg3****,2009.05.31. 18:09,10,나에게도 해당 되는 영화!!,0,0
khe6****,2009.05.08. 15:48,10,최고의 감동!,0,0
tlaw****,2009.04.29. 13:42,9,수업시간에 봤는데..내가 저 나이가 된다면...을 생각하게끔 만드는 영화,0,0
arti****,2009.04.29. 01:31,8,남 이야기 같지 않다는...,0,0
nmon****,2009.04.26. 09:41,7,병과 그로인한 아픔을 동정어린 시선 없이 잔잔하게...,0,0
baro****,2009.04.20. 22:31,10,슬퍼요 엉엉,0,0
rich****,2009.04.14. 09:00,10,진짜.. 눈물이 안 나올래야 안 나올 수가 없다......,0,0
luna****,2009.04.05. 23:45,10,"잔잔하지만 가슴을 적시는, 눈두덩이 뜨끈해지는 영화.",0,0
iw34****,2009.03.23. 18:49,10,몇번을 울었는지... 너무 아름답고 좋은 영화입니다. 조용하게 혼자 감상하시길.,0,0
evil****,2009.03.02. 00:19,4,새로운 건망증의 세계를 봤음 .,0,0
kana****,2009.01.22. 15:42,10,이 영화 진짜 울린다,0,0
luvl****,2009.01.15. 22:31,10,오랜만에 찾은 너무 감동적인 영화.. 최고였어요 정말,0,0
dpfl****,2009.01.13. 16:08,10,마음을 울리는 영화,0,0
impc****,2009.01.11. 13:31,10,이 좋은 영화를 이제서야 보게 되었네요.,0,0
josy****,2009.01.10. 15:13,10,즐거운 기억...,0,0
juny****,2008.12.19. 00:11,9,내일의 기억은 오늘의 기억보다 줄어들겠지. 감당할 수 없는 현실. 슬프다,0,0
ktj3****,2008.12.18. 22:33,10,이런 남자라서 미안해 라고 말하는 49살의 평범한 셀러리맨의 말이 굉장히 슬펐다,0,0
miki****,2008.12.05. 07:40,9,특히 결말에 너무 울었다.,0,0
melo****,2008.12.01. 18:47,9,사모님 짱!!!,0,0
jerr****,2008.11.12. 02:02,10,생각만해도 눈물이 .....최고의 영화,0,0
over****,2008.10.21. 04:41,8,하루세끼 카레를 먹고싶은 욕구를 불러 일으키는 영화,0,0
o0wl****,2008.10.20. 22:43,10,"중간 중간 눈물이.,,, 결말도 너무 좋다",0,0
kais****,2008.10.07. 01:49,10,감동!!,0,0
goti****,2008.09.12. 23:13,8,"상당히잘만든영화.내용,연기,제작 모두훌륭.다만, 남주인공인터뷰가 좀 다혈질적",0,0
ihsk****,2008.09.09. 00:26,10,10점이다... 슬프고 아름답고 꿈같은 영화...,0,0
tjrg****,2008.09.07. 21:14,10,울었다 말 다했다,0,0
osss****,2008.08.25. 20:33,10,울었네요...,0,0
giso****,2008.08.19. 22:34,10,슬픔 그리고 사랑을 느끼게 해주는 영화,0,0
kero****,2008.08.15. 00:24,10,오랜만입니다....이런영화,0,0
llo_****,2008.07.24. 19:05,10,정말 오랜만에 영화보면서 울었다,0,0
s148****,2008.07.14. 05:28,9,뭔가 느끼게해준 영화..배우들의 연기또한 좋았다..만점짜리 영화는 있을수없다,0,0
ch51****,2008.07.07. 18:12,10,배우의 연기력에 박수를,0,0
kimd****,2008.07.03. 13:03,9,약간 지루할수있지만 감동적인 영화 우선직점 보시길,0,0
hiro****,2008.06.22. 16:43,10,오늘과모두를기억할수있다는게소중하단걸알았다.,0,0
gjsn****,2008.06.17. 19:47,8,굳이 별말이 필요없음. 그냥 8점.,0,0
rlaa****,2008.06.08. 20:00,10,영화보고 처음으로 눈에눈물글썽.. 와타나베 연기 일품!,0,0
uds0****,2008.06.04. 18:12,10,"어제를 추억하고, 오늘을 기억하고, 내일을 기약하고 싶었던 한 남자...",0,0
essa****,2008.06.02. 09:26,10,끝 매듭까지 최고네요.. 아주 그냥...,0,0
lby8****,2008.05.31. 01:05,10,정말 많이 울었다는'',0,0
cycl****,2008.05.29. 10:52,10,재밌음 오랜만에 케이블에서 눈못떼고 영화봤다는..,0,0
dron****,2008.05.14. 06:50,8,약간의 지루함,0,0
maxe****,2008.05.08. 21:35,10,"해병대도 울린영화, 영화 아주 좋아하는데 4년만에 눈물을 보였네요. 최고감동..강추",0,0
ador****,2008.05.03. 12:49,10,휴머니즘적인... 평범한 일상도 소중하다고 깨달았어요. 잔잔하게 여운이 남아요.,0,0
heod****,2008.04.20. 16:28,9,혼자서 건너 갔던 다리를 둘이 같이 건너오는 라스트씬만으로도...,0,0
zzmi****,2008.04.19. 23:49,10,잔잔히 눈물이 흐르는 영화,0,0
dydr****,2008.04.18. 17:14,10,눈물이 아깝지 안다 울고싶으면 꼭보세요 정말 감동깊은 영화..,0,0
etet****,2008.04.15. 21:26,8,케스팅의 중요성,0,0
dmfk****,2008.03.29. 10:58,10,장애를 위한 영화이지만 가족과 부부가 꼭 봐야하는 영화,0,0
chao****,2008.02.19. 02:40,10,완전강추!,0,0
gmlq****,2008.02.09. 12:39,8,은근한 감동도 있고 마음이 차분해진달까 ㅎㅎ,0,0
juny****,2008.02.02. 12:44,7,"슬프고,아프고, 감동적이기는 한데. 뭔가 아닌것 같다.",0,0
chri****,2008.01.31. 15:07,7,울음을 너무 짜내려고 하는 작위적 장치들. 와타나베 켄의 매력으로 그나마-,0,0
shoc****,2008.01.22. 18:30,10,울고 싶을때,0,0
4820****,2008.01.21. 11:05,10,밑에 멍청함.. 와 진짜 멜로는 거의다봤지만 눈물나는거 오랜만 ㅎ,0,0
aire****,2008.01.13. 17:08,10,눈물이 아깝지 않다..,0,0
pupp****,2007.12.25. 12:56,8,울기도 하고 허망하기도 했지만... 마지막엔 가슴 따뜻해지는 영화.,0,0
sdy5****,2007.12.24. 22:10,10,말이필요없다 그냥 최고라는 말을 주고싶다.,0,0
ddog****,2007.12.21. 16:21,10,배우의 표정 하나하나가 가슴저미게 만드네...,0,0
anyo****,2007.12.20. 07:48,3,지루한 기억,0,0
grat****,2007.12.19. 17:52,10,잔잔하고 좋았다. 마지막에 여배우 우는 데서 나도 덩달아 울었다,0,0
shin****,2007.12.17. 04:16,8,기억할 수 없어서 슬픈내일. 치매환자 가족의 아픔을 그려서 더욱 슬프다,0,0
vkit****,2007.12.15. 18:36,10,정말 슬펐다 와타나베 켄의 연기도 빛났다.,0,0
