username,date,rating,review,likes,dislikes
qkrw****,2013.07.12. 23:12,10,시어머니한테 말하는 장면 ㅜㅜ 너무 울컥했어요.. 수능 끝나고 꼭 볼게요ㅜㅜ 근데 수능엔 내지 마세요.. 저 20분남겼는데 이거때문에 10분 까먹음 ㅜㅜ;,40,2
youn****,2013.07.13. 22:46,10,배종옥 김갑수 그리고 할머님 ㅠㅠ 연기가 진짜 갑이에요..,35,1
hanh****,2013.07.13. 13:09,10,진심 꼭보세요,32,1
abcd****,2013.07.13. 00:22,10,마지막 남편의 대사들이 너무 마음에 와닿았네요.감수성 많은 남자의 눈물을 자극하는 좋은 영화였어요.  자세히보아야 예쁘다 오래보아야 사랑스럽다 너도 그렇다.,28,1
nar9****,2013.07.13. 14:00,9,보고 눈물 한방울과 가족에 대한 사랑 그것을 느꼈다면 이 영화의 가치로는 충분하지 않은가,25,1
tkdg****,2013.07.13. 01:20,9,초반은 살짝 급작스럽지 않나 하는 감이 있었는데 그냥 남은 한시간은 엄청 울었다. 초반의 분위기와 대비되서 더욱 슬프지 않았나 한다.,25,1
ktk3****,2013.07.12. 21:58,10,세상에서 가장 아름다운... 모의고사ㅠㅠ,26,2
4h12****,2013.07.12. 10:17,9,우느라 시험지가 안보였다......,26,2
dpda****,2014.12.10. 09:05,10,28년 인생에서 가장 슬픈영화 3위 안에 든다.. 무조건 봐야할 영화.. 이 영화를 보면서  지금은 따로 떨어져 살고있는  부모님께 살아계실때 잘 해드려야겠다고 몇번이고  다짐했습니다. 이번 크리스마스에 부산 내려가면 두분 모두 꼭 안아드려야겠습니다.,25,2
moon****,2013.07.12. 21:05,10,모의고사 지문을 이렇게 초집중해서 본 건 처음ㅠㅠ 너무 몰입되서 저도 모르게 눈물이 또르르ㅠ.... 일부분만 나와있었을뿐인데도 너무 슬프네요ㅠ공부에 지친 고3들의 감성을 끌어내준 아름답고 슬픈 글이였어요ㅠ,22,3
yhyh****,2013.07.12. 18:48,10,문제풀면서 울뻔,22,3
vict****,2013.07.12. 21:31,10,상병때 주말에선임들이랑같이 생활관에서 보다가 찔찔짠기억이부모님생각많이난다,19,1
park****,2013.07.12. 12:48,10,ㅠㅠ 올만에 좋은 시나리오 읽음,19,2
sson****,2013.07.12. 23:19,10,시험보는중에 울컥할정도로 글이 엄청 잘써져있네요,17,1
mjb1****,2013.07.12. 22:06,10,문제풀다가 내 뒤에 애는 오엠알 바꾸길래 선생님이 이유 물으니까 눈물 흘렸다곸ㅋㅋㅋ 아 진짜 문제에게 감동받았음... 세문제 다 맞음 !!,17,1
chmo****,2013.07.12. 20:59,10,내 평생 유일하게 펑펑 소리내어 울게 된 영화... 최고의 감동,17,1
jiwo****,2013.07.12. 21:05,10,세개다 맞았으니 10점 드립니다~,23,7
fero****,2013.07.13. 02:30,10,에이... 엄마 안죽어....,16,1
clsm****,2013.07.14. 04:22,10,학교모의고사로인해 보게됬는데 진짜최고다.연기들도 다들일품이다,17,2
jess****,2013.07.12. 19:09,10,모의고사 칠때 이거보고 눈물 났어요ㅠㅠ그래서 망했어요ㅠㅠㅠ,17,2
susu****,2013.07.13. 00:23,10,정말 펑펑우느라 영화를 볼 수가 없었어요. 정말 꼭 한번 보셨으면 좋겠습니다.더불어서 부모님 건강검진 받으시라고 해야겠어요. 정말 감동적인 영화입니다.,14,1
yeje****,2013.07.12. 21:06,10,모의고사 보는데 눈물이 펑펑 쏟아졌다...정말 감동의 무한함이란..이 지문 볼 때마다 눈물나서 최대한 이성을 유지하려고 읽다 다른 지문 읽고 몇번을 반복한건지 모르겠다ㅜㅜ,14,1
knuk****,2013.07.13. 13:01,10,'어머니'란 말은 언제들어도 눈물겹다.,12,0
smil****,2013.07.13. 03:41,10,유준상이 음료수하나 꺼내주면서 목메이겠다 하는데... 아 정말 슬프다 ㅠㅠ,13,1
qodn****,2013.07.14. 12:22,10,26살 남자.. 혼자 영화보며 이렇게 펑펑 운건 처음이다..,14,2
tkdg****,2013.07.17. 20:06,10,배종옥 연기甲 최고임 ㅜㅜ 거기다 영화내용도 대박,12,1
o_sa****,2013.07.12. 21:38,10,진짜 울컥했어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,12,1
kyw9****,2013.07.12. 19:00,10,모의고사보고 DVD빌려봅니당,12,1
jeas****,2013.07.14. 02:48,10,ㅈ문가들은 뭘그리 잘안다고 평점이 개판이지,13,2
tae3****,2013.07.12. 10:16,10,나도ㅠ 시험치다 울엇쪄요,10,0
umma****,2013.07.12. 10:14,10,나도 풀다가 울뻔함,10,0
201s****,2013.07.13. 14:04,9,고3모의고사 문제지보고 감동먹어서 직접보고 진짜 개감동....,11,1
ldh6****,2023.03.20. 00:10,10,처음 영화 나올땐 그냥 아무생각없이 봤습니다. 두번째 볼땐 엄마가 아프실때 갑자기 생각나서 봤구요.세번째 볼땐 엄마 돌아가시고 그냥 ..너무 보고싶어서 혼자서 울면서 봤구요..이제 돌아가신지 7년됐는데 ..네번째 볼땐 감사하기만 하는 영화입니다.평소에 사랑한다는 말 한마디..다정한 포옹...그것조차도 낯간지러워서 ...,9,0
add1****,2013.07.12. 23:03,10,감정이 메마른 내가 국어지문보면서 울컥할 줄이야... 진짜 있을때 잘해야겠다는 생각 들었음...,9,0
sjm0****,2013.07.12. 18:29,10,와 시험보다 괜히 감수성 터져가지고 ㅠㅠㅠ,9,0
wkas****,2014.03.15. 20:45,10,내가 지금까지 내 어머니께 어떻게 했는지 되돌아보는 시간이었다.,10,1
wlsd****,2013.07.17. 18:34,10,아 정말 좋은영화다 후회없다 가족을 다시한번생각하게된다,10,1
m951****,2013.07.12. 20:56,10,"이건 인천 교육청이 낸 함정카드다. 너무하네, 이렇게 등급컷을 낮추려 하다니ㅠㅠ",8,0
ehdg****,2013.07.21. 02:19,10,감히 평가할수가 없어요..,9,1
zksd****,2013.07.12. 21:25,9,인천교육청......;;;;; 이 지문 눈물이 그렁그렁 맺혔던.....문제 풀다 울뻔한...하...,9,1
javs****,2013.07.12. 21:01,10,문제푸는데 이걸 문제에 대입해야되는 현실이 미운 수준.... 도저히 이 문제는 검토를 못하겠더라. 또 읽으면 눈물 날 것 같아서...,9,1
r_yu****,2013.07.12. 10:24,10,모의고사 문학부터 푸는데 간만에 시간이 모자랐다... 눈물참느라... ㅠㅠ,9,1
hjin****,2013.07.13. 00:34,10,국어 모의고사보면서  처음으로 눈물참고 처음으로 1등급 맞아서 10점,10,2
ksw8****,2013.07.23. 02:10,10,평점조절같은 개소리하고있네 각자 느끼는건 다른거지 지들이 뭐라도 되는것마냥 평점조절ㅋㅋㅋㅋ,11,3
kbro****,2022.09.30. 23:08,10,5번은 넘게 본 것 같은데 볼 때마다 오열을 해서 다음 날 눈이 퉁퉁 붓게 되는 영화입니다. 그렇게 인생영화 같음에도 불구하고 5번 정도 밖에 못 본 건 너무 슬퍼서 마음을 먹고 봐야해서였어요 ㅋㅋ 외할머니가 자궁암으로 돌아가셔서 유전력이 있을까 하는 노파심에 엄마와 항상 자궁암 검사는 챙겨받는데 그래서인지 더 ...,7,0
xyzw****,2022.06.10. 02:47,10,평점 처음 남기는데 진짜 연기도 그렇고 연출적으로도 그렇고 너무 좋다,7,0
whgu****,2013.07.12. 18:34,10,시험보다가 오열할뻔 아빠대사가 너무 감동적이야 ㅠㅠ,7,0
jshs****,2013.05.31. 18:00,9,죽음이 눈앞에 아른거릴 때 보이지 않던 모든 것들이 보이기 시작한다.,7,0
chaj****,2015.02.06. 15:44,10,내용 다 알고 보아서 마음의 준비를 하고 보다가 유준상씨 모자 벗을때 펑펑 울어버렸다.,8,1
tull****,2014.12.22. 01:26,9,연기를 다 잘하니까 주체할수 없을 만큼 빠져든다..재미를 넘어서 감정선을 울린다.,8,1
lite****,2014.02.02. 03:56,10,엄마가 살아계셔서 너무 다행이고 보면서 마음이 미어졌습니다 효도할게요 엄마,8,1
ssaz****,2013.07.14. 02:19,10,진짜부모님한테잘하자이것저것재지말고그냥무조건잘하자,8,1
poil****,2013.07.12. 10:12,10,모의고사 풀다 울뻔했다,10,3
yh-0****,2021.05.24. 05:23,10,와 최고다. 문과가 아니라 이과도 운다,6,0
seun****,2021.03.02. 22:07,10,이런 영화가 천만관객이 되야되는 거 아닌가,6,0
nyon****,2013.07.12. 21:36,10,와 세개 다맞음 근데 슬펐음...진짜 울컥함,6,0
sjp1****,2013.07.12. 21:18,10,ㅠㅠ,6,0
dbwl****,2013.07.12. 18:41,10,정말 너무 감동적ㅋㅋㅋㅋㅋㅋㅋ나도고삼인데 보고서 정말 폭풍 감동 ㅠㅠ ㅅ르픔 ㅠㅠㅠ,6,0
very****,2013.07.12. 18:05,10,모의고사 지문센스 최고였음... 수능끝나면 꼭 봐야지,6,0
dpaa****,2013.06.23. 00:50,10,여태껏 본 영화중에서 제일 슬픈영화. 어머니 사랑합니다.,6,0
didr****,2015.06.07. 01:59,10,영화보면서 처음으로 흐느끼며 울었습니다 이 영화를 보고 엄마에게 미안하고 또 미안하고 고마움을 느끼고있습니다. 엄마랑 아빠 끝까지 잘해야겠다는 생각이듭니다. 저랑 누나를 위해 주말에도 돈벌러가시는 우리 엄마 그리고 아빠 정말 사랑해요... 진심이야,7,1
hype****,2013.07.13. 00:20,10,고3인데 지문읽고 울컥해서 집에와서 다운받아 봤네요. 정말 추천합니다 가슴 찡하게 눈물 흘리고싶으신 분들께.,7,1
bis0****,2013.07.12. 22:49,10,문제보다가 울컥했어요ㅠㅠ 이번 방학에 꼭 봐야지,7,1
y135****,2013.07.12. 21:51,10,진짜풀다가집중이안될정도로...울컥함...,7,1
aspe****,2013.07.12. 18:41,10,오늘만큼은 이거 보면서 재충전할려구요. 삭막한 3학년의 가슴을 적셔주길,7,1
ehwl****,2022.06.15. 02:27,10,볼 때마다 오열하면서 본다..,5,0
jado****,2021.11.24. 10:36,10,항상 가족들도 나름 밖에서 스트레스 받고 살겠지만 또 집에와선 모든걸 엄마한테 풀어댄다~ 집안일은 가족 모두가 하는건데 늘 엄마 혼자 하는거로 알고 늘 엄마만 잡지~ 그래서 홧병얻고 병얻고 일찍 아픈거지~세상에서 가장 아름다운 이별이 아니라 누구나 당할수 있는 이별로 제목 바꿔야 함~~,5,0
whdm****,2013.07.12. 17:25,10,눈물고여서 OMR카드가 안보임ㅠㅠ,5,0
djen****,2013.07.12. 17:12,10,문제푸는데 자꾸 뭔가 벅차올라서..,5,0
giba****,2018.11.14. 03:36,10,역대급입니다 계속 울었어요..,6,1
hero****,2016.03.02. 18:35,10,2년전 어머니가 암으로 돌아가셨는데....정말 펑펑 울었습니다.,6,1
cyh9****,2014.02.19. 20:59,10,가족에게 소홀했던 나의 모습을 되돌아볼수있었다.,6,1
unkn****,2014.01.28. 17:50,10,27살 남자가 아무 생각없이 독서실 열람실에서 봤다가 소리도 못내고 손으로 입막고 눈물만 훔쳤다. 티슈 한통이 모자라더라ㅠㅠ,6,1
apaa****,2013.07.12. 23:48,10,2013년 7월 12일 인천교육청주관 학평본 고3입니다  한 바닥밖에 안되는 대본에도 울 수 있었던 건 이 게 처음이자 마지막이 될것같아요,6,1
bonl****,2013.07.12. 22:11,10,나는 문제풀다가 마음으로 울었음 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 수능 마치고 영화 볼게요ㅠㅠㅠㅠ,6,1
wlwh****,2013.07.12. 21:45,10,다맞았으니까 별이다섯개 ㅋㅋㅋㅋ 진짜 맨뒷자리라 OMR카드 걷는데 손에서 omr 떠나자마자 애들 코훌쩍이면서아 개슬퍼ㅠㅠㅠㅠ 여보!!!!!!!! 이럼ㅋㅋㅋㅋㅋㅋ,6,1
suck****,2013.07.12. 19:59,10,모두 오늘 모의고사 친 분들이시네요.. 저도 그렇습니다. 모두 수능 원하시는 성적 나오셨으면 좋겠네요!!! 그리고 영화 진짜 완전 감동이네요...진짜 제가 너무 삶을 무심하게 지나쳤던것같애요. 좋은감동 감사합니다.,6,1
boxe****,2013.07.12. 22:31,10,정말 감동 그 자체인 영화입니다,7,2
qkax****,2013.07.13. 13:59,8,무슨 추리영화도 아니고 예상 못 하는 사람이 어딨나. 저럴법한 이야기가 있을 수 있으니 감동을느껴보란거지 ㅋㅋㅋㅋㅋㅋㅋ,9,4
jmax****,2023.02.13. 15:55,10,다시봐도 참 슬프네요 좋네요,4,0
ksh9****,2022.10.18. 22:55,10,엄마의 소중함과 가족을 생각하게끔 만든 영화,4,0
lkj9****,2022.09.04. 01:49,10,엉엉울다 오열했어요 현실적이어서 마음이 더 와닿고 스토리 연출 배우분들의 연기 모두 좋았습니다 영화 초반부터 울컥했는데 보는 내내 마음이 아프고 먹먹했습니다 아름다운 영화에요,4,0
aap2****,2022.07.17. 02:04,10,우느라 휴지 다 썼네,4,0
dlrh****,2022.03.01. 01:38,10,거의 초중반부터 끝까지 계속 울었어요 거의 오열ㅠㅠㅠㅠ 이렇게 울면서 본 영화가 없는데 진짜 계속 울었네요ㅠㅠ,4,0
kkkp****,2022.02.05. 14:27,10,볼 때 마다 너무 슬퍼요ㅠㅠ,4,0
sung****,2022.01.18. 23:04,10,제일 펑펑울었던 영화 진짜로,4,0
rlaf****,2021.04.21. 14:14,10,엄마 보고싶다 정말 보고싶어,4,0
edtd****,2021.03.07. 12:37,10,너무울어서 머리아프다...아..,4,0
paja****,2018.01.19. 06:13,10,엄마는 아름답다. 엄마 사랑해요 !,4,0
xdle****,2017.12.26. 21:19,10,유준상씨가 택시에서 우는 장면보고 진짜 집떠나가라 울었네요,4,0
ruae****,2013.07.12. 18:48,10,"내평점인터넷수능 교재에 나왔던 지문,,인터넷수능에 나왔을땐 야자시간에 읽으면서 울컥했었는데..시험지받아보니 인터넷수능에 나온 부분과 다른 부분이 나와 또 읽었는데..진짜 너무 감동적이였어요..ㅠㅠㅜ",4,0
good****,2018.10.28. 03:45,10,너무 짜증난다 계속 울고있는 나때문에 ㅜㅜ,5,1
bloo****,2018.10.18. 00:42,10,슬퍼 슬퍼 연기도대박 슬퍼,5,1
ghrn****,2018.10.06. 01:00,10,정말 사람이 안죽었으면합니다,5,1
jung****,2015.01.16. 20:09,10,이걸 보면서 어머니계 잘해야겠다고 생각한 순간 코끝이 찡해지며 눈물이 나왔다,5,1
leon****,2014.03.05. 19:40,10,아... 정말 요즘엔 왜 이런 영화가 없을까,5,1
d441****,2013.10.19. 04:29,10,이렇게 끊임없이 눈물이 날수있다는걸 오늘 알았다.,5,1
akst****,2013.10.17. 23:29,10,미안하고 사랑해 엄마♥,5,1
yaen****,2013.07.14. 02:54,10,두번째보는데도 볼때마다펑펑울게되는영화,5,1
alsw****,2013.07.12. 20:40,10,지문 읽다가 눈물이 앞을 가려서 문제 제대로 못읽고 틀림 흙흙,5,1
andy****,2013.07.12. 20:05,10,진심 모의고사 풀때 너무 슬펐다 수능 끝나고 함 봐바야 겠다,5,1
chlf****,2023.01.30. 23:38,10,이거 보고 안슬프다? 사람새끼아님소시오패스 검사 받아보시면 됨,6,2
osin****,2021.04.12. 22:50,10,백만송이 백만송이 장미,3,0
3303****,2021.02.17. 04:32,10,평소 잘 안우는데 영화보면서 몇번을 울었는지... '죽음'과 '엄마'는 생각만으로도 슬프다. 살아계실때 효도하자.,3,0
yoon****,2018.02.24. 03:40,10,37먹고 간만에 질질 짰다,3,0
byou****,2018.01.27. 15:09,10,마지막 한방이아닌 지금살고있는 삶을 자연스럽게 녹여낸 영화여서 억지스럽지않고 중간중간마다 눈물이난다 끝나고나서 더 펑펑 울었다...,3,0
seo1****,2017.12.14. 18:25,9,뻔한 신파. 하지만 나는 정말 많이 울었다.,3,0
taes****,2017.12.11. 13:46,10,"몇년이 지나 봐도 한참울고 그때도그랬지만, 지금도 영화가끝나자마자 핸드폰으로 우리사랑하는 엄마 번호를 누르게 되더라..있을때 잘하자.",3,0
flip****,2017.10.28. 02:04,10,눈물 없는 제가 옛날에 보고 펑펑 울었던 영화에요. 예쁜 전여자친구가 방금 찾아줬어요.. 울고 싶을 때 보면 좋을겁니다..,3,0
acut****,2017.10.09. 02:29,10,"정말 눈물없는 사람인데.. 오열했던 영화.. 엄마가 그리울때, 미친듯이 보고싶을때 꼬박 꼬박 봅니다!! 배종옥 연기자는 늘 응원합니다ㅜㅜ",3,0
llna****,2017.08.20. 02:08,10,한시간이 넘게 엉엉 울면서 봤습니다 그 모든 곳에서 가슴이 절절해지네요,3,0
dkwk****,2017.02.19. 19:23,10,김지영 배우님 편히 쉬시길 바랍니다 .,3,0
kgk0****,2017.02.19. 16:05,10,이제는 다시 볼수없는 연기네요..이 영화를 몇번보먄사 울먹였었는데...,3,0
dmdm****,2014.12.26. 00:28,10,ㅠㅠ꼭보세여...!!,3,0
gree****,2014.12.17. 15:41,10,가족의 소중함을 더 알앗다ㅜㅜ정말슬펏다,3,0
wowk****,2013.07.23. 04:49,10,뻔한 이야기지만 디테일의 차원이 다르다,3,0
dmfl****,2013.07.22. 02:45,10,이런아름다운이별을평점으로평가할수없다있을때잘하자,3,0
gaco****,2013.07.21. 20:48,10,정말 재미도 있고 정말 감동적인 영화에요 인생에 있어서 꼭 봐야될 영화같네요 ㅎ 제 관점에서는요 보고 우시면 않됨니다^^,3,0
sckk****,2013.07.16. 22:14,10,최근에봤는데이영화는진짜꼭죽기전에한번쯤봐야될영화입니다 후회없습니다진짜가족끼리 친구끼리봐도후회없는영화입니다,3,0
tree****,2013.07.14. 00:35,10,우와 대박이네요 ㅇㅁㅇ 모의고사 지문에 실렸다는것도 영광인데 재주목받음과 동시에 평점이 수직상승!,3,0
shee****,2013.07.13. 12:58,10,매말랐던 감정에 다시 봄비를 내려주는 느낌이다..,3,0
thqk****,2013.07.13. 12:20,10,이영화 예전에 봤는데 그때 머리가띵하게 울릴정도로 매우 울었는데....많은사람한테 보여주고싶은영화였는데 이제라도 알려지니 정말기분이 좋네요ㅠㅠ엄마아빠사랑해요♡,3,0
kimy****,2013.07.13. 11:01,10,어제 7월 모의고사 지문에 이 시나리오가 있었는데 문제 풀다가 진짜 눈물이 왈칵 쏟아질 뻔 했습니다... 대본만 봐도 눈시울이 뜨겁네요 ㅠㅠ,3,0
khsy****,2013.07.13. 10:45,10,어제 마지막에나온 이영화 대본때문에 답안지 적셨습니다집에오자마자 돈내고 본영화...말이 필요없는 감도입니다 꼭 보십시오,3,0
raie****,2013.07.13. 04:28,10,사랑합니다 부모님,3,0
dusw****,2013.07.13. 01:20,10,모의고사 치고 결국 영화 찾아 봤습니다. 정말 감동적이네요ㅠㅠ 보는 내내 울었어요ㅠㅠㅜㅠ,3,0
euny****,2013.07.12. 17:37,9,고삼들 다 지금 집에 왔군요ㅋㅋㅋㅋㅋㅋㅋ고삼 모의고사 마지막 지문의 위력甲실검에 놀랐넼ㅋㅋㅋㅋ,3,0
sero****,2013.07.12. 16:51,10,마지막 문제를 눈물로 장식했다..하..,3,0
0922****,2020.03.02. 00:14,7,가족의 사랑이라기엔 가족들이 너무 발암이다,4,1
tjdk****,2018.12.01. 15:00,10,"어릴 때 보고 나서 나중에 봐도 똑같이 슬픈 영화,",4,1
kke8****,2018.11.17. 23:26,10,자꾸..눈물이 나는건 왜일까.ㅠㅠ,4,1
ekql****,2018.11.09. 00:38,10,별거 없을것같았는데 진짜 끝날때까지 울었다 다운로드도 받게 해주세요,4,1
lee0****,2018.10.20. 17:05,10,감동있고 최고의 영화입니다.,4,1
yoos****,2018.10.09. 01:58,10,과제때매 봤지만 과제아 아니라도 봤어야할 영화네....,4,1
2405****,2018.10.09. 01:34,10,보는 내내 마음이 아파 눈물을 멈추지 못했네요..,4,1
hanb****,2018.10.07. 02:09,10,각자의 입장에서 생각해봐도 다 사정이 있고 공감되서 너무슬펐다 오열,4,1
dnrl****,2018.10.03. 11:57,10,11년도에..극장에서 봤을때 창피한줄 모르고 펑펑 울었었는데..7년이 지난 지금 더 펑펑 울었네요..그땐 아들의 입장에서 봤다면 지금은 남편의 입장에서 보니 더 마음을 후벼파는 아픔이 있었습니다 뻔한 스토리라고 생각할 순 있지만 저에겐 최고의 영화네요,4,1
okko****,2018.08.19. 03:32,10,세상에서 가장 아름다운 엄마.,4,1
hymi****,2017.12.24. 00:41,10,볼때마다 우는 영화. 내용도 대사도 다 아는데 항상 울게되는 영화..,4,1
msj9****,2017.10.28. 20:42,10,2시간 동안 울었다....아..씨..,4,1
hyos****,2017.08.29. 20:56,9,아 너무 울었네요 지금 보니까 유준상배우님 연기 대박이네요 안보셨다면 한번쯤은 봐도 좋을 영화,4,1
kimj****,2017.02.19. 15:27,10,"다시는 볼수없을 그녀의 연기,정말로 세상에서 가장 아름다운 이별이였다..",4,1
0724****,2016.06.22. 06:22,10,2시간넘게 펑펑 울어서 쌍수한지 반년 넘었는데 쌍수 한 당일처럼 변했어요 망했다,4,1
saji****,2015.01.03. 02:26,10,아진심두시간동안계속욺ㅠㅠㅠ짱이다♥,4,1
bky7****,2013.08.19. 21:47,10,이거보고 안우는 사람은 사람도 아니다,5,2
rkdu****,2013.07.12. 18:32,10,와.....시험보다 빡쳐서 울컥한적은 많은데 슬퍼서 울컥한건 처음이다.... 국어끝나고 애들보니까 눈물맺혀잇더라는.... 문제 다맞앗지롱히히히,5,2
glac****,2019.12.01. 07:42,1,보면서 갑갑했어요. 화나고ㅠㅠ,7,4
shin****,2023.11.30. 18:28,10,이거보고 안울었던 사람은 병원 가보세요,2,0
wntj****,2021.10.13. 12:40,5,말 그대로 세상에서 가장 아름다운 이별. 나도 이렇게만 죽을 수 있다면 얼마나 좋을까 싶다. 너무 아름다워서 문제,2,0
hshs****,2021.05.31. 05:21,10,몇번을 봫어도 볼때마다 가슴이아프다. 배우가 괜히 배우가 아닌....,2,0
kore****,2021.04.11. 03:11,10,이 작품은 세계적으로 알려져야된다이것밖에 할말이 없다.,2,0
gusd****,2021.04.09. 12:25,10,눈물...고1때 영화보고 오열...교과서로 수업 준비하다 28먹고 올해 또 오열....,2,0
rjos****,2021.04.04. 23:01,10,엄마가 이 영화를 좋아하셔서 보았는데 보는 내내 힘들게 일하시다가 가장 성실하게 살았던 사람이 가장 먼저 이세상을 떠난다는게 참 안타까워 눈물이 멈추지 않았다 여운이 남을 정도로 울어본적은 처음 이였다,2,0
sonj****,2021.04.03. 02:10,10,혼자 밤에 방에서 울었다...정말 질질 울었다..,2,0
hope****,2021.03.13. 22:45,10,정보 없음,2,0
endq****,2021.01.13. 23:35,10,김지영 선생님 ㅜㅜ보고싶어요,2,0
bkja****,2021.01.05. 18:08,9,한시간동안 쉬지않고 울고싶다면 추천,2,0
gkdm****,2020.12.15. 06:20,10,진짜 소리내면서 운 영화 엄마가 보고싶어지는 영화,2,0
sung****,2020.10.06. 23:28,10,정말 이런 영화를 이제서야 보다니 ..정말 너무 저에게 딱 맞는 영화고 정말 눈물이 안멈추네요 정말 마음도 따뜻해지고 너무너무 좋았어요 정말 감사합니다 열심히 살게요 항상 속만 섞였는데 정말 열심히 살아서 효도할게요 정말 너무 좋은 영화네요 적어도 저에게만큼은.. 정말 감사합니다..,2,0
nsm3****,2020.08.29. 19:29,10,항상 옆에있기에 모를수있는 인생의 소중한 순간들...그 소중하고 행복한 시간들을 잊지말고 살아가자,2,0
tiff****,2020.08.29. 02:20,10,이 영화는 재평가 받아야되고 현실적이다.,2,0
