"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"카시오페아","yukm****","2022.06.05. 21:13","10","제 점수는 10점입니다.","11","1"
"카시오페아","shin****","2022.06.05. 04:28","10","나이를 먹어가면서 이런 일이 남의 일이 아니겠구나 생각하게 되니 마음에 더 와닿는 것 같습니다.","11","1"
"카시오페아","luna****","2022.08.22. 17:10","9","삶이 무너진다고 해도 붙잡으려 한다","13","3"
"카시오페아","oeui****","2022.06.02. 22:21","6","스토리는 좀 아쉬운 부분이 있었지만 배우들 연기가 좋아서 잘 봤어요","13","4"
"카시오페아","wls7****","2022.06.19. 01:25","10","정보 없음","8","0"
"카시오페아","jgoj****","2022.06.04. 19:17","10","정보 없음","8","0"
"카시오페아","hjki****","2022.06.06. 14:16","9","치매라는 아빠와 딸, 엄마와 딸의 관계를 생각하게 만들더군요","9","2"
"카시오페아","urso****","2022.06.06. 13:13","7","공감하게 만드는 연기력","10","3"
"카시오페아","lxxq****","2022.06.03. 01:43","6","ㅤ","11","4"
"카시오페아","baby****","2022.06.04. 00:00","7","배우분들 연기가 좋았어요~!!","7","1"
"카시오페아","wond****","2022.06.03. 17:26","6","말과 마음으로 새기고,  몸으로 기억한다.","5","0"
"카시오페아","noon****","2022.06.09. 16:29","7","약간 감정의 과잉연기도 있지만 서현진, 안성기 배우님의 연기가 정말 좋습니다. 정말 슬퍼서 저절로 눈물이 흐르게 되네요. 정말 추천하는 영화입니다.","18","13"
"카시오페아","wann****","2022.06.05. 15:02","6","처절해지는 삶의 기록","5","1"
"카시오페아","awar****","2022.06.06. 10:14","10","아빠와 딸, 알츠하이머, 서현진이라 무조건 하고 보았어요.감상평을 보고 휴지를 챙겨갔는데,정말 유용히 썼네요.감독님이 만들어둔(?) 울음장치가 아닌곳에서도 공감되는 부분이 많았어요.안성기씨는 정말 딸이 자라는동안 해준게 없었던 느낌의 아빠같았고,서현진씨가 표현하는 알츠하이머의 시간적흐름은 너...","7","3"
"카시오페아","ye4u****","2023.03.17. 06:40","10","신파로 깊게 빠지지않고 담백함.","3","0"
"카시오페아","pigp****","2022.06.06. 18:04","7","초반부의 서로의 연기톤이 너무 다름에서 그렇게 합이 맞아가리라 생각하지 못했다.","5","4"
"카시오페아","woln****","2024.07.03. 09:58","7","알츠하이머의 무서움을 느꼈습니다.","0","0"
"카시오페아","play****","2022.06.04. 21:14","6","볼만합니다 재밌었어요.","4","5"
"카시오페아","dudw****","2022.07.06. 11:26","10","너무재미있어요ㅋㅋㅋㅋ","16","21"
"카시오페아","swdi****","2022.06.03. 07:33","6","배우들 연기 좋았어요. 그런데 뭐랄까 너무 잘하려고 하는 느낌이 살짝 들어서 그 부분이 아쉬었던 듯....연출도 약간 매끄럽지 않은 느낌이고, 하지만 잔잔하게 흘러가는 영상들은 참 좋았어요....앞으로 감독님의 발전된 모습 더욱 응원하게 됩니다!","12","23"
"카시오페아","damb****","2022.06.07. 22:18","4","정보 없음","8","34"
