"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"스틸 앨리스","wws4****","2016.04.23. 16:03","10","잔잔한 눈물과 여운이 오래도록 남는영화","1","0"
"스틸 앨리스","kyk3****","2015.12.01. 20:15","9","잔잔한 슬픔... 그리고 고요하게 휘몰아치는 그녀의 연기","1","0"
"스틸 앨리스","apsl****","2015.12.01. 18:02","9","잔잔하면서도 힘이 있는 줄리안무어의 연기가 너무 좋았어요~알츠하이머로 인한 삶의 상실감앨리스의 담담하지만 다시 한번 생각해보게 되는먹먹한 대사들까지 정말 좋았어요!","1","0"
"스틸 앨리스","song****","2015.10.18. 16:42","6","비애와 희애 줄리안 무어가 인생을 살아가는 방법","1","0"
"스틸 앨리스","merr****","2015.07.31. 20:54","4","지루하다. 영화에 강약이 좀 있었으면...","1","0"
"스틸 앨리스","haha****","2015.07.20. 00:57","10","마지막 장면이 이 영화의 모든걸 정리하면서 말해주네요. 아무리 치명적인 병에 걸리더라도, 사랑이라는 단어를 알고 느끼는한 그 사람의 존엄성과 인간으로써의 본질까지는 해 할수 없는것 같습니다.","1","0"
"스틸 앨리스","ilov****","2018.09.19. 14:58","10","한국 영화였으면 셋째딸은 무조건 대학가서 대학 졸업 연설에서 엄마엄마 찾으면서 광광 우럭회 떴겠지....","2","1"
"스틸 앨리스","wogu****","2017.07.04. 17:34","10","한국 영화에서 흔히 보이는 쓰레기 신파 따위는 어디에도 없다.","2","1"
"스틸 앨리스","stea****","2018.06.17. 22:52","10","너무 좋았어요 저는 몇번을 울었어요 딸의 관점에서 보게되네요","3","2"
"스틸 앨리스","roni****","2024.04.24. 10:55","8","still Alice, always Alice","0","0"
"스틸 앨리스","su33****","2024.03.30. 23:11","9","앨리스가 알약을 놓쳤을때 안타깝고 아쉬운  마음을 가진 나는 나쁜 인간일까? 현실적으로 앨리스를 위해서 진심으로 위한 마음이었을까? 만약 나였다면 혹은 내 가족이었다면 마찬가지로 알약을 대하는 방식을 어떻게 생각했을까?  기억을 잃기전의 영상을 남긴 앨리스였다면 알약을 놓친 자신을 어떻게 생각했을까? 막내...","0","0"
"스틸 앨리스","joeh****","2024.02.06. 15:18","10","우리 인생이야기다. 인생은 길기도하지만 짧기도 하다. 지금 이 순간이 가장 소중하다. 힘들 때 가족의 역할이 중요하다. 내가 그 사람이 아니기에 그 사람의 감정과 고통을 모르지만 공감해주어야한다. 분석을 원하는 게 아니라 공감을  원한다. 영화가 끝나도 시작할 때의 앨리스와 끝날 때의 앨리스가 머릿 속에 오랫동안 그...","0","0"
"스틸 앨리스","coll****","2024.01.21. 06:33","9","알츠하이머는 그의 모든 기억들을 지워가겠지만 사랑이라는 감정만큼은 빼앗아 갈 수 없을 것이다.","0","0"
"스틸 앨리스","naza****","2024.01.16. 03:08","10","Live in the moment, not beat myself up too much.","0","0"
"스틸 앨리스","tsim****","2023.12.08. 23:56","8","재밌어요 ㅎㅎ 재밌는 영화 ㅎㅎ","0","0"
"스틸 앨리스","lula****","2023.11.15. 02:19","10","차라리 암이었으면 좋겠다고 생각할 정도로… 언어를 상실하고 인지 능력조차 사라져가는 병에 걸린 존재의 이야기는 서글프다.","0","0"
"스틸 앨리스","isno****","2017.05.31. 00:51","8","건강을 잃으니 붙잡을 수 없는 많은 것들","0","0"
"스틸 앨리스","artg****","2017.05.22. 00:58","10","부모님의 개인의삶을 돌아보게 하는 영화였어요엄마이기전에 여자아빠시기전에  남자..","0","0"
"스틸 앨리스","wngy****","2017.04.27. 02:50","8","잔잔하지만 큰 슬픔을 느꼈다.","0","0"
"스틸 앨리스","kill****","2017.04.21. 09:43","9","줄리안무어 최고다. 물론 알렉볼드윈도...","0","0"
"스틸 앨리스","kang****","2017.04.05. 23:36","8","모든 것이 없어지는 느낌은 무엇일까? 모든 것이 한순간에 없어지는 느낌은?간접 경험 되버린듯한 느낌..","0","0"
"스틸 앨리스","sury****","2017.03.26. 13:18","10","마음이 뭉클해지는 영화입니다.","0","0"
"스틸 앨리스","clou****","2017.03.12. 13:34","8","무언가 잔잔한 감동을  안겨주는 영화네요!","0","0"
"스틸 앨리스","duaw****","2017.02.27. 10:11","10","줄리안 무어, 좋아하는 배우라 봤는데 재밋게 잘봣네요","0","0"
"스틸 앨리스","days****","2016.12.24. 22:42","10","기억을 잃는다는 것은 모든 추억을 잃는 것이지만 사랑하는 사람은 결코 잃지 않는다.","0","0"
"스틸 앨리스","sim7****","2016.12.13. 23:52","10","엄마와 이 영화를 같이 보면서 생각했다.만약 엄마가 아프고 앨리스처럼 기억을 잃게 되더라도엄마는 여전히 엄마일 것이라고.","0","0"
"스틸 앨리스","ukki****","2016.12.11. 16:32","8","계단을 타고 성큼성큼 꼭대기까지 올라갔다가 에스컬레이터를 타고 원치않게 다시 1층으로 돌아가는 상실감. 오직 '나'에게만 집중된 이야기를 요령좋게 풀어내서 눈물은 없이 담담히 그저 '받아들인다.'","0","0"
"스틸 앨리스","inos****","2016.11.23. 23:05","6","나를 잊어가는 과정을 현실적인 내러티브를 통해서 과장없이 보여주는 것이 인상적이고 좋았다.","0","0"
"스틸 앨리스","milk****","2016.11.21. 06:26","7","우리 부모님 ... 제발 건강하게 사십시요...","0","0"
"스틸 앨리스","lkl1****","2016.10.31. 17:04","10","많은 생각을 했스비다.","0","0"
"스틸 앨리스","tear****","2016.08.15. 16:31","9","신파를 강요치 않는, 주제만을 온전히 살린 깔끔한 연출. 모든 기억을 상실했음에도 사랑을 읊조리는 라스트씬에 이은 건조하고 큰 STILL ALICE(여전히 엘리스) 타이틀에 눈물이 왈칵. 기억이 없으면 자아는 없지만, 그래도 '여전히'라는 끈.","0","0"
"스틸 앨리스","alwl****","2016.07.31. 14:32","10","이런 영화 너무 좋다 오랜만에 가슴이 먹먹하다","0","0"
"스틸 앨리스","evan****","2016.07.25. 10:47","10","눈물강요하지 않았지만 나는 이미 눈물범벅이었다. 현실적인 영화","0","0"
"스틸 앨리스","casi****","2016.07.01. 13:50","10","하...가슴이 찢겨져 나가는 기분...앨리스가 너무 안타깝고 불쌍해요...","0","0"
"스틸 앨리스","syoc****","2016.06.24. 15:47","7","다른 이가 아닌 온전한 나로 존재하기를 바라는 갈망","0","0"
"스틸 앨리스","danc****","2016.06.17. 15:01","8","앨리스의 상황은 분명 슬픈데 이상하게 영화를 보고 나면 마음이 따뜻해진다...","0","0"
"스틸 앨리스","soye****","2016.06.01. 19:35","10","최고였다. 비슷한 처지에서 바라봤을때, 영화가 끝난 후 눈물때문에 일어날 수 없었다. 정말 최고였다..","0","0"
"스틸 앨리스","echo****","2016.05.15. 00:30","9","우리가 함께하길 꿈꾸던 곳 권계면을 뛰어넘자 가장자리에 맑은 공기가 와닿았다 오존층은 해지고 찢겨 낡아버린 무명천 같았다, 그 모습이... 무서웠다 하지만 난 볼 수 있었다 그걸 볼 수","0","0"
"스틸 앨리스","daka****","2016.04.29. 16:35","10","보고싶다~~!김.범.수","0","0"
"스틸 앨리스","flow****","2016.04.28. 00:19","10","아프냐? 나도 아프다. 하지만 그런대로 살아가지 뭐. 지금 현재에 충실하자고.","0","0"
"스틸 앨리스","okre****","2016.04.03. 08:20","8","현실적이면서도 담담하게","0","0"
"스틸 앨리스","naye****","2016.03.21. 10:59","9","in love. 사랑에 대한 얘기다.","0","0"
"스틸 앨리스","ryul****","2016.03.13. 14:10","8","가족이 곁에 있다는 게  무척 중요하죠","0","0"
"스틸 앨리스","rd72****","2016.03.11. 14:40","5","뛰어난 배우, 무난한 연출","0","0"
"스틸 앨리스","jang****","2016.02.19. 01:03","10","난  아이엠셈같은 이런영화가 좋더라. 우리나라 영화는 슬픈장면은 그놈의 bgm진짜 지겹다 지겨워. 진짜 이 영화는 정말 최고 .","0","0"
"스틸 앨리스","dkdl****","2016.01.01. 13:13","7","조용하고 잔잔한데도 앨리스는 그 속에서 없어져가는 자신의 기억으려 발버둥치고 있다. 역시 오스카는 아무나 가져가는 상이 아님.","0","0"
"스틸 앨리스","sama****","2015.12.29. 00:03","8","우리네 현실과 가까운 영화. 연기가 아니라 실제 알츠하이머병에 걸린 사람인 듯.. 한 연기를 보여준 무어.","0","0"
"스틸 앨리스","gram****","2015.12.20. 15:51","9","정말 가슴이 먹먹해지고 슬프다","0","0"
"스틸 앨리스","bayd****","2015.12.15. 01:08","8","억지 눈물 없어서 좋은 영화","0","0"
"스틸 앨리스","popg****","2015.12.10. 00:50","8","여우주연상작이라 봤는데 역시 연기는 좋았다.근데 영화가 딱히 기억에 남진 않는다","0","0"
"스틸 앨리스","free****","2015.12.05. 15:29","9","장수상회도 같은 알츠하이머다룬영화인데 ㅡㅡ억지 눈물로 짜는듯한 한국영화에 질리신분들. 추천합니다","0","0"
"스틸 앨리스","ekok****","2015.11.19. 14:28","8","줄리안 무어가 빛나던 영화. 많은 생각을 하게해준 영화.억지스러운눈물을 강요하지 않는 영화.","0","0"
"스틸 앨리스","dmst****","2015.11.15. 15:35","10","와..명작. 감사합니다..","0","0"
"스틸 앨리스","extr****","2015.11.06. 11:08","7","재미있어요오오오 강추강추","0","0"
"스틸 앨리스","skps****","2015.11.05. 14:58","9","부모님을 생각하게 되는 그런 영화이다.","0","0"
"스틸 앨리스","limp****","2015.11.01. 09:24","9","너무 슬퍼요가족애의 아름다움과 사라져가는 기억을 받아들이는 과정을 보면서 내 가족에 이런 일이 생긴다면 어떻게 해야 할지를 고민하게 되네요","0","0"
"스틸 앨리스","5292****","2015.10.16. 10:40","9","일반적이고 상투적인 내용에 상실을 부여해 기품을 곱하다니 대단하다.","0","0"
"스틸 앨리스","hw25****","2015.10.14. 08:44","9","귀국행 비행기에서 그나마 고른 영화인데 난 안목이있는듯헤헤","0","0"
"스틸 앨리스","sms7****","2015.10.10. 17:37","7","드디어 오스카를 받는 줄리안 무어. 영화를 잘 이끌어간다","0","0"
"스틸 앨리스","wfy0****","2015.10.10. 06:27","8","줄리안 무어의 연기가 완성한 영화.","0","0"
"스틸 앨리스","krun****","2015.10.09. 03:32","10","현실적인 과정, 잔잔한 여운","0","0"
"스틸 앨리스","kra1****","2015.09.30. 12:00","10","비행기 타고 가다가 봤던영화인데","0","0"
"스틸 앨리스","puru****","2015.09.26. 02:48","10","너무너무 좋은영화. 내면의 연기가 뭔지 제대로 보여줬네요. 내용도 깊고 좋았습니다.","0","0"
"스틸 앨리스","wltn****","2015.09.15. 16:30","10","내 생에 최고의 영화가 될것같다 담담한 전개였고 차분했지만 그게 더 눈물샘을 자극한것같다.","0","0"
"스틸 앨리스","girl****","2015.09.04. 02:09","10","love... 언젠가 내 주변의 사랑하는 사람에게도 이런 일이 생길까 두렵다.","0","0"
"스틸 앨리스","ghem****","2015.09.03. 00:32","10","우연찮게 집에서 보게된 영화다. 하지만 이영화는 나에게 많은것을 느낄 수 있도록 도와주었다. 영화를 보는내내 나자신을 돌아볼 수 있었고 또한 이때까지 나에게 가족이란 무었이었나에 대해서 생각 해볼 수 있었다.정말 따뜻한 영화다.","0","0"
"스틸 앨리스","0402****","2015.09.02. 21:11","10","최고의영화잔잔한감동이","0","0"
"스틸 앨리스","jamd****","2015.08.15. 10:22","8","그래도 그녀는 여전히 앨리스로 살아간다","0","0"
"스틸 앨리스","dusg****","2015.08.07. 12:35","9","절제된  영화. 잔잔한  슬픔. 더 현실적으로 와닿는다.","0","0"
"스틸 앨리스","kmcc****","2015.08.03. 14:20","10","단지 알츠하이머라는 병으로 시작한 영화인데, 줄리안 무어가 하나의 영화로 만들어낸 느낌이다. 강인한 엄마, 사랑스런 아내, 화려한 커리어의 인생으로 남으려는 의지가 현실 앞에 무너지는 모습에서 눈시울이 나지 않을 수 없었다.","0","0"
"스틸 앨리스","psp2****","2015.07.31. 22:40","8","억지눈물이 아닌 진심이 있는 따듯한영화","0","0"
"스틸 앨리스","ever****","2015.07.31. 15:18","10","오존층이 파괴되듯 기억이 파괴되어도 그 극복의 힘은 사랑.. 사랑.","0","0"
"스틸 앨리스","heot****","2015.07.31. 02:17","9","강요하는 감정이 없음에도, 가슴깊은 감정이 영화로 가고 있는듯했다.","0","0"
"스틸 앨리스","ssun****","2015.07.30. 04:54","8","담담한 시선으로 앨리스의 인생을 바라본다.. 시간 가는줄 모르고 보았다 마음에 남는 영화..","0","0"
"스틸 앨리스","jen9****","2015.07.28. 23:14","10","마음을 적시는 말없이 긴 여운이 남는 영화였다.꾸밈없는 연기. 알츠하이머에 대해 또 다른 마음을 갖게 하는 영화.","0","0"
"스틸 앨리스","shss****","2015.07.28. 02:20","6","연기는 좋은데 마지막이 너무 허무","0","0"
"스틸 앨리스","akan****","2015.07.27. 23:19","8","눈물없는감동...명품연기..","0","0"
"스틸 앨리스","cksn****","2015.07.27. 13:44","7","그녀의 기억의 정물화에서 오브제가 하나하나 담담하게 지워져간다. 종국엔 기억의 화판까지도 사라지고 그녀 자신도 잃게 되었겠지만, 줄리안 무어는 이 소멸의 풍경에서 우리에게 적어도 확실한 인상을 남겨준다.","0","0"
"스틸 앨리스","fait****","2015.07.26. 23:58","8","결국 그녀에게 남은 것은 ""사랑""바꾸어 말하면 가장 소중한 것은 ""사랑""이라는 것을 이야기 하는 것은 아닐까?","0","0"
"스틸 앨리스","ggap****","2015.07.25. 01:53","6","주인공 아줌마 연기야 뭐 알아주는대로 였지만 결말이 왜 그렇게 끝날 수 밖에 없었을꼬??","0","0"
"스틸 앨리스","wosm****","2015.07.24. 22:52","6","기억을 잃어가는 고통을 담담히 그려내다..","0","0"
"스틸 앨리스","xcxc****","2015.07.20. 21:59","9","앨리스, 여전히 앨리스","0","0"
"스틸 앨리스","imro****","2015.07.17. 07:31","10","여러사람의 의견처럼 눈물을 강요하지 않아서 좋았고,극을 이끌어가는 배우와 감독의 힘이 얼마나 큰지 다시금 깨닫게 되었습니다.더 많은 사람들이 보고 느껴야 할 아주 소중한 영화라고 생각합니다.","0","0"
"스틸 앨리스","dami****","2015.07.13. 02:29","10","love and still Alice","0","0"
"스틸 앨리스","kims****","2015.07.12. 18:28","10","대단했다 이말로 표현끝","0","0"
"스틸 앨리스","frie****","2015.07.11. 23:01","7","너무나 이상적으로 아름다운 가족들이라 좀 비현실적인 내용이긴 하지만 줄리안무어의 서서히 변해가는 연기는 볼 만","0","0"
"스틸 앨리스","eudd****","2015.07.09. 21:55","9","눈물이나는건아닌데 마음깊이 슬프구감동적이고 집에서봐서 좀아쉽긴한데 꼭한번보면 좋을영화!","0","0"
"스틸 앨리스","sawo****","2015.07.09. 10:13","6","천천히 받아들이는 연습","0","0"
"스틸 앨리스","cont****","2015.07.07. 22:53","8","나와 헤어져야 한다는 게 이 병의 가장 큰 두려움이다.","0","0"
"스틸 앨리스","lgic****","2015.07.04. 13:26","6","알치하이머 환자에 대한 내용인데 잔잔하다. 하지만 특별하진 않다.","0","0"
"스틸 앨리스","jaem****","2015.06.26. 21:45","9","비극을 일상적이고 잔잔 조밀하게 그려내서 자연스럽게 스며들어 감상. 좋았음","0","0"
"스틸 앨리스","fait****","2015.06.25. 14:57","7","조연들의 연기도 훌륭하며 튀지않고 잔잔한","0","0"
"스틸 앨리스","muna****","2015.06.23. 14:08","8","억지로 눈물을 흘릴 포인트를 만들어 놓지 않아서 좋았다. 자연스럽게 몰입할 수 있었다.","0","0"
"스틸 앨리스","5vov****","2015.06.21. 15:14","7","Still Alice, 2014","0","0"
"스틸 앨리스","ehwj****","2015.06.17. 01:43","7","기억을 잃어간다는게 얼마나 무서운 일인지.. 갑자기 찾아온 자신의 병을 담담하게 받아들이는 과정이 슬펐다.","0","0"
"스틸 앨리스","wjsr****","2015.06.16. 16:34","7","끝까지 최선을 다하는 주인공의 모습을 봐서인지 떠듬거리며 말조차 제대로 못하는 마지막 모습이 너무나 절망적이다. 그녀의 삶이 앞으로도 한참동안 이어질 것이기에 더욱 더 헤어나오기 힘든 심정","0","0"
"스틸 앨리스","leew****","2015.06.16. 14:00","7","줄리안무어의 연기는 강렬한데 영화는 밋밋.","0","0"
"스틸 앨리스","come****","2015.06.14. 13:32","8","물흐르듯 볼수있는 담백한 영화","0","0"
"스틸 앨리스","wlfa****","2015.06.13. 22:12","7","무어의 연기가 훌륭하지 않다는건 아니다. 다만 병을 앓고 있는 환자 역을 연기하면 상을 주는 아카데미의 진부한 선택에 공감하지 않을 뿐이다. 영화도 그렇고 무어의 연기도 그렇고 밋밋하지만 과하지 않은, 잔잔한 맛이 있었다.","0","0"
"스틸 앨리스","leem****","2015.06.12. 17:10","9","알쯔하이머를 겪는 사람의 행동, 그 사람이 내뱉는 말을 보고 그 사람이 어떤 사람이라고 평가하기 쉽죠.그건 단지 그 사람의 병일 뿐인데.. 간호사 직업을 가진 한 사람으로 저 스스로를 돌아보게 했던 영화네요. 많은 사람들이 이 영화를 봤으면 좋겠어요.","0","0"
"스틸 앨리스","idas****","2015.06.10. 23:44","10","엄마랑 같이봤어요..알츠하이머는 아니여도 점점 깜박하는 엄마생각이나서..본인은 얼마나 답답하셨을까하고 생각했어요...큰파도는 없어도 앨리스의 감정과 느낌을 충분히 느낄수있었어요","0","0"
"스틸 앨리스","wym4****","2015.06.10. 22:09","10","생각 많이하게 되는 명화","0","0"
