category(SoyNLP),word(SoyNLP),score(SoyNLP),category(TF-IDF),word(TF-IDF),score(TF-IDF),category(KeyBERT),word(KeyBERT),score(KeyBERT)
1991,사랑_우정,2.0,1991,로버트_드니로로빈,2,1991,기적_겪는,2.0
1991,사랑_성찰,2.0,1991,로버트_새롭다,2,1991,기적_긴,2.0
1991,사랑_자체보다는,2.0,1991,로버트_드니로와,2,1991,기적_안에서,2.0
1991,사랑_진정한,2.0,1991,로버트_인상적이다,2,1991,기적_기간동안,2.0
1991,사랑_엄마의,2.0,1991,로버트_누군가는,2,1991,기적_을,2.0
1991,사랑_아니었을까,2.0,1991,로버트_윌리암스,2,1991,기적_누군가에게는,2.0
1991,사랑_하고,2.0,1991,사랑의_기적을,6,1991,기적_속에서,2.0
1991,사랑_입니다,2.0,1991,사랑의_힘,4,1991,기적_마지막,2.0
1991,사랑_이다,2.0,1991,사랑의_기적이,4,1991,기적_들인지,2.0
1991,사랑_그것은,2.0,1991,사랑의_기적으로,4,1991,기적_있다는,2.0
1991,사랑_것은,2.0,1991,사랑의_향한,2,1991,기적_찰나의,2.0
1991,사랑_을,2.0,1991,사랑의_없는,2,1991,기적_삶이라는,2.0
1991,로버트_드,34.0,1991,사랑의_기적,2,1991,감사합니다_좋은영화,2.0
1991,로버트_드니로의,22.0,1991,사랑의_이유,2,1991,감사합니다_살아있음에,2.0
1991,로버트_드니로,14.0,1991,사랑의_awakenings가,2,1991,감사합니다_오늘이,2.0
1991,로버트_윌리엄스와,6.0,1991,사랑의_최고의,2,1991,감사합니다_오래도록,2.0
1991,로버트_드니로를,4.0,1991,사랑의_실패했지만,2,1991,감사합니다_당연하게,2.0
1991,로버트_드니로가,4.0,1991,사랑의_기적인가,2,1991,보시길_그냥최고꼭,2.0
1991,로버트_있지만,2.0,1991,사랑의_소중함을,2,1991,보시길_꼭,2.0
1991,로버트_없는,2.0,1991,사랑의_이게,2,1991,사랑의_기적을,6.0
1991,로버트_있었다,2.0,1991,사랑의_힘을,2,1991,사랑의_힘,4.0
1991,로버트_간만에,2.0,1991,사랑의_기적보다,2,1991,사랑의_기적이,4.0
1991,로버트_387,2.0,1991,사랑의_결실이었습니다,2,1991,사랑의_기적으로,4.0
1991,로버트_드니로란,2.0,1991,사랑의_잠시나마,2,1991,사랑의_향한,2.0
1991,로버트_드니로는,2.0,1991,사랑의_모를,2,1991,사랑의_없는,2.0
1991,로버트_연기력,2.0,1991,사랑의_여러,2,1991,사랑의_기적,2.0
1991,로버트_영화에서,2.0,1991,사랑의_위대함에,2,1991,사랑의_이유,2.0
1991,로버트_드네로의,2.0,1991,사랑의_환희와,2,1991,사랑의_awakenings가,2.0
1991,로버트_보여준,2.0,1991,사랑의_계절이,2,1991,사랑의_최고의,2.0
1991,로버트_외치는,2.0,1991,사랑의_아픔에,2,1991,사랑의_실패했지만,2.0
1991,로버트_셈이다,2.0,1991,사랑의_기적이다,2,1991,사랑의_기적인가,2.0
1991,로버트_역의,2.0,1991,사랑의_위대한,2,1991,사랑의_소중함을,2.0
1991,로버트_봤을,2.0,1991,사랑의_정말로,2,1991,사랑의_이게,2.0
1991,로버트_보인다,2.0,1991,사랑의_기적이란,2,1991,사랑의_힘을,2.0
1991,로버트_로빈윌리엄스,2.0,1991,사랑의_일으키는,2,1991,사랑의_기적보다,2.0
1991,로버트_감동적입니다,2.0,1991,로빈_윌리엄스의,18,1991,사랑의_결실이었습니다,2.0
1991,로버트_살아난,2.0,1991,로빈_윌리엄스,14,1991,사랑의_잠시나마,2.0
1991,로버트_밥,2.0,1991,로빈_윌리엄스와,12,1991,사랑의_모를,2.0
1991,로버트_그렇듯,2.0,1991,로빈_윌리엄스가,8,1991,사랑의_여러,2.0
1991,로버트_영화였다,2.0,1991,로빈_이,8,1991,사랑의_위대함에,2.0
1991,로버트_소화하는,2.0,1991,로빈_윌리암스,8,1991,사랑의_환희와,2.0
1991,로버트_드니로이기에,2.0,1991,로빈_니로와,6,1991,사랑의_계절이,2.0
1991,로버트_캬,2.0,1991,로빈_은,6,1991,사랑의_아픔에,2.0
1991,로버트_짜낸다,2.0,1991,로빈_드니로,6,1991,사랑의_기적이다,2.0
1991,로버트_드니로로빈윌리엄스를,2.0,1991,로빈_뒤,4,1991,사랑의_위대한,2.0
1991,로버트_점이다,2.0,1991,로빈_때였다,4,1991,사랑의_정말로,2.0
1991,로버트_드니로로빈,2.0,1991,로빈_전형적인,2,1991,사랑의_기적이란,2.0
1991,로버트_새롭다,2.0,1991,로빈_윌리암스를,2,1991,사랑의_일으키는,2.0
1991,로버트_드니로와,2.0,1991,로빈_밥과,2,1991,마지막에_막,2.0
1991,로버트_인상적이다,2.0,1991,로빈_윌리암스도,2,1991,마지막에_어훅,2.0
1991,로버트_누군가는,2.0,1991,로빈_마샬감독,2,1991,마지막에_가슴이,2.0
1991,로버트_윌리암스,2.0,1991,로빈_우직한,2,1991,감동의_휴먼드라마,2.0
1991,로빈_윌리엄스의,18.0,1991,로빈_고인인,2,1991,감동의_명작,2.0
1991,로빈_윌리엄스,14.0,1991,로빈_노래다,2,1991,감동의_눈물을,2.0
1991,로빈_윌리엄스와,12.0,1991,로빈_배우다,2,1991,감동의_거대함처럼,2.0
1991,로빈_윌리엄스가,8.0,1991,로빈_능력이,2,1991,감동의_뜨겁게,2.0
1991,로빈_이,8.0,1991,로빈_담겨있군요,2,1991,감동의_기적같은,2.0
1991,로빈_윌리암스,8.0,1991,로빈_대하는,2,1991,30년만에_깨어난다면,2.0
1991,로빈_니로와,6.0,1991,로빈_윌리엄,2,1991,30년만에_되찾은,2.0
1991,로빈_은,6.0,1991,로빈_내가,2,1991,30년만에_내가,2.0
1991,로빈_드니로,6.0,1991,로빈_힘,2,1991,로버트_드,34.0
1991,로빈_뒤,4.0,1991,로빈_잘하신다,2,1991,로버트_드니로의,22.0
1991,로빈_때였다,4.0,1991,로빈_에게는,2,1991,로버트_드니로,14.0
1991,로빈_전형적인,2.0,1991,로빈_봐야겠어요,2,1991,로버트_윌리엄스와,6.0
1991,로빈_윌리암스를,2.0,1991,로빈_어우러진,2,1991,로버트_드니로를,4.0
1991,로빈_밥과,2.0,1991,로빈_연기,2,1991,로버트_드니로가,4.0
1991,로빈_윌리암스도,2.0,1991,로빈_의,2,1991,로버트_있지만,2.0
1991,로빈_마샬감독,2.0,1991,로빈_특별했다,2,1991,로버트_없는,2.0
1991,로빈_우직한,2.0,1991,로빈_것인가나는,2,1991,로버트_있었다,2.0
1991,로빈_고인인,2.0,1991,로빈_했던,2,1991,로버트_간만에,2.0
1991,로빈_노래다,2.0,1991,로빈_친구,2,1991,로버트_387,2.0
1991,로빈_배우다,2.0,1991,로빈_말았다,2,1991,로버트_드니로란,2.0
1991,로빈_능력이,2.0,1991,로빈_지금,2,1991,로버트_드니로는,2.0
1991,로빈_담겨있군요,2.0,1991,로빈_윌리엄스는,2,1991,로버트_연기력,2.0
1991,로빈_대하는,2.0,1991,로빈_윌리엄스를,2,1991,로버트_영화에서,2.0
1991,로빈_윌리엄,2.0,1991,로빈_월리암스굳이,2,1991,로버트_드네로의,2.0
1991,로빈_내가,2.0,1991,로빈_영화입니다,2,1991,로버트_보여준,2.0
1991,로빈_힘,2.0,1991,로빈_스며들었던,2,1991,로버트_외치는,2.0
1991,로빈_잘하신다,2.0,1991,로빈_돌아왔을,2,1991,로버트_셈이다,2.0
1991,로빈_에게는,2.0,1991,로빈_과,2,1991,로버트_역의,2.0
1991,로빈_봐야겠어요,2.0,1991,로빈_따스함이,2,1991,로버트_봤을,2.0
1991,로빈_어우러진,2.0,1991,로빈_한다,2,1991,로버트_보인다,2.0
1991,로빈_연기,2.0,1991,로빈_연기하는,2,1991,로버트_로빈윌리엄스,2.0
1991,로빈_의,2.0,1991,로빈_시선과,2,1991,로버트_감동적입니다,2.0
1991,로빈_특별했다,2.0,1991,로빈_잘가요,2,1991,로버트_살아난,2.0
1991,로빈_것인가나는,2.0,1991,로빈_나는,2,1991,로버트_밥,2.0
1991,로빈_했던,2.0,1991,로빈_윌리암스의,2,1991,로버트_그렇듯,2.0
1991,로빈_친구,2.0,1991,로빈_열연,2,1991,로버트_영화였다,2.0
1991,로빈_말았다,2.0,1991,로빈_의인화,2,1991,로버트_소화하는,2.0
1991,로빈_지금,2.0,1991,로빈_윌리엄스도,2,1991,로버트_드니로이기에,2.0
1991,로빈_윌리엄스는,2.0,1991,로빈_고인이된,2,1991,로버트_캬,2.0
1991,로빈_윌리엄스를,2.0,1991,로빈_지닌,2,1991,로버트_짜낸다,2.0
1991,로빈_월리암스굳이,2.0,1991,기적_짧은,6,1991,로버트_드니로로빈윌리엄스를,2.0
1991,로빈_영화입니다,2.0,1991,기적_순간의,4,1991,로버트_점이다,2.0
1991,로빈_스며들었던,2.0,1991,기적_감사한,2,1991,로버트_드니로로빈,2.0
1991,로빈_돌아왔을,2.0,1991,기적_누군가를,2,1991,로버트_새롭다,2.0
1991,로빈_과,2.0,1991,기적_많은,2,1991,로버트_드니로와,2.0
1991,로빈_따스함이,2.0,1991,기적_가장,2,1991,로버트_인상적이다,2.0
1991,로빈_한다,2.0,1991,기적_행복했던,2,1991,로버트_누군가는,2.0
1991,로빈_연기하는,2.0,1991,기적_있는,2,1991,로버트_윌리암스,2.0
1991,로빈_시선과,2.0,1991,기적_짧았던,2,2000,감동적인_믿고보,2.0
1991,로빈_잘가요,2.0,1991,기적_사랑의,2,2000,감동적인_잘보았습니다,2.0
1991,로빈_나는,2.0,1991,기적_이에게는,2,2000,감사합니다_잘봤습니다,4.0
1991,로빈_윌리암스의,2.0,1991,기적_윌리엄스의,2,2000,감사합니다_분들게,2.0
1991,로빈_열연,2.0,1991,기적_보여준,2,2000,감사합니다_놀란,2.0
1991,로빈_의인화,2.0,1991,기적_나타난,2,2000,감사합니다_재개봉해주어,2.0
1991,로빈_윌리엄스도,2.0,1991,기적_이여만,2,2000,감사합니다_재개봉이라니,2.0
1991,로빈_고인이된,2.0,1991,기적_매일,2,2000,감사합니다_좋은,2.0
1991,로빈_지닌,2.0,1991,기적_겪는,2,2000,감사합니다_주셔서,2.0
1991,감동_일상의,2.0,1991,기적_긴,2,2000,감사합니다_cgv,2.0
1991,감동_작품성,2.0,1991,기적_안에서,2,2000,감사합니다_잘보고왔어요,2.0
1991,감동_최고의,2.0,1991,기적_기간동안,2,2000,감사합니다_보고,2.0
1991,감동_실화에,2.0,1991,기적_을,2,2000,감사합니다_보이네요,2.0
1991,감동_드니로의,2.0,1991,기적_누군가에게는,2,2000,감사합니다_상영해주셔서,2.0
1991,감동_눈물,2.0,1991,기적_속에서,2,2000,보시길_바랍니다,2.0
1991,감동_재미지다,2.0,1991,기적_마지막,2,2000,보시길_명작꼭,2.0
1991,감동_보다,2.0,1991,기적_들인지,2,2000,보시길_스릴러를,2.0
1991,감동_영화네요,2.0,1991,기적_있다는,2,2000,마지막에_모든,4.0
1991,감동_적인,2.0,1991,기적_찰나의,2,2000,마지막에_보다가,4.0
1991,감동_아름다운,2.0,1991,기적_삶이라는,2,2000,마지막에_하다가,4.0
1991,감동_된,2.0,1991,다시_볼,4,2000,마지막에_였습니다,2.0
1991,감동_영화일,2.0,1991,다시_한번,4,2000,마지막에_바뀌는영화,2.0
1991,감동_스토리의,2.0,1991,다시_레너드는,2,2000,마지막에_진실에,2.0
1991,감동_큰,2.0,1991,다시_아침이,2,2000,마지막에_뭔가,2.0
1991,감동_봤는데,2.0,1991,다시_기쁩니다,2,2000,마지막에_보면,2.0
1991,감동_자연스러운,2.0,1991,다시_봐주면,2,2000,마지막에_의외로,2.0
1991,감동_흔해빠진,2.0,1991,다시_식물인간과,2,2000,마지막에_극적으로,2.0
1991,감동_짜내기,2.0,1991,다시_되찾지만,2,2000,마지막에_모르지만,2.0
1991,드니로_로버트,14.0,1991,다시_잃어야,2,2000,마지막에_혼란스럽다가,2.0
1991,드니로_로빈,6.0,1991,다시_잃어가는,2,2000,마지막에_소름이,2.0
1991,드니로_연기가,4.0,1991,다시_주고,2,2000,마지막에_신기했고,2.0
1991,드니로_좋은영화로버트,2.0,1991,다시_돌아가는건가,2,2000,마지막에_될,2.0
1991,드니로_말이,2.0,1991,다시_안겨줄게,2,2000,마지막에_졸아서,2.0
1991,드니로_형님,2.0,1991,다시_인것을,2,2000,마지막에_반전까지,2.0
1991,드니로_사랑하는,2.0,1991,다시_삶을,2,2000,마지막에_결말을,2.0
1991,드니로_역시,2.0,1991,다시_굳어가는,2,2000,마지막에_테디가,2.0
1991,드니로_신이,2.0,1991,다시_방식으로,2,2000,마지막에_굴러가다,2.0
1991,드니로_감사할따름이다,2.0,1991,다시_소중함을,2,2000,마지막에_내용이,2.0
1991,드니로_영화로,2.0,1991,다시_생각해,2,2000,마지막에_이게,2.0
1991,드니로_보니,2.0,1991,다시_없었지만,2,2000,마지막에_뒤통수가,2.0
1991,드니로_가르쳐준,2.0,1991,다시_되돌아가는,2,2000,마지막에_극도화되면서,2.0
1991,드니로_아로버트,2.0,1991,다시_시작할까,2,2000,마지막에_정확하게,2.0
1991,드니로_로보트,2.0,1991,다시_이제,2,2000,마지막에_놀라게되는,2.0
1991,드니로_명화,2.0,1991,다시_정상생활을,2,2000,마지막에_머리아프던게,2.0
1991,드니로_닮으셨네요,2.0,1991,다시_일깨워주고,2,2000,마지막에_보고,2.0
1991,환자_드니로의,4.0,1991,다시_보니,2,2000,마지막에_스스로,2.0
1991,환자_꿰뚫어봐요,2.0,1991,다시_두려움,2,2000,마지막에_망치가,2.0
1991,환자_들과,2.0,1991,다시_봐야겠어요,2,2000,마지막에_쫘악,2.0
1991,환자_들에게,2.0,1991,다시_없어지는,2,2000,마지막에_명작극장,2.0
1991,환자_를,2.0,1991,다시_빼앗길,2,2000,마지막에_해석,2.0
1991,환자_연기는,2.0,1991,다시_태어나는,2,2000,마지막에_연결되는,2.0
1991,환자_사람이,2.0,1991,다시_찾아온다,2,2000,마지막에_있다가,2.0
1991,환자_관찰력과,2.0,1991,다시_레너드를,2,2000,마지막에_관찰한다,2.0
1991,환자_가,2.0,1991,다시_기적이,2,2000,마지막에_장면,2.0
1991,환자_감동받았다,2.0,1991,다시_되새길,2,2000,마지막에_하게,2.0
1991,환자_대여섯,2.0,1991,다시_처음으로,2,2000,마지막에_나오는,2.0
1991,환자_의사가,2.0,1991,다시_것들을,2,2000,마지막에_라고,2.0
1991,환자_서서,2.0,1991,다시_ebs에서,2,2000,마지막에_영화였디만,2.0
1991,환자_뇌염후증후군,2.0,1991,다시_빼앗는,2,2000,마지막에_몰입감,2.0
1991,환자_의,2.0,1991,다시_보아도,2,2000,마지막에_인해,2.0
1991,환자_니로가,2.0,1991,다시_처음부터,2,2000,마지막에_주는,2.0
1991,환자_연기,2.0,1991,다시_들어,2,2000,마지막에_뒷통수,2.0
1991,환자_들을,2.0,1991,다시_절망이,2,2000,마지막에_머리,2.0
1991,환자_머물렀는데,2.0,1991,다시_기적은,2,2000,마지막에_돋았고,2.0
1991,환자_함께했던,2.0,1991,다시_인생이,2,2000,마지막에_놀라서,2.0
1991,환자_들,2.0,1991,다시_행복을,2,2000,마지막에_만들며,2.0
1991,환자_그려낸들,2.0,1991,다시_찾았는데,2,2000,마지막에_탄식하게,2.0
1991,환자_연기를,2.0,1991,다시_싶지만,2,2000,마지막에_소름,2.0
1991,환자_뒤에,2.0,1991,다시_그들이,2,2000,마지막에_진행되다가,2.0
1991,환자_뇌염후,2.0,1991,감동적인_아무리,2,2000,마지막에_고리가,2.0
1991,감동적_실화,2.0,1991,감동적인_바탕의,2,2000,마지막에_터지는,2.0
1991,레너드_의,4.0,1991,감동적인_스토리에,2,2000,마지막에_이르러서는,2.0
1991,레너드_세트에서,2.0,1991,감동적인_그냥,2,2000,마지막에_다,2.0
1991,레너드_l을,2.0,1991,감동적인_명연기와,2,2000,마지막에_지루하지만,2.0
1991,레너드_것이,2.0,1991,감동적인_봤는데,2,2000,마지막에_따라가다보면,2.0
1991,레너드_l의,2.0,1991,감동적인_실화이기에,2,2000,마지막에_아니네요,2.0
1991,레너드_시간을,2.0,1991,감동적인_잔잔하면서,2,2000,마지막에_곳은,2.0
1991,레너드_씨,2.0,1991,감동적인_영화네요,2,2000,마지막에_느꼈는데,2.0
1991,레너드_니로가,2.0,1991,감동적인_따뜻하고,2,2000,마지막에_버거웠는데,2.0
1991,레너드_자체로,2.0,1991,감동적인_강의,2,2000,마지막에_영화의,2.0
1991,레너드_나의,2.0,1991,감동적인_실화,2,2000,마지막에_취합될때,2.0
1991,레너드_아닌,2.0,1991,감동적인_뜨겁게,2,2000,마지막에_했는데,2.0
1991,레너드_l,2.0,1991,감동적인_영화라도,2,2000,마지막에_밝혀진것은,2.0
1991,레너드_어머니는,2.0,1991,감동적인_윌리엄스의,2,2000,마지막에_시청자가,2.0
1991,레너드_닮으셨네요,2.0,1991,감동적인_연기에,2,2000,마지막에_이해됐다,2.0
1991,레너드_들어와,2.0,1991,감동적인_정도다너무도,2,2000,마지막에_이야기전개가,2.0
1991,레너드_부정하는,2.0,1991,감동적인_영화라고,2,2000,마지막에_싶지만,2.0
1991,레너드_의사가,2.0,1991,가장_아름다운,8,2000,마지막에_온몸에,2.0
1991,배우_조합만으로라도,2.0,1991,가장_평범한,6,2000,마지막에_지겨워지다가,2.0
1991,배우_사랑하는,2.0,1991,가장_큰,4,2000,마지막에_피곤했는지,2.0
1991,배우_이름,2.0,1991,가장_중요하다,2,2000,마지막에_반전은,2.0
1991,배우_된,2.0,1991,가장_고되다는,2,2000,마지막에_보상해준다는,2.0
1991,배우_살아가는,2.0,1991,가장_평범했던,2,2000,마지막에_알려주고,2.0
1991,배우_와,2.0,1991,가장_중요한,2,2000,잼있어요_근데,2.0
1991,배우_스토리를,2.0,1991,가장_잘한다고,2,2000,잼있어요_놀랍네요,2.0
1991,순간_나는,4.0,1991,가장_기적,2,2000,잼있어요_또봐도,2.0
1991,순간_잡힌,2.0,1991,가장_남네요,2,2000,잼있어요_또봣어요,2.0
1991,순간_남을,2.0,1991,가장_대사가,2,2000,dvd_대단했다,2.0
1991,순간_눈물나게,2.0,1991,가장_세상,2,2000,dvd_시절엔,2.0
1991,순간_각성의,2.0,1991,가장_듯싶다,2,2002,감동적인_가슴따뜻하고,2.0
1991,순간_멈췄던,2.0,1991,가장_세상에서,2,2002,감동적인_영화였습니다,2.0
1991,순간_행복했을,2.0,1991,가장_소중하다,2,2002,기적_바꾸는,2.0
1991,순간_쩔쩔맸다,2.0,1991,가장_생애,2,2004,감동적인_아름답고,12.0
1991,순간_밥이,2.0,1991,가장_깊게,2,2004,감동적인_사랑이야기,8.0
1991,순간_안에,2.0,1991,가장_것이,2,2004,감동적인_다시봐도,6.0
1991,순간_맞이하는,2.0,1991,가장_않는게,2,2004,감동적인_러브스토리,6.0
1991,순간_살아가는,2.0,1991,가장_와닿는다,2,2004,감동적인_뻔하지만,4.0
1991,순간_췄던,2.0,1991,가장_소중한,2,2004,감동적인_영화입니다,4.0
1991,순간_뜬,2.0,1991,가장_우리에게,2,2004,감동적인_재밌고,4.0
1991,순간_아픔도,2.0,1991,가장_아름답고,2,2004,감동적인_만드는,4.0
1991,순간_실제로,2.0,1991,가장_기적은,2,2004,감동적인_보면,4.0
1991,순간_을,2.0,1991,가장_잃어버렸을,2,2004,감동적인_스토리가,4.0
1991,실화_영화화한,2.0,1991,가장_연기를,2,2004,감동적인_봐도,4.0
1991,실화_바탕의,2.0,1991,가장_일상이,2,2004,감동적인_너무나,4.0
1991,실화_감동적인,2.0,1991,가장_내기억속에,2,2004,감동적인_영화였다,4.0
1991,실화_감동적,2.0,1991,가장_삶에,2,2004,감동적인_결말,4.0
1991,실화_기반,2.0,1991,가장_기적이란,2,2004,감동적인_이렇게,4.0
1991,장면_추는,4.0,1991,드니로_로버트,14,2004,감동적인_영화를,4.0
1991,장면_에서,2.0,1991,드니로_로빈,6,2004,감동적인_할까,2.0
1991,장면_최고의,2.0,1991,드니로_연기가,4,2004,감동적인_않지만,2.0
1991,장면_달려가는,2.0,1991,드니로_좋은영화로버트,2,2004,감동적인_최고의,2.0
1991,장면_꺽꺽댔어요최고의,2.0,1991,드니로_말이,2,2004,감동적인_느껴보는,2.0
1991,장면_인상적인,2.0,1991,드니로_형님,2,2004,감동적인_영화였습니당,2.0
1991,장면_가슴을,2.0,1991,드니로_사랑하는,2,2004,감동적인_사랑의,2.0
1991,제목_의도번역,2.0,1991,드니로_역시,2,2004,감동적인_영화는,2.0
1991,제목_한국,2.0,1991,드니로_신이,2,2004,감동적인_사랑스럽고,2.0
1991,제목_그대로,2.0,1991,드니로_감사할따름이다,2,2004,감동적인_평점,2.0
1991,제목_싶은,2.0,1991,드니로_영화로,2,2004,감동적인_아닌,2.0
1991,제목_아쉽긴,2.0,1991,드니로_보니,2,2004,감동적인_남녀의,2.0
1991,인생_최고의,6.0,1991,드니로_가르쳐준,2,2004,감동적인_영화건축학,2.0
1991,인생_내,2.0,1991,드니로_아로버트,2,2004,감동적인_장면이,2.0
1991,작품_본,2.0,1991,드니로_로보트,2,2004,감동적인_영화에요꼭,2.0
1991,작품_전체가,2.0,1991,드니로_명화,2,2004,감동적인_네요,2.0
1991,작품_감동적인,2.0,1991,드니로_닮으셨네요,2,2004,감동적인_사랑으로,2.0
1991,작품_받을만,2.0,1991,내가_지금,6,2004,감동적인_로코드라마영화,2.0
1991,작품_않으면,2.0,1991,내가_돌보고,2,2004,감동적인_걸작이지만,2.0
1991,작품_전체적으로,2.0,1991,내가_안타까웠다,2,2004,감동적인_풋풋하고,2.0
1991,작품_영화에,2.0,1991,내가_보는,2,2004,감동적인_이야기다,2.0
1991,작품_라는,2.0,1991,내가_행복할,2,2004,감동적인_로맨스를,2.0
1991,작품_기반,2.0,1991,내가_있었다,2,2004,감동적인_실화,2.0
1991,작품_최고의,2.0,1991,내가_지금까지,2,2004,감동적인_인생,2.0
1991,작품_을,2.0,1991,내가_누구일까,2,2004,감동적인_명작이네요,2.0
1991,모습_을,6.0,1991,내가_통해,2,2004,감동적인_사랑눅구나의,2.0
1991,모습_맺는,2.0,1991,내가_건,2,2004,감동적인_가장,2.0
1991,모습_내,2.0,1991,내가_될때,2,2004,감동적인_황혼,2.0
1991,모습_온갖,2.0,1991,내가_속한,2,2004,감동적인_말이였다,2.0
1991,모습_내가,2.0,1991,내가_사는,2,2004,감동적인_사랑,2.0
1991,모습_활동하는,2.0,1991,내가_아니라고,2,2004,감동적인_인생영화를,2.0
1991,모습_바라보는,2.0,1991,내가_누구인지,2,2004,감동적인_노력,2.0
1991,모습_중간중간,2.0,1991,내가_레너드에게,2,2004,감동적인_노트북,2.0
1991,가슴_따뜻한,2.0,1991,내가_것이다,2,2004,감동적인_그렇게,2.0
1991,자체_인간애,2.0,1991,내가_할,2,2004,감동적인_영화였습니다,2.0
1991,로빈윌리엄스_보는내내,2.0,1991,내가_자상한,2,2004,감동적인_너무나도,2.0
1991,로빈윌리엄스_로버트,2.0,1991,내가_울고,2,2004,감동적인_하고,2.0
1991,로빈윌리엄스_된,2.0,1991,내가_로빈은,2,2004,감동적인_정도로,2.0
1991,로빈윌리엄스_올리버색스,2.0,1991,내가_30년만에,2,2004,감동적인_마지막에,2.0
1991,로빈윌리엄스_고인이된,2.0,1991,내가_여류감독중에,2,2004,감동적인_재미있고,2.0
1991,스토리_배우들의,2.0,1991,내가_한번,2,2004,감동적인_감동적이고,2.0
1991,스토리_익숙한,2.0,1991,내가_모습,2,2004,감동적인_부분도,2.0
1991,스토리_휴먼,2.0,1991,내가_소중하다,2,2004,감동적인_스토리지만,2.0
1991,스토리_두번,2.0,1991,내가_말했다,2,2004,감동적인_예쁘고,2.0
1991,의지_타자의,2.0,1991,내가_물었다,2,2004,감동적인_멘토같은,2.0
1991,의지_우리는,2.0,1991,내가_동작을,2,2004,감동적인_하루,2.0
1991,의지_공의,2.0,1991,내가_가진,2,2004,감동적인_뛰어넘는,2.0
1991,신경_기능과,4.0,1991,내가_인정하는,2,2004,감동적인_낯설지만,2.0
1991,신경_학적,2.0,1991,내가_로빈의,2,2004,감동적인_장면장면마다,2.0
1991,신경_정말로,2.0,1991,내가_활동하는,2,2004,감동적인_판타지,2.0
1991,신경_상태까지,2.0,1991,내가_없어,2,2004,감동적인_슬프면서,2.0
1991,신경_비정상적인,2.0,1991,내가_학생으로서,2,2004,감동적인_사랑영화라서,2.0
1991,신경_392,2.0,1991,내가_거기에는,2,2004,감동적인_러브스토리는,2.0
1991,신경_갑자기,2.0,1991,내가_사람을,2,2004,감동적인_첫사랑이라는,2.0
