username,date,rating,review,likes,dislikes
heym****,2011.01.03. 18:30,8,초반 사랑스러운 로맨스 후반부 스릴러느낌?!약간 깊이감이 결여된 느낌!,0,0
kkws****,2011.01.01. 14:25,10,정말 감동적이네요..ㅠㅠ,0,0
moon****,2010.12.29. 12:36,10,유주얼서스펙트 수준의 반전! 정말 잘 만든 영화에요,0,0
yhko****,2010.12.29. 11:24,10,노트북 + 셔터아일랜드.,0,0
snow****,2010.12.29. 10:18,7,'캐쉬백'과 동일한 맛이 났다,0,0
love****,2010.12.24. 13:04,10,시사회 보고 왔는데 정말 괜찮던데...비판을 하더라도 보고 좀 하지?,0,0
jomj****,2010.12.24. 10:26,10,영화 보지도 않고 글남기는건 무슨경우인가요? 쨋든 따듯하게 잘봤습니다.,0,0
japa****,2016.05.03. 20:57,9,왜 이제야 보게되었을까.. 조금 더 빨리 봤다면 좋았을텐데 라고 생각하게되는 영화입니다. 따뜻하고 또 따뜻하고 크리스마스의 행복한 분위기까지 더해져 그날하루 힘든 일 다 잊고 푹 빠져 웃으며 행복한 마음으로 하루를 마무리 짓게하는 최고의 영화입니다.,1,1
wadd****,2016.01.02. 18:55,10,"잔잔하면서도 아름다운, 하지만 가벼운 로맨스가 아닌 사랑",1,1
salt****,2015.06.22. 00:40,9,강추강추!! 안봤음 후회할뻔..,1,1
miho****,2015.05.30. 15:32,7,훈훈해지는 영화네요요요,1,1
milk****,2012.07.19. 16:36,7,"치매,,, 그것은 주위 사람을 파괴한다..사랑의 힘으로 극복하라...",1,1
egyp****,2012.04.13. 13:52,5,그리 놀랍지도 뭉클하지도 않았던 반전 안타까움은 있으나 애절함은 많이 부족함...,1,1
rhdi****,2012.01.20. 16:28,9,너무나 사랑하기때문에 너무나 슬픈 두 배우가 너무나 나를 영화에 빠져들게 했다.,1,1
noon****,2011.01.17. 21:31,10,별점이 짜네요. 영화 정말 재밌게 봤는데. 할아버지 표정이 너무 뭉클했어요. ㅠㅠ,1,1
kmmo****,2010.12.20. 17:00,10,재미있네요 ^^,1,1
worb****,2010.12.20. 16:59,10,재미있네요..^^ 추천합니다.,1,1
rkdg****,2010.12.20. 16:51,10,괜찮네요 추천~ㅋ,1,1
moon****,2010.12.20. 16:50,9,재밌어요~ !! 강추~ -_-b,1,1
haha****,2010.12.20. 16:48,10,영화를 보니 제 마음이 다 설레이고 따뜻합니다. 강추. 사랑하고 싶어져요.,1,1
sims****,2010.12.09. 10:33,9,정말 사랑스러운 영화!!! 보고 나면 사랑하는 사람들이 생각나는!! 강추!,1,1
choi****,2010.12.04. 12:07,10,넌 관람하지도 않고 1점주냐 ㅡㅡ,1,1
zhzk****,2010.12.03. 18:17,10,굿,1,1
jyj9****,2016.02.19. 06:39,6,좋았다 반전이 있기 전까진..,0,1
fanc****,2012.05.06. 12:40,8,사라져가는 기억을 붙잡으며 끝까지 함께하고픈 가족의 노력 반전 생각 못했다,0,1
erhe****,2011.06.30. 00:20,5,개인적으로 마지막 반전은 좀 구런데,0,1
asde****,2011.01.27. 10:34,6,처음엔 완소지만 후반부에 급격히 무너진다.,0,1
dlxo****,2011.01.20. 01:25,5,기억을 잊어버린 할아버지를 계속해서 사랑하는 할머니의 이야기.. 노트북과 너무 흡사 ㅠ,0,1
vica****,2010.12.25. 13:15,6,그 놈의 건강문제 빼놓고는 어르신들의 귀여운 영화 못만드나...반전이 도리어 식상해,0,1
vijn****,2010.12.24. 08:38,6,반전하나로 영화전편에 흐르는 유치찬란을 다 용서하라고?,0,1
aqaa****,2010.12.22. 11:00,5,인위적인 홍보글 너무 티난다.. 거부감 생겨서 보기 싫어졌음,0,1
demi****,2010.12.20. 17:55,10,"굿, 굿, 좋아요^ ^",0,1
suny****,2010.12.20. 17:19,10,오~ 아주 괜찮은 영화입니다. ^^,0,1
ausf****,2010.12.20. 15:52,10,이것저것 재미있는 요소가 많아서 좋았어요 내용도 평범하지 않구요,0,1
rkaw****,2010.12.20. 15:06,10,젊은이들 로맨스가 판치는 요즘에 이런영화가 있어줘야함 마음까지 따뜻해져오는 영화,0,1
runa****,2010.12.14. 16:29,10,사랑을 하고 싶게 만드는 영화였어요로버트와 메리 정말 완벽한 커플 같아요 부러워요,0,1
cher****,2020.05.18. 23:57,4,잔잔한 ost와 배우들의 연기력으로 커버함. 후반부에 그런 스토리를 전개하려면 전반부에 적어도 조금의 여지를 주었어야 하지 않았을까 하는 아쉬움,1,2
tnql****,2010.12.04. 11:49,1,평점보지도않고 10점주냐,0,2
yk59****,2010.12.25. 23:48,5,좀 돈아까워요....마지막에 반전 무슨내용인지 이해가안가요ㅠㅠ할아버지 치매에요??,0,3
coju****,2010.12.24. 12:39,1,노인네들의 사랑따윈 볼 시간이 없다.,0,3
