username,date,rating,review,likes,dislikes
tbcm****,2019.04.03. 14:56,10,자극적인 뉴스에 지친 일상에 단비처럼 감성을 촉촉히 적셔주는 영화. 부모님의 삶에 대해 다시한번 생각해보고  또 살아계실때 효도해야겠다는 생각이 드는 영화. 보는 내내 지루하지 않고 자극적이지 않아 좋았던 근래들어 최고 좋았던 영화.,53,3
minh****,2019.04.03. 13:31,10,스토리넘좋네요 가족을다시생각하게되는 시간이었어요,53,3
wee2****,2019.04.03. 10:29,10,인생의 끝자락에 서서 뒤돌아보니 아직도 내옆에 남아있는건 내 아내였더라.,51,5
ncin****,2019.04.03. 13:29,8,덤덤하게 그래서 더 짠한...,48,3
shri****,2019.04.04. 11:30,10,품안에 있을 때만 자식이다.자식과 나는 1촌관계 그이상 그이하도 아니다.역시 나중에 남는건 배우자 밖에 없다.,36,2
mook****,2019.04.03. 11:22,10,올 해 꼭 봐야 할 영화~~,36,3
morn****,2019.04.03. 10:28,10,요즘 같은 시대에 정말 마음을 씻어주는 영화네요. 가족 관람 적극 추천,34,2
mnb5****,2019.04.03. 14:52,10,로망... 개봉 첫날 조조로 봤네요. 이순재 선생님과 정영숙 선생님의 연기는 말할 것도 없고요. '로맨스'와 '노망' 두 가지 중의적인 의미를 고스란히 담고 있네요. 제목도 내용도 모두 엄지척! 온가족이 함께 볼 영화로 강추합니다!,30,2
wldo****,2019.04.04. 13:37,10,어제 점심에 봤는데 하루가 지난 지금까지도 여운이 남네요 보는내내 감동적이고 끝나고 나서도 가슴이 적적해지는 영화였습니다. 뻔하게 흘러가지 않아서 좋았고 인위적이지 않은 감동이였습니다.,32,4
ehdm****,2019.04.03. 11:28,10,"반가워. 나도요, 반가워요",33,5
maer****,2019.04.06. 19:20,10,좋은 영화인데 상영하는 곳이 많지 않아 속상하네요..,28,3
2374****,2019.04.06. 21:40,10,이런 영화를 영화관에 제대로 상영을 안하는 이유를 모르겠어요... 눈물 콧물 다 빼내었어요... 정말 최고의 영화였습니다...,25,2
youj****,2019.04.03. 14:22,10,최근에 본 영화 중에 가장 감동적이였어요. 가족 또는 연인과 함께 보면 좋을 것 같아요,24,2
dmsd****,2019.04.03. 11:46,10,"자연스럽게 영화를 보고 있으면 눈물이 나는 그런 공감적인 부분이 많이 되었던 영화였던거 같습니다  믿고 볼 수 밖에 없는 배우님들의 연기와  충분히 우리 인생에 있을수 있는 이야기들,나중에 후회하지 말고  있을때 잘하자라는 말을 또 한번 느꼈네요!",25,3
9969****,2019.04.03. 10:45,9,부모님과 함께 볼만한 영화...,24,3
lsw8****,2019.04.07. 18:56,10,상영관을 늘려야합니다,25,4
nuno****,2019.04.03. 10:40,10,영화관 나오면서 바로 어머니에게 전화를 드렸네요. 가족의 소중함을 다시한번 일깨워 주는 영화... 이런 영화 좋아요.,23,3
ange****,2019.04.06. 17:05,10,뻔한 억지 감동영화들에 지치고 지겨웠는데오랜만에 영화다운 영화봤네요왜 이런 영화를 많이 상영안하고쓰레기같은영화들은 그렇게나 열심히홍보하고상영하는지이해할수가없네요,21,2
wins****,2019.04.03. 13:36,10,40대중년으로 우리가 살아가며  주위에서 일어나는 일상을 잘 그렸는데..     슬프네요,21,2
keo8****,2019.04.07. 23:56,10,치매 걸린 두 노부부가 서로에게 의존하며돌보는 장면부터 영화 내내 가슴이 울컥하고눈물 훔치며 보았다.이건 연기가 아니라 리얼 그 차체였다.,20,2
bloc****,2019.04.03. 10:23,10,"눈안에 미세먼지를 확 씻어낼 수 있는 영화네요. 연출이 섬세하고 내용도 담백합니다. 대한민국의 평범한 부부, 가족들을 위한 영화로 추천합니다.",20,2
bloo****,2019.04.06. 15:12,10,관람객들 다 우느라 영화 끝나도 바로 나갈 수가 없었다. 고령화 사회에 꼭 필요한 영화...,19,2
qsd0****,2019.04.03. 15:19,10,눈물이 흐릅니다..ㅠ,19,2
keyc****,2019.04.06. 19:05,10,"극장에서 오열하고옴..ㅠㅠ이런 영화 많이 접할수있었으면 좋겠다자극적인 내용 아니어도, 핫한 젊은 톱스타 나오지않아도 이렇게나 지루함없이 많은걸 느낄수있는 영화.",17,1
hari****,2019.04.05. 03:04,10,제 인생 최고의 영화에요 백만원 넘게 달라고해도 주고 볼 영화에요 평점 처음 쓰는데 진짜 최고에요 진짜 진짜 진짜 최고에요,18,3
elsl****,2019.04.06. 16:44,10,인생영화라고 말할정도의 영화다..,15,1
dlwl****,2019.04.06. 12:24,10,주변에 상영관이 없어 멀리 찾아찾아 갔는데 시간돠 정성이 하나도 안아까웠습니다.,15,1
sse_****,2019.04.06. 12:05,10,왜 안봐요?!!!부부끼리 한번 부모님과 한번자식과 한번 세번은 보세요 ㅜㅜㅜㅜ인생영화입니다,15,1
kami****,2019.04.06. 04:44,10,"정말 아름답고 감동적이였습니다.오래오래 기억에 남을것 같고,아이들과 부모님 형제들과 함께 보고싶습니다.오늘 너무 울어서 머리가 아플 지경이였습니다.너무 잘 만들어진 영화같습니다.",15,1
khee****,2019.04.05. 09:22,10,치매이야기가 아니라 부부이야기이며 부모이야기입니다.다시 한번 주변을 돌아보게 하는 영화네요~^^,15,1
nams****,2019.04.03. 10:34,10,"상영회로 봤습니다 휴지 꼭 챙겨가세요!!!! 뻔할수있지만 드라마 눈이부시게 생각도 나고, 우리도 늙을 수 있다는 생각과 함께 부모님 계실때 잘해드려야겠다 생각이 들었습니다. 감동 슬픔 따뜻한 영화",15,1
cind****,2019.04.06. 18:37,10,"안 울려고 해도 눈물이 나는 영화임,, 혼자라도 또 보러 가고 싶은 영화나의 미래, 가족에 대해 생각해보게 되는 영화고 꼭 한번 보는것을 추천합니다.",14,1
gksd****,2019.04.03. 12:13,10,간만에 눈물을  펑펑 쏟았습니다.,15,3
good****,2019.04.05. 17:53,10,이순재 해변가에서 오열할때 나도 모르게 울컥했다 잊지 못할 장면 같다,11,0
w133****,2019.04.04. 15:45,10,나와 내가족을 다시 생각하게 만드는 영화네요..,11,0
nigh****,2019.04.04. 14:59,10,손수건 필수 ㅠㅠ 추천합니다.,11,0
joo4****,2019.04.04. 14:53,10,영화 로망 너무 감동적이네요ㅠㅠㅠ현실적인 이야기라 마음에 와닿았습니다 ㅠㅠ배우자랑봐도 좋고 자식들과 봐도 좋은 영화예요느껴지는게 많은 인생영화였습니다!!,11,0
rock****,2019.04.04. 13:19,10,"영화속 조한철 대사 한마디가 머리에서 떠나지 않네요. (아버지 저하고 찬해자려) ""애쓰지 마세요.""  아버지가 보고  싶습니다. 비록 많으 늙으셨어도 저에게는 영원한 영웅이십니다. 그리고 꼭 반드시 어떤 일이 있어도 건강하셔야 하구요. ㅠㅠ",11,0
jmn7****,2019.04.04. 13:13,10,많은생각을하게만드는영화이자 내자신을되돌아보게되는시간이였으며 여운이 깊게많이남는영화,11,0
sira****,2019.04.04. 13:03,10,펑펑 울고 힐링되는 영화,11,0
myjk****,2019.04.04. 12:45,10,대박 따뜻한 영화예요~!! ㅎㅎ 너무 슬프지만 그만큼 생각이 많아지고 주변을 돌아보게 되네요,11,0
dlsd****,2019.04.06. 20:16,10,"정말 좋은 영화입니다. 노련한 배우님들의 연기, 가족들이 함께 생각해볼만한 로망이라는 주제, 복잡할 거 같으면서도 잘 풀어낸 스토리. 연인, 부부, 가족 모두 함께 같이 보면 정말 좋은 영화입니다. 꼭 보시기를 추천합니다 ^^",12,1
jjyr****,2019.04.06. 18:35,10,나 자신의 삶을 되돌아보고 가족을 둘러보게하는 멋진 영화네요. 부모님이랑 같이 보면 좋을거같네요,12,1
suno****,2019.04.03. 10:54,10,손수건 꼭 챙겨가시구요. 울다 웃다 생각없이 보러갔다가 많은걸 느끼게해주는 시간이었습니다. 부모님들과 가족들과 함께 보시길 강추합니다.,12,1
rkwk****,2019.04.04. 23:46,10,로:망 보는 걸 망:설이지마세요!^^,13,2
chan****,2019.04.03. 14:11,10,보는내내 나의 미래를 보는듯하다 ㅠ.ㅠ,10,0
rhdq****,2019.04.08. 15:59,10,저한테 철학적으로 다가온 영화입니다.펑펑 울었어요,11,1
hope****,2019.04.06. 14:27,10,최고다 진짜 최고야 ....,11,1
ysin****,2019.04.05. 23:31,10,정말 감동적이고 가슴이 먹먹해지는 영화네요..ㅠㅠ,11,1
best****,2019.04.05. 18:00,10,친정엄마 생각이 나서 울컥~ 슬프고 아름다운 이야기 입니다미래의 내 삶을 세삼 그려보게 되네요  잘 봤습니다..,11,1
kvcj****,2019.04.04. 15:46,9,생일이 잊어서는 안되는 과거라면로망은 우리가 앞으로 겪게될 미래인듯생일이 억지로 감정 짜내길래 실망햇는데 로망은 와닿네요,11,1
sanm****,2019.04.04. 10:07,10,보는 내내 가슴이 먹먹해졌지만 비극적인 당신들의 삶을 참 우아하고 아름답게 표현한 영화였습니다... 아들과 뜻깊은 영화 잘 보았습니다~,11,1
jong****,2019.04.03. 22:00,10,내가 봤던 한국 영화중에 가장 슬픈영화였다 진짜 한국인이라면 무조건 봐야하는 영화라고 생각한다,11,1
2ees****,2019.04.03. 10:33,10,"나에게 있어, 할아버지 할머니 들이 더 많이 생각나게 만드는 영화 였습니다. 좋은영화 감사합니다!",11,1
kyob****,2019.04.07. 16:03,10,현실상황에 누구나 격을수있는 일들을 일깨어주는영화정말 눈물이 아깝지않은 영화  추천합니다,9,0
ybc1****,2019.04.07. 14:08,10,정말  이 영화 만든 제작자와 출연진 그리고 배급사에 박수를 보냅니다. 돈 안되는 걸 알면서도 이렇게  현 시대를 반영하고 또 의미있는 영화를 만들어 올려주셔서 감사드립니다. 부모님께 꼭 효도하겠습니다!!!,9,0
chlo****,2019.04.06. 21:11,10,"영화중에서 가장 많이 울었던,할머니,할아버지를 떠올리게 하는 영화였다",9,0
hye8****,2019.04.06. 12:44,10,치매가 무섭고 슬픈 질병이라는 것을 알려주는 영화,9,0
whd7****,2019.04.06. 10:31,10,진짜 눈물 쏙 빠지네요...,9,0
oje2****,2019.04.06. 02:27,10,누구에게나 있는 젊은날 그리고 인생의 마침표..아직 인생의 반도 오지 못한 나에게 나의 먼 미래의 모습같아 하염없이 눈물을 흘렸다,9,0
sall****,2019.04.06. 00:37,10,"지금까지 이렇게 눈물이 많이나는 영화는 없었던듯, 집에오는 내내 여운이 가시질 않네요",9,0
himo****,2019.04.06. 00:27,10,왜 안보냐... 휴지 꼭 들고 가고...,9,0
sunc****,2019.04.05. 23:14,10,리뷰 원래 잘 안쓰는데 정말 괜찮은 영화. 노부부 영화라고만 생각했는데 그런거 아님.,9,0
wsqa****,2019.04.05. 23:02,10,소소한 웃음..영화보는동안 네번정도 울었어요 ㅜㅜ,9,0
dk94****,2019.04.05. 05:00,10,"어른들의 현실을 모르고 할머니,할아버지를 마냥 좋아하던 영화속 손녀같던 시절이 존재했다. 인생 뜻대로 안되기도 하고,부모님처럼은 살지않겠다고 원망하면서 부모님 생각하면 가슴 먹먹한 아들,며느리 모습도 있다. 나이가 들면 영화속 남봉,매자의 모습같을까.",9,0
engt****,2019.04.05. 01:38,10,돌아가신 아버지 집에 계신 어머니 생각도 나고 나의 먼훗날 미래도 생각나게 하네요,9,0
ccow****,2019.04.05. 00:39,10,나도이럴수있다는 이야기속의 내가 주인공이듯. . 가슴이 먹먹합니다.부모님 살아계실적 더 잘해드리고자주찾아뵙고해야겄어요.혼자라도 영화보러 가렵니다.,9,0
myge****,2019.04.04. 21:41,9,이보다 슬픈 영화는 많았지만 이만큼 울어본 영화는 없었습니다. 아 눈 아파,9,0
mirr****,2019.04.09. 16:02,10,인생영화!억지 자극에 길들어있다가 담백하고 잔잔한데도 감동이 넘쳐흐르는 작품을 만나 숨통이 트이는 느낌!내돈주고 영화보고도 감사하단말이 절로~~,10,1
pooh****,2019.04.07. 23:16,10,부모님과 함께 관람했어요. 저희 엄마도 지병이 있으셔서 오래 앉아있기 힘들어 하시는데 시간가는 줄 모르고 관람하시더라고요. 재미있는 스토리에 웃기도하고 마음을 울리기도 하고 모처럼 부모님과 좋은 시간보냈습니다. 자식들이 꼭 보았으면 하는 바램입니다.,10,1
lkhg****,2019.04.07. 23:07,10,인생영화 등극입니다 진심으로,10,1
dely****,2019.04.07. 22:26,10,군산 롯데시네마에서 우리 커플포함 3명봤다 덕분에 눈치안보고 펑펑 울었다 인생영화 억지감동도 아닌 나도 저렇게 될수도 있겠구나 싶어서 너무 슬펐다,10,1
ekfr****,2019.04.07. 00:36,10,왜 박스오피스 7위?이해 불가1위감인데,10,1
sky0****,2019.04.07. 00:06,10,제가봤던 영화중 최고의 영화입니다정말 눈물계속납니다 많은걸 깨달았습니다이런 명작은 올려줘야됩니다,10,1
dv30****,2019.04.06. 22:59,10,정말 많은 생각을 하게 만드는 영화인 것 같아요. 그런데 왜 상영관이 많이 없나요...ㅠㅠ 지금보다 더 많은 사람들이 보았으면 좋겠어요!,10,1
nami****,2019.04.06. 22:04,10,이 작품 욕하는사람은 거의없을거같아요.이순재님 연기가 너무 눈물났어요.,10,1
mrka****,2019.04.06. 13:25,10,우리 모두가 반드시 가족과 함께 봐야할 가슴속 이야기 ♥,10,1
qw12****,2019.04.06. 11:32,10,꿀팁) 휴지 한통 들고가셈내 눈물샘이 자동문이 된 줄 알았다. 안울려고 링딩동3창했는데 '이매자'소리 들릴때마다 오픈당함 진짜 집에서 봤으면 오열하면서 봤을듯,10,1
yeso****,2019.04.04. 14:20,9,펑펑울면서 봤네요.. 있을때 잘하자는 말이 크게 와닿네요 연기너무 좋았습니다!!,10,1
artk****,2019.04.04. 08:22,10,한편의 드라마 같은 잔잔한 감동과 함께 하는 영화,10,1
kang****,2019.04.04. 07:45,10,꼭보십시요 꼭꼭 간만에 영화같은영화밧네,10,1
dspc****,2019.04.04. 02:14,7,펑펑 울엇네용~~~...,10,1
ligh****,2019.04.04. 01:47,10,"억지울음이 아닌 어느어느 구석구석 장면 에선가 내부모님과 우리가족이 오버랩되는순간 자연스럽게 눈가가 촉촉해졌네요.콧물 잔뜩 먹고 옴..ㅠㅠ 훌쩍 부모님과 함께 , 혹은 불효자가봐야할...",10,1
dus0****,2019.04.04. 00:50,10,방금전에 보고왔어요. 평점 등록 처음해보네요. 치매걸리신 할머니와 멀리계신 부모님 생각이 많이 났어요. 영화가 끝나고 나서도 가슴이 먹먹해서 한동안 자리에 앉아있었네요. 저희 부모님께 꼭 추천하고싶은 영화에요.,10,1
sksm****,2019.04.11. 23:43,10,영화 시작부터 지루한 감정을 하나도 못느꼈고평점 남긴 영화도 처음 입니다 정말 추천 드립니다.오랜만에 광광 울어버렸네요.,8,0
cat_****,2019.04.10. 23:55,10,영화만들어주셔서 고마워요. 따뜻했는데 많이 울었던 영화였습니다.,8,0
eilo****,2019.04.10. 17:27,10,"하나 뿐인 내편 같은 유치뽕짝 주말드라마와는 다른, 온기와 진심으로 치매를 대하는 자세.",8,0
kimj****,2019.04.09. 20:08,10,상영관이 너무 없네요 ㅠㅠ,8,0
coav****,2019.04.09. 15:38,10,살면서 본 영화관 영화중에서 가장 많이 울었고 평점처음 써보게 만드는 영화네여 진짜 보면서 계속 울었어요 너무 슬프고 명연기에 너무 몰입해서 봤네여,8,0
rlav****,2019.04.09. 13:05,10,울컥울컥하다가 죽을뻔..   러브엑츄얼리의 카드 고백보다 순재형님과 매자누나의 댓글달기가 100배는 멋있고 감동적이었다  처음으로 평남기는 영화 ㅠ,8,0
gkst****,2019.04.08. 22:17,10,"많은것을 느끼게 해주고 이순재, 정영숙 두분의 명품연기가 너무좋았습니다. 정말 좋은영환데상영관이 너무 없는것 같아서 슬프네요ㅠ",8,0
syh4****,2019.04.08. 20:52,10,저희 할머니가 치매이신데 정말 이영화 보면서 너무 할머니 생각나고 가슴이 먹먹하네요.너무 좋은 영화인데 상영하는 곳이 너무 적은게 아쉽네요,8,0
ruas****,2019.04.08. 15:04,10,혼자서펑펑울다왔습니다,8,0
cans****,2019.04.08. 14:22,10,가족이라는 두글자..,8,0
namo****,2019.04.08. 12:18,10,내생에 처음으로 영화평점 남겨본다.,8,0
jame****,2019.04.08. 08:44,10,좋은 영화입니다~ 추천합니다,8,0
mali****,2019.04.07. 21:08,10,울다가 울고 한숨쉬다가 울고...너무 현실적이여서 더마음이아팠습니다,8,0
luv1****,2019.04.07. 18:06,10,아들 진수..의 마음이 가까운 미래의 내모습..을보는듯 해서 울컥했다..어머니..께서 조금이나마 정신이 온전할때더 잘해드려야겠다.,8,0
wjdd****,2019.04.07. 17:46,10,7번방의 선물 이후로 안울었던 내가... 일년치 눈물 다 뺐다...,8,0
ecob****,2019.04.07. 14:41,10,나는 잘 살고 있는 것인지..생각해보게 하는 영화,8,0
once****,2019.04.07. 11:46,10,"남봉씨 오줌쌀때 이매자씨가 꼭 껴안아주며한말 ""괜찮아요 다 괜찮아요 ""이때 나는 눈물이 나더군요 감동깊게 잘봤어요",8,0
p538****,2019.04.07. 11:41,10,재미있게잘보았습니다,8,0
john****,2019.04.07. 01:43,10,우리 부모님 두분이 함께 보시고 오셨네요. 우리엄마가 치매이신데요. 저는 벌써 울음이 나와 보러 갈 용기가 안나네요,8,0
kimi****,2019.04.06. 23:18,10,예고편으로 이미 짐작가능한 내용으로 알고봤는데도 많이 울면서 봤네요 응원합니다 너무잘봤어요 감사합니다!!,8,0
zero****,2019.04.06. 16:09,10,부모님 모시고 봤습니다. 효도 합시다,8,0
jek1****,2019.04.06. 08:38,10,현실에서 일어날 수 있는 일이기에.. 또 나의 가족들이 겹쳐보여서 너무 슬펐던 영화..,8,0
dbwl****,2019.04.06. 04:22,10,볼 수 있는 상영관이 많지 않다는 것이 아쉬울 따름입니다 오랜만에 가슴이 먹먹해지는 영화를 본 것 같습니다,8,0
kjhk****,2019.04.06. 02:12,10,평소 눈물이라고 모르던 사람이 이영화보고 2년만에 울었네요 ..부모와 연인에게 후회할짓안남기도록 다시한번더 깨달음을 얻게되네요..,8,0
qqpp****,2019.04.06. 00:55,10,정말 너무 좋은 영화인데 상영관이 부족해 많은 사람들에게 알려지지 못한다는 점이 너무 아쉽네요 한번쯤 꼭 봐야할 영화라고 생각합니다,8,0
smpa****,2019.04.06. 00:35,10,평범한 영화다라고 생각하는 순간 시골에 둘이 계신 부모님이 자꾸 생각나고 어느새 눈물이 주룩주룩 나데요..죽는것도 맘대로 같이 못죽는게 인생이라는 말에서 먹먹했어요..,8,0
obgy****,2019.04.05. 18:14,10,부모님이  다시 보입니다  꼭 보세요,8,0
lhj4****,2019.04.05. 17:32,10,처음부터 끝까지 가슴이 먹먹하고 눈물이 멈추지 않는 영화입니다. 가족의 존재에 대해 다시 한 번 생각해보게 되는 좋은 시간이였습니다.,8,0
gusd****,2019.04.05. 16:03,10,슬픔 + 감동 + 재미 입니다.,8,0
pros****,2019.04.05. 01:03,10,영화 엄청 많이 보는데 첨 리뷰 써봐요...저희 부부 영화 보는 내내 울고 하루 종일 여운이 남는 영화였습니다...,8,0
8145****,2019.04.05. 00:45,10,슬퍼여 한시간동안 내내 울엇어요,8,0
eddi****,2019.04.05. 00:34,9,내 모습이 어떻든 끝까지 옆에 있어주는 사람. 그 사람이 곧 나의 전부이기에,8,0
lcm0****,2019.04.04. 23:47,10,"부모님이 생각나는, 아내도 생각나는 나를 돌아보게되는 영화",8,0
joad****,2019.04.04. 23:06,10,정말 감동적이고 소중함을 느끼게 해주는 영화입니다.,8,0
sin7****,2019.04.04. 22:24,10,최고예요... 두 번 보고 싶어요.,8,0
anjo****,2019.04.04. 21:43,10,하나 보다 둘 노부부 두 분이 아름답게 소통하는 모습에 무한감동 받았습니다 혼자 가족끼리 연인끼리 부부끼리 보기에 좋은 영화같아요 이루어져라 로망이여,8,0
s400****,2019.04.04. 19:12,10,누구나 늙고 병들죠부부가 손잡고 가서 둘만의 미래에 대해 얘기 나눌수 있는 좋은 기회가 됐네요,8,0
0107****,2019.04.04. 17:42,10,영화보면서 못참고 이렇게 눈물 쏟은적은 처음인것같습니다. 자식의 마음도 부모의 마음도 무엇인지 알 것 같아서 마음이 너무 아팠습니다. ㅠㅠ,8,0
thak****,2019.04.05. 18:16,10,처음부터 끝까지 부모님 생각하게 만드는 영화그리고 우리엄마는 내가 어렸을때 저런 과정을 겪으며 얼마나 힘들었을까평점 안남기는데 제발 꼭 보세요 ㅠㅠ,9,1
jole****,2019.04.05. 13:26,8,요즘 100세시대에 부모님이랑 우리 자신을 다시 한번 돌아보게 하는 가족 영화네요 맘이 찡했습니다~,9,1
ansr****,2019.04.04. 21:16,10,담담했기에 아름다웠다,9,1
parj****,2019.04.04. 20:48,10,너무나감동적이고 누구나에도올수있는 치매~ 배우들의 명연기에 큰박수와 함께 가족모두 보길 권합니다,9,1
kdh3****,2019.04.04. 20:43,10,첫 평점이네요 말이 필요없습니다. 영화끝나고도 여운이 남아요 . 여러가지를 생각하게 하는 영화네요~,9,1
ssla****,2019.04.04. 17:32,10,오랜만에 극장에서 울부짖었음...,9,1
dmlc****,2019.04.04. 15:38,10,같이본여성분이 많이슬퍼하네요 ㅜㅜ,9,1
namw****,2019.04.04. 13:18,10,어버지가 많이 나네요  ㅜ.ㅜ,9,1
time****,2019.04.04. 12:50,10,"백 마디 대사보다 이순재, 정영숙 님 눈가의 주름만으로도 먹먹했음. ""청개구리냐!!""에 무너짐. 그저 울고 싶었으나 가족들이 볼까봐...",9,1
kiov****,2019.04.04. 10:35,10,"눈물펑펑ㅜㅜ가족끼리 보는거 추천이요뭉클함이,,,,",9,1
kimi****,2019.04.04. 10:30,10,우리에게 일어날수있는 소재로 시작부터 눈물이 나고 가족에대한생각을  다시한번 느끼게하는영화였습니다.너무 잘봤습니다,9,1
kkm0****,2019.04.04. 07:47,10,이거 진짜 필람무비입니다 ㅠㅠ,9,1
ehdw****,2019.04.04. 01:43,10,다시 한번 가족이 떠오르는 영화네요 엄마 아빠 사랑합니다,9,1
just****,2019.04.04. 01:07,10,영화를 보고 나왔는데... 마음 한 구석이... 여운이 마니남네...,9,1
imso****,2019.04.03. 23:22,10,세상에...어느순간 눈물이 흐르고있더라구요..현실은 슬프나 결코 슬픔의 눈물이 아닌 아름다움!부모님 모습이 그려지는 그래서 여운이 더 깊게 남는 영화입니다..부모님을 사랑한다면 꼭 보셨으면 좋겠어요~,9,1
wang****,2019.04.03. 23:05,10,영화 보는 내내 부모님 생각이 많이 났습니다.. 간만에 좋은 영화.. 여운이 많이 남네요,9,1
cheg****,2019.04.03. 21:25,10,보고 나서도 한참 짠하네요. 부모님과 같이 볼 수 있게 상영관 시간 좀 늘려 주세요.,9,1
keep****,2019.04.11. 16:25,10,처음에는 이순재선생님의 뻔한 가부장적인 꽉~ 막힌 연기에 에이... 했는데 영화중반부터 완전 몰입되서 찐한 감동을 주네요~ 좋은 영화인데 상영관이 너무 없어서 아쉽네요,7,0
heer****,2019.04.11. 12:47,10,ㅠ꼭보세요!! 진짜 감동적,7,0
uah4****,2019.04.09. 00:24,9,이순재 선생님 연기 좋았습니다~^^역시 연기내공이따듯한 분위기. 현실 소재랑 잘 결합된 듯 합니다. 넘 슬펐어요.. 부부가 메모로 대화하는 장면이.. 명장면이었네요ㅠ 펑펑 울어서 눈이 팅팅 부엇어요ㅋㅋㅋ 이럴줄알앗으면 손수건이라도 챙겨갈걸..,7,0
dlxo****,2019.04.09. 00:11,10,그냥 딱 이 시대에 이 감정이 필요하죠이런 대작이 천만 찍어야합니다.오랜만에 훌율한작품봤습니다,7,0
mimi****,2019.04.09. 00:01,10,너무 감동적이고 현실적인 내용에 맘이 쓰라리네요..,7,0
qlqk****,2019.04.07. 19:23,10,남 이야기가 아닌것같아 가슴을 적시는 영화네요,7,0
juhe****,2019.04.07. 19:06,10,가족들과함께보기좋은영화예요뭉클하네요,7,0
arom****,2019.04.07. 18:59,8,삶을 되돌아보게 되네요~ 추천합니다,7,0
