username,date,rating,review,likes,dislikes
phoe****,2023.03.09. 10:19,10,바로 우리  가족의 이야기이자우리 모두의 문제인 치매와 삶과 죽음 그리고 사랑을 다룬 이 영화의 스토리가 우리 모두에게 감동과 반성과 가족애를 되새기게 하고 있고 주연으로 맹활약하고 있는 선동혁 배우의 열연과 열창이큰 감동을 주고 있으며 우리의 심금을  울리고  있으며 이작품을 관통하고 있는 우리 문화 정신이 ...,11,0
lius****,2023.03.09. 08:26,10,영화 넘 잘 봤어요.최근에 본 영화중에 최고예요.젊은사람들도 꼭 보면 좋겠어요.,11,0
ksch****,2023.03.09. 00:30,10,정보 없음,11,0
sool****,2023.03.08. 23:38,10,정보 없음,11,0
urba****,2023.03.08. 22:25,10,살아온 시간에 대해 그리고 이후 살아갈 시간에 대해 다시 한 번 생각해볼 수 있는 좋은 시간을 만들어준 영화. 개인적으로 부모님께 보여드리고 싶은 영화.,11,0
yhsy****,2023.03.08. 20:09,10,연기너무잘하며계속 울었습니다 대단한 영화였습니다아빠엄마가 생각나더군요ㅠㅁㅠ,11,0
rksw****,2023.03.08. 19:24,10,슬픔주의...펑펑 울고싶을때 ...정말 미친듯이 슬픕니다.,11,0
joso****,2023.03.08. 19:22,10,감동적으로 본영화 입니다 배우들 연기들 덕에 더 집중이 되고 재미있게 봤습니다,11,0
dogs****,2023.03.08. 16:54,10,민요를 현시대에 잘 표현한 묵직하면서도 잔잔한 영화뻔하지않은 스토리,11,0
jung****,2023.03.08. 16:21,8,간만에 사람 냄새가 나는 영화입니다^^,11,0
alsr****,2023.03.08. 14:24,10,그저 그런 치매  영화가 아닌..상실의 고통을 바라보는 성숙한 통찰. 감정을 사실적으로 다루는 노련한 솜씨. 아주 자연스럽게 공감에 젖어들게 한다.,11,0
leeh****,2023.03.08. 10:22,8,처음 시작부터 돌아가신 엄마를 느끼면서영화에 연희를 보면서 감정이입 되면서한 없이 눌물을 훔치면 먹먹한 마음으로끝까지 영화에 몰입하며 볼수 있어습니다.마음속으로 ‘어머님 사랑합니다’외치고 한없이 눌물을 흘리니가슴속이 후련합니다.,11,0
yuns****,2023.03.10. 20:16,10,가슴아린 영화입니다재미보다는 작품성이 높은 작품인거 같구요 보다보면  맘이  시리면서도 차오르는 그 뭔가가 인네요,10,0
haeg****,2023.03.09. 17:06,10,그저 슬프고 또 슬프고 슾픕니다.,10,0
oooo****,2023.03.09. 02:00,10,정보 없음,10,0
pjs1****,2023.03.08. 22:09,10,가족과 함께 보기 치매보험 가입하기,10,0
jinh****,2023.03.08. 21:17,10,#엄마75세#영화보다 안잤음#재밌다고#이모들효티켓예매#일상의 소중함#추천,10,0
lcy1****,2023.03.08. 10:25,10,"가끔은 쉼이 필요한 순간들이 있다.바쁜 일상에 내 자신의 쉼을 주고, 삶에 대해 생각해 볼 때, 볼만한 영화 인 거 같다.쉼을 주는 영화라기보단 생각할 거리를 주는 영화로 생에 한번 쯤은 생각해야 하는 문제를 툭 하고 던져주고 담담하게 풀어낸 영화",10,0
lite****,2023.03.08. 09:45,9,가슴으로 느끼게 하는섬세한 배우의 환상의호흡과 수묵화 느낌의영상미를 더한 완벽한연출이 돋보이는 라스트호수가 장면은 두고두고가슴속에 남아 있습니다.,10,0
yeno****,2023.03.09. 11:40,10,정말 사랑하는 이를 위해 우리가 할 수 있는 것은 무엇일까?내가 살아온 삶이 기준이 되어야 하는가 아니면 사랑하는 이가 원하는 삶이 기준이 되어야 할까!어느 쪽도 섣불리 선택할 수 없는 갈림길에 선다면 과연 나는 어떤 선택을 하게 될까?누구도 원하지 않는 상황이지만 너무도 쉽게 마주할 수 있는 주위의 현실 때문...,11,1
rkdl****,2023.03.11. 07:59,10,그대 어이영화관가리.,9,0
leec****,2023.03.09. 15:41,8,영화보면서 잘 안우는데 요거 찡하네요ㅠㅠ,9,0
im63****,2023.03.08. 13:36,10,정보 없음,9,0
selm****,2023.03.08. 10:36,10,관조하듯 사실적이면서 묵직하게 풀어낸 숙묵화 같은 영화 입니다. 인생을 어떻게 잘 살고 죽을것인가에 대한 주제를 담백하게 보여 주는데 몰입도가 대단합니다.,9,0
slam****,2023.03.09. 22:39,10,"아리랑과 쓰리랑을 아라리가 낫는데, 그대가 어디가면 안돼지.. 쓰레기 수구2찍 국짐당이나 완전히 저세상으로 가버리고.",11,2
live****,2023.03.11. 22:15,10,진짜..  그 울음소리 못잊겠습니다,8,0
jodo****,2023.03.11. 22:15,10,"가족이란 무엇인가, 사랑이란 무엇인가, 삶이란 무엇인가, 죽음이란 무엇인가,누구에게나 있을 수 있는 누구나 겪을 수 있는 상황을 세밀하게 각각의 입장에서 표현하고 담아내는 모습에서 나도 모르게 흐르는 눈물과 영화가 끝나고도 자리에서 일어나지 못한 여운을 남기며 왜 세계영화제에서 51관왕을 했는지 알 수 있...",8,0
tnsd****,2023.03.11. 20:20,10,감동적인  있어용 좀 있으면 엄마 기일이 다가와서 엄마가 생각이 나네요,8,0
love****,2023.03.11. 17:16,10,촬영 기법이 신선하고 좋았습니다가슴 먹먹해지는 영화네요,8,0
sky8****,2023.03.11. 16:52,10,감동이엇어요 곧 다가올 우리의 미래모습에 더 공감이 되엇어요.,8,0
noan****,2023.03.11. 16:36,10,엄마가 생각나네요...그냥 그냥 생각이 많이 나게 만드는 영화인간은 늘 외롭다는 ....,8,0
mipp****,2023.03.11. 11:11,10,작품성있는 영화입니다~~,8,0
sch3****,2023.03.11. 09:37,10,"누구에게나 닥칠 현대병 배우의 현실감있는 연기에 내가족이 느끼는착각이 들만큼 예방,치료에 각별한 관심을 가져야겠다~ 란 마음을다진 계기가 되었네요. 성황리 잘 마무리되시길 바랍니다~^^",8,0
kjc4****,2023.03.08. 11:20,8,존엄사에 대해 깊이 생각해보게하는 영화에요..,9,1
sedo****,2023.03.15. 19:32,10,왜 우리 영화가 일본 만화를 상대로 흥행에서 져야 되는지 가슴이  아플뿐입니다. .,7,0
jiyo****,2023.03.15. 17:33,10,치매에 대해 다시 한번 생각해볼 수 있었어요. 만약 내 부모라면?이라는 생각이 들더라고요. 딸의 입장에서 요양원에 안 보내고 당연히 모시고 싶겠지만 그렇지 못한 현실이 너무 안타까웠어요. 서서히 진행되는 치매가 한 가정을 벼랑으로 내모는 것이 너무 사실적으로 묘사되어서 감명깊게 잘 봤습니다.,7,0
dnxk****,2023.03.13. 13:18,10,중간중간 맞춰지지않는 퍼즐이 비로소 마지막에 모든 퍼즐이맞춰지는 듯한 느낌의영화간만에 진한 여운을남기는 영화를 볼 수 있어서 좋았습니다.배우들의 연기력과 일상에서도 일어 날 수 있다고 생각해본영화..,7,0
mclh****,2023.03.13. 11:18,10,"누구나 아는 유명한배우가 나오는것도 아니고 블록버스터는 더더욱아니지만 2시간동안 지루함 없이 너무 잘봤습니다. 내용자체가 보통의 삶을 담은 영화이다 보니 삶을 되돌아보고, 앞날을 진지하게 고민하게 만드는 여운이 짙은 그런 영화 입니다.",7,0
ydy3****,2023.03.12. 00:25,10,너무감동적이였고 부모님생각많이나면서 현실적인스토리라 보면서 너무가슴아프며 눈물쏙뺏어요..연기파배우님들이나오셔서 몰입하면서봤어요정아미배우님 첫주연 정말 머싯어요! 정말팬입니다!!,7,0
tmon****,2023.03.12. 00:09,10,정아미배우님 명품같은 연기에 무릎을 탁 치고갑니당너무 아름답고 멋진 배우님이셨어용~~!인생 영화 모두 영화관 가서 보고오세욘,7,0
chs6****,2023.03.12. 00:05,10,모든배우분들이 연기도잘하시구 눈물쌀짝훔쳤어요! 그중에서도 정아미배우님 항상응원하고 팬입니당 싸랑합니당??,7,0
jkhl****,2023.03.11. 22:51,10,눈물없이는 볼수없는 영화입니다.다시한번 가족의 소중함을 알게해주네요. 꼭 보세요!! 강추!!,7,0
kyun****,2023.03.11. 20:28,10,가족간의사랑과 끝까지놓지않은 삶이 넘 감동적이었고 마지막 빈의자가 여러가지마음을 주네요,7,0
hod7****,2023.03.11. 15:28,8,점점 노년을 향해  가고 있는 지금~많은 생각을 하게 되는 영화네요,7,0
miox****,2023.03.15. 18:53,10,선동혁 배우님 연기력 훌륭하시고영화잘 봤습니다~,6,0
gaoc****,2023.03.15. 16:43,10,이 영화는 안보면 후회합니다꼭 보셔야 합니다너무감동적 입니다,6,0
baks****,2023.03.15. 00:06,9,소재가 영화를 살렸다.이렇게 음주가무 좋아하는 민족이 어째서 제대로 만든 뮤지컬영화는 거의 없는 것일까...,6,0
soso****,2023.03.14. 23:46,10,"치매와 가족애, 그리고 희생을 감동 깊게 잘 다룬영화네요.",6,0
igdo****,2023.03.14. 22:13,10,치매환자와 그 가족들에 대해 깊이 생각해볼 수 있던 시간이었습니다. 배우분들의 좋은 연기 덕분에 몰입해서 잘 볼 수 있었습니다,6,0
dsjs****,2023.03.14. 20:44,10,치매는 무섭다 그리고 슬프다 부모가 둘 다 죽어서그리고 너무 슬프다 그리고 인기가 많아서 알려지면좋겠다,6,0
ryuh****,2023.03.14. 00:08,10,"제가 나이가 들어서 그런가요 ?아니면 배우님들의 연기 때문인가요 ? 영화를 보는 동안 눈물, 콧물이 엄청~계속 울다가 나왔습니다 . 지금도 가슴이 먹먹하네요~ㅠㅠ오랜만에 느끼는 깊은 울림입니다.가족의 이런 아픔과 고통을 리얼하게 잘 표현 해주신 선동혁 배우님의 명품 연기에 찬사를 보내며모두 잘 어우러져 연출...",6,0
unio****,2023.03.13. 22:35,10,부모님이랑 함께 봤는데 함께 너무 감동적으로 봤어요^잔잔하게 여운도 남고  우리의 삶의 이야기.같아요~~,6,0
sees****,2023.03.13. 22:34,10,방심했다가 눈물참느라 혼났습니다진한여운 남는 영화 오랫만이었습니다,6,0
gyun****,2023.03.13. 14:36,10,고령화 시대에 우리에게 많은 생각을 해보게 하는 영화이다. 불편한 결말은 그래서 우리를 불편하게 하지만 큰 울림으로 다가온다. 바로 나의 이야기 일수도 나의 부모 이야기일 수도 있기 때문이다. 배우들의 연기도 리얼했으며 우리의 소리로 전하는 진혼곡이 슬픔의 깊이를 더해주는 영화였다,6,0
1009****,2023.03.12. 18:10,10,삶과 죽음치매가족의 애환과 사랑그리고 우리 소리의 깊음이어우러져 감동을 준 영화대박나세요,6,0
love****,2023.03.12. 12:20,10,정말 아름다운영화입니다~ 감동의여운이...,6,0
ksr3****,2023.03.12. 12:08,10,"막연하게만 생각하고 있는 우리들의 현실과 미래를 적나라하게 생각해 볼 수 있는 뜻깊은 계기가 되었고, 배우분들의 열정적인 연기에도 감동이었습니다.오랜만에 둘이 많이 울었네요^^",6,0
seoy****,2023.03.12. 11:56,10,"당면한 우리들의 삶과 아픔을 예리하고 깊이있게 연출한 연출력& 무심했던 이웃들의 속깊은 아픔을 진한 곰탕처람 연기한 선동혁,정아미 등 의 연기력,  한사람이 자라 한가정을 이루면서 누구나 겪을수 있는 삶의 애환을 담은 눈물없이는 볼 수 없었던 스토리& 수묵화로 시작하여 맑은 농담의  수채화를 거쳐   몇번의 덧칠...",6,0
wnsa****,2023.03.11. 23:54,10,사회복지 공부하고 있는데 노인에 대하여 너무나 도움이 되는 영화이었어요.,6,0
vose****,2023.03.11. 23:29,10,정보 없음,6,0
jaeh****,2023.03.11. 22:17,10,정말 그리운 아버지도보이고괜시리 어머니가  그리워지는 하루였네요너무잘봤습니다.  대박나세요!!정아미 배우님 연기 훌륭하네요.,6,0
utll****,2023.03.16. 22:46,10,너무 감명깊게 봤습니다.강추입니다,5,0
sua0****,2023.03.16. 13:15,10,가족들에게 더 잘하겠습니다ㅜ 폭풍오열ㅜ,5,0
youj****,2023.03.16. 00:35,10,"여운이 남는 영화 오랜만이에요치매에 걸린 가족을 지켜보고 돌봐야 하는 사람들의 마음, 치매에 걸린 당사자 모두 너무 현실적이고 가슴아파요치매는 진짜 안 걸리고 싶다…. 잔인한 현실 ㅜ",5,0
cnwo****,2023.03.15. 21:33,10,부모님을 다시한번 생각하게 하는 영화다.,5,0
anis****,2023.03.14. 22:34,8,오래간만에 자극적이지 않은 영화를 봤네요. 특히 산수화를 보는듯한 여백의미가 살아있는 영상미가 뛰어납니다,5,0
park****,2023.03.13. 17:30,10,인간이 태어나서 아들로써 남자로써아버지로써 남편으로써 살아가는건은힘들 고행길이 라는 생각이 드네요,5,0
ybdr****,2023.03.13. 12:43,10,최고의 영화입니다 ~~부모님연로하셔서 그런지 더 많이 공감되네요특히 배우들 연기도 좋지만 내용도 좋고 영상이도 넘 좋네요,5,0
hjok****,2023.03.13. 12:21,10,삶을 생각해보게  되는 영화,5,0
hjp1****,2023.03.13. 04:13,10,인생살며 반드시 보아야 할영화입니다,5,0
abic****,2023.03.12. 22:47,10,초반은 좀 지루했는데 뒤로 갈수록 몰입도가 높아지는 영화입니다. 눈물 주룩주룩 콧물 훌쩍했네요.내용이 너무 현실적인 영화라서 보고 나서 마음이 좀 무거웠어요. 부모님 생각도 많이 나고..남은 시간을 소중히 해야겠다고 생각했네요. 오랜만에 좋은 영화 잘 봤습니다.,5,0
artb****,2023.03.12. 20:37,10,삶과 죽음에 대해 생각해 보는 시간..손수건 준비하기,5,0
linq****,2023.03.12. 16:17,10,정보 없음,5,0
noir****,2023.03.12. 12:19,10,"당신,참말로 고마웠어요",5,0
yy00****,2023.03.19. 16:41,10,"영화를 보고 늦은 밤까지 먹먹한 기분이 들었습니다. 요즘 콘텐츠를 보면서 울지 않는데 간만에 펑펑 울었습니다. 영화가 끝난 후 곰곰이 생각해보니 제 눈물은 단순히 슬픔의 눈물만은 아니었습니다. 깨달음에 대한 기쁨이기도 했고, 무지와 무관심에 대한 부끄러움이기도 했으며, 연기에 대한 감동이기도 했던 것 같아요....",4,0
cria****,2023.03.17. 15:33,10,정보 없음,4,0
robo****,2023.03.21. 13:53,10,배우들의 연기 특히 엔딩에서 가슴을 울린 영화,4,1
colo****,2023.03.20. 22:24,10,정보 없음,2,0
ksl4****,2023.03.19. 23:20,10,정보 없음,2,0
02pr****,2023.03.20. 23:08,10,정보 없음,3,1
undi****,2024.05.31. 22:01,10,선동혁 배우님의 소리가 정말 절절합니다. 좋은 영화 만들어주셔서 감사합니다.,1,0
keny****,2024.03.02. 08:32,7,치매는 진짜 걸리면 안됨가족끼리 못 볼꼴 봐야하고집안은 풍비박살에 줄초상 나기 딱 좋은 환경치매도 곱게 걸리면 요양원에서 케어가 가능하지만그렇지 않으면 험한꼴을 집에서 감당해야하니 참 가족으로서 매우 애매한 일이 닥치지손가락운동 열심히 해야겠음,1,0
seun****,2024.01.02. 19:39,8,안타깝(겠)지만. 안락사. 그것이 필요한 대한민국의 현주소,1,0
kyrr****,2023.11.22. 21:29,10,오랫만에 만나본 감동적인 영화입니다. 우리 모두의 이야기입니다.서로 위해 주고 사랑하세요~,1,0
deve****,2023.11.08. 12:04,10,이제야 이걸 보네요작년에 저희 엄마가 돌아가시고올해 저희 아내가 세상을 떠났습니다.두분다 암으로 세상을 떠났는데 비록 치매라도 옆에 살아계셨으면 얼마나 좋을까라는 생각을 해 봅니다.아무튼 잘 볼께요...,1,0
psp2****,2023.09.25. 22:43,7,가슴이 아프지만 현실적이다,1,0
kmj2****,2023.09.03. 02:53,10,주책같이 눈물이....,1,0
yiga****,2023.03.29. 23:09,10,"아들과 함께 겨우 예매해서 봤는데~~ 여운이 오래남네요~~~ 아들이 엄마 이건 가족영화라고,아빠랑누나도 꼭봐야할거같다고~ 티비에서도 보여주면좋겠다고~~~ 오랜만에 감동이고  가족의 의미를  생각해볼수있고 무엇보다 치매에 대해 많은생각을하게 되네요~~ 앞으로 부모님과 또 내가 우리 아이들에게  올 일이네요~~",2,1
hjhv****,2023.08.12. 15:37,10,치매.. 슬픈질병... 마음 찡하게 잘 담은 영화,1,1
mc43****,2023.04.23. 01:29,10,부부가  꼭 봐야하는  눈물자극하는 영화,1,1
whrn****,2023.04.22. 21:15,10,"어찌할꼬, 어찌할꼬, 어찌할꼬...가엾은 인생을 어찌할꼬...",1,1
hwah****,2023.03.24. 13:57,10,넘 넘 맘이 아프지만 이게 현실이란게 더더 슬프네요ㅠㅠ,1,1
mise****,2023.08.13. 07:49,2,여러유형의 알츠하이머 증상을 한사람한테 너무 극단적으로 몰아넣음...모든 치매환자들이 저리 각인될까 걱정됨.,0,1
wjdq****,2023.03.19. 22:52,3,정보 없음,0,2
vnad****,2023.03.22. 00:43,1,연출 매우 촌스러움. 배우들 연기 심각하게 못하는데 주연이 연기를 못해서 집중하기 힘듦. 필름메이커스에서 아무나 데려다가 쓴 수준. 스토리 매끄럽지 않음. 사투리연기들도 어색. 평점이 이렇게 높을 정도고 정말 잘만들었으면 입소문으로 상영관이 늘어날텐데 그렇지 않은 이유를 보고나서 알았음. 영상미도 없고 뭐하나...,1,3
1hmh****,2023.03.16. 22:02,2,동반자살장려영화그리고 여긴 경칠이 없습니까?남편이 아내를 죽였는데 안잡혀요?,1,5
