username,date,rating,review,likes,dislikes
bigb****,2023.01.21. 20:50,8,"생긴것도, 말하는것도, 하고다니는것도, 생각하는것도 아름다운 사람이 추한 현실을 받아들이는 방법은 이게 최선이었겠지.. 아름답고싶어지는 영화.",10,0
frik****,2022.07.03. 14:31,10,"마지막 장면에서,나도 모르게 눈물이 흘렀다.이 영화는 한국 영화사의 걸작이다",10,0
ehdr****,2020.09.05. 01:37,10,난 이영화를 보고 알았다. 이창동은 위대하다는 것을.,10,0
lena****,2018.07.29. 00:07,10,몇년이 지난 지금도  한국영화 중 시 이상가는 영화를 못 보고 있네요. 열번을 보고 더 봐도 더  보고싶고. 볼때마다 아름답고. 아련하고. 슬플겁니다.,10,0
dive****,2017.01.04. 06:59,9,이것이 영화다. 강물은 흐르고 시간도 흐르고그 속에 시 같은 삶도 흐른다.,10,0
ndga****,2012.04.19. 01:05,10,이창동은 무형문화재다,10,0
jjh9****,2014.08.02. 20:35,9,영화를 보고 뭔가 모르게 강렬한 여운이 남는다 분위기도 아름답고  윤정희씨의 목소리 또한 진실성이 느껴지며 아름다웠다 좋은 영화인 것 같다.,11,1
gksk****,2023.01.06. 05:29,10,와 진짜 어떻게 이런 영화를 만들지.. 너무 대단하다 정말,9,0
zion****,2019.11.20. 10:11,10,이창동 감독님 밀양 작품 이후로 다시 한번 가슴 먹먹하게 하는 작품. 배우 윤정희가 왜 대배우신지... 다시한번 보게 되는 영화. 자연스럽고 아름답고 슬프고 비참하고... 먹먹한 영화,9,0
cjh2****,2018.07.21. 12:44,10,"살면서 좋은 것, 이쁜 것만 보려고 했습니다.아프고 부끄러운 부분들을 정면으로 바라본다는 것이 쉽지 않았거든요. 그래서 시를 쓰기가 어려웠나 봅니다. '아네스의 노래'를 완성한 '미자'에게 박수를 보냅니다.",9,0
joe1****,2018.07.15. 17:02,9,시 하나를 완성하기위해 살구는 떨어지고 밟혔다.역시 이창동감독님이라는 말밖엔..,9,0
oksu****,2017.06.06. 20:02,10,마지막  미자가 쓴시는 아직도 우리집 냉장고에 붙어있다.  이창동은 시인이다.,9,0
rjs2****,2014.07.13. 00:14,10,"'시'로 시작해서 '시'로 끝나는, 그 사이의 간극을 '인생'이란 것이 메운다. 결국 시는 인생, 아파도 인생. 한국 영화에 쏟아진 벼락같은 축복.",9,0
come****,2018.06.27. 23:00,10,한국을 대표하는 한국감독 하면 단연코 이창동 감독이라 말한다..너무도 인간적인 냄새가 가득하고..두고두고 곱씹으며 생각나게 하는 영화..오늘 또 눈물 훔치고 끄적여 봅니다..,10,1
dlck****,2023.01.21. 15:47,9,세상이 시처럼 남길 바랬던 마음이 깨어질 때 써내려간 시,8,0
shpa****,2022.12.12. 00:24,10,시는 아름다와야 하건만 시의 소재가 되는 일상에는 아름다운게 없다.,8,0
riat****,2022.06.04. 17:57,10,이 영화를 보고 감동할 수 있음에 감사하다,8,0
mong****,2020.10.13. 14:06,10,"손자 입에 밥 들어가는 거 볼 때가세상에서 가장 행복하다던 할머니가...끔찍한 범죄를 저지르고도 죄책감도 없이 하루하루를 보내는 손자를 보며어떤 마음이 들었을까요?!손자를 위한 최고의 선택, 최고의 선물이었습니다.",8,0
blue****,2020.02.15. 14:48,10,이 영화를 본 지 오랜 시간이 흘렀음에도 미자를 생각하면 가슴이 먹먹해온다..,8,0
boog****,2020.01.29. 01:20,10,한 여름 부는 바람소리와 잔잔히 흐르는 강물소리처럼 영화는 작은 속삭임과 같이 흘러가지만 미자의 버거운 삶과 고뇌가 울리는 소리는 마치 천둥 같이 느껴진다. 이 세상의 모든 미자를 위하여. . . .,8,0
nbri****,2019.06.04. 15:23,10,가슴이 먹먹해 아무말도 할 수 없었다. 위대한 영화,8,0
evoc****,2018.05.19. 19:44,10,버닝 보고 왔습니다. 묵직하고 여러 메타포(!) 섞인 좋은 작품이었지만.. 여전히 이창동 감독님의 최고작은 이 작품인 것 같아요. 우리나라 영화계의 보석 같은 작품ㅜㅜ,8,0
anew****,2018.02.07. 05:50,10,영화가 진행되는 내내 마음속에 응어리 지고 있던 감정들이 마지막 시가 낭송될 때 풀리는 순간 비로소 세상의 아름다움이 보이고 내가 자유로워지는 걸 느꼈다.,8,0
yhs1****,2017.10.03. 00:44,9,내 삶의 아름다운 순간 을 말하는 장면에서 이 영화가 참 아름답다고 느꼈다...,8,0
djae****,2023.03.12. 20:21,10,이 영화를 제작해주셔서 감사합니다,7,0
bis0****,2023.01.18. 18:55,10,이창동이 사람을 미치게 만드는구나...,7,0
bana****,2023.01.03. 02:11,10,아름답지 못한 세상과 사람들이 밉다. 그러나 시는 아름답지 못한 세상에서도 태어나는 것. 아름다운 사람이라면 쓸 수 있는 것. 나도 시를 쓰고 싶다. 미자씨처럼.,7,0
seyu****,2022.12.25. 23:14,10,미자가 시상을 적던 노트에는 오백만원을 요구하는 글귀를 적게된다. 미자는 삶의 앞에 놓인 것들을 사과처럼 고스란히 직면하고 아파한다. 그녀는 죽은 소녀의 발자취를 따라가보고 소녀의 엄마를 만나며 아파한다. 그냥 먹는것이라 치부했던 사과를 결국 자세히 직면하고 마주하고 살아낸 그녀는 시를 완성하게 된다.,7,0
ydew****,2021.08.15. 21:12,10,시처럼 투명하게 살고 싶었으나투명하지 못한 현실을 살아야하는 고통.,7,0
truc****,2021.06.15. 02:43,9,"사실 100% 온전히 느꼈다기엔 아직 어린 나이기에, 언젠가 삶을 깨닫는 그날 다시본다면 1점이 채워질 듯 싶다. 세상의 모든것을 똑바로 바라보고 아름다움을 뱉어내는 시인들은 얼마나 위대한가.",7,0
ggg5****,2021.05.26. 13:34,10,"이창동, 이창동, 이창동.",7,0
jjoo****,2021.02.08. 15:29,10,감사합니다 훌륭한영화네요 2년전에보았다가 보기힘들어 멈추었어요... 2년사이에 저는 좀더 성숙해진건걸까요  장면하나하나가 의미가 되네요 또한 연기하신 모든 배우분들에게도 큰박수를 보냅니다,7,0
mina****,2019.11.22. 11:32,10,이창동감독님은 위대한 감독님이셔요~ 윤정희배우님 참 아름답고 우아한분.. 꼭 쾌차하시길 바랍니다 이영화 많이들 보시고 꼭 곱씹듯 영화의 주제도 되뇌어보길.. 갠적으로 너무 여운이 큰 영화였네요~,7,0
dmsu****,2019.07.02. 12:50,10,가슴을 헤집고 들어온 시. 너무나 슬프고 아프고 눈부시게 아름답다. 평생 잊을 수 없을 영화다.,7,0
bhan****,2018.05.18. 00:03,10,시 소재를 찾아 헤매던 흰머리 소녀가 발견한 시 소재는 바로 가까운 내 주변에 있었고 가장 처절한 시를 썼다... 아네스의 노래 구구절절 아름답고 아름답다...,7,0
spdl****,2018.04.22. 22:52,10,세번째. 봤습니다. 처음에. 느꼈던 아름다움을 찾아서....여전히. 아름답네요. 내인생 최고라 손꼽히는. 영화,7,0
jung****,2018.04.05. 20:33,10,내가 영화를 보는 이유를 다시 알게 해준 영화,7,0
o0ro****,2018.04.03. 05:24,10,개인적으로 밀양보다 낫다고 봄 박하사탕에 비견될 이창동 감독의 최고작품!,7,0
yunh****,2017.11.11. 19:35,10,제인생 최고 영화 중 하나가 되었습니다..몇년전에 봤는대도 가끔 생각나는군요..막연히 재미없을거라는 편견을 버리시고 보시길 바랍니다.,7,0
olll****,2017.10.01. 01:01,10,내가 가장 좋아하는 영화감독.. 허진호와 이창동,7,0
migi****,2017.08.14. 22:17,10,"남의 삶에 완전히 들어가는 문학으로서의 시를 정말 영상으로 잘 표현해준것 같다. 음악대신 자연의 소리와 장치없는 구성, 열연이 하나의 시가 되었다.",7,0
jamy****,2017.07.17. 19:18,9,소녀같은 주인공.  시를 향한 예술. 회피. 계속 자신을 추스리는데 자신의 주변은 추려려지지 않는다. 현실을 회피하고 싶으나 현실의 바늘은 더욱더 살을 파고든다. 이창동 감독의 강력한 줄거리 와 연출. 윤정희의 흡착연기. 시를 쓰고 싶어도 쓸수없다.,7,0
acea****,2016.06.25. 00:01,9,환경이 감성을 만들고 인생이 예술을 만드는구나,7,0
kero****,2016.05.15. 16:01,10,"물소리처럼 삶을 씻어내려가는 영화. 머리맡에 선 당신, 만날 수 있기를..",7,0
naeg****,2016.04.25. 00:42,10,"개인적으로 '마더'도 좋아했지만 '시'의 여운은 장난이 아니네요,,,정말 대단한 영화,,,아직도 마지막 부분만 따로 봐도 눈물이 나온다,,,,난 저렇게 할 수 있을까...보실분은 꼭  '마더'도 같이 보시길!!",7,0
fall****,2015.09.26. 17:35,10,사람이고 사랑 그 자체인 영화,7,0
ilge****,2015.04.07. 04:16,10,"고결하고 숭고하며, 순결하고.... 아름답다.근래 본 영화 중 가장 깊숙히 가슴속으로 들어온다.나는, 미자 할머니 처럼 살 수 있을까? 이 영화에 나오는 인물 중가장 참된 인간으로서의 존엄을 지키고 간 것이 미자 할머니뿐이다. 인간답게 사는 것.",7,0
gour****,2015.01.01. 15:50,10,뭐라 말을 표현할수가 없었다. 한쪽으로는 너무 막막한데 아름다워서 더 슬펐다. 마지막생애에서 쓴시는 정말..,7,0
lkyl****,2014.01.14. 00:10,9,이창동 감독이라서 봤다 그리고 '역시다'라는 생각으로 기분좋았다,7,0
wkdd****,2014.01.12. 18:07,9,"행복도, 고통도, 천천히 흐르는 냇물처럼, 그렇게 흘러가기를",7,0
java****,2023.02.26. 14:16,10,윤정희만으로  휼륭한 두시간~~^^김희라님 연기는 최고였습니다.,6,0
jazz****,2022.11.14. 15:21,10,"""명작""은 이런작품을 위해 태어난 단어",6,0
yuna****,2022.10.06. 21:59,10,누구나 알고있지만 이창동은 정말 천재,6,0
rich****,2022.09.06. 04:48,10,시와 철학이 담긴 영화.사람이 사람답게 사는것이 얼마나 힘든것인지 알게해준영화,6,0
huso****,2022.02.12. 05:09,10,누구나 시를 쓸 수는 있지만 아무나 시를 쓸 수는 없다,6,0
alsg****,2021.08.07. 04:09,10,이창동감독님의 영화는 말을 잃게한다고 해야하나 그냥 보는내내 말이 안나오더라..휴 대박,6,0
woqk****,2021.02.27. 18:29,10,이창동감독의 작품은 하나같이 다 예술이다...이런 멋진 감독이 대한민국에 있다는 것이 자랑스럽다...다음 칸 황금종려상 아카데미 작품상은 이창동감독님 차지가 될 걸로 기대합니다...이런 좋은 영화를 이제서야 보게되어 한편으로 너무 죄송해요...훌륭한 한국영화가 더욱 넘쳐나길 기대합니다..아름다운 주말 보내게 해주...,6,0
kii1****,2021.02.07. 19:45,10,윤정희 선생님 많이 아프시다는데 문득 이 영화가 떠올라서 들어와봅니다ㅠ..,6,0
hkh8****,2020.11.15. 21:22,10,"시를 쉽게 쓸 수 없는 미자의 현실이 가혹하다. 슬프지만 담담하게, 미자가 계속 시를 쓰길 바랬지만.. 안타까움과 함께 강물이 흘렀다.  박평식은 인성 문제 있냐ㅡ 뭐든 꼬아서 보고, 권위자인척 깔아뭉개면 인생이 해피해지나ㅡ ㅉㅉ",6,0
ohmi****,2018.12.15. 00:43,7,끝까지 써내려 가지 못한 그 여학생의 시는 누가 책임지나,6,0
qkrc****,2018.11.05. 21:39,10,19살 이지만 자식새끼 필요없다는걸 느낀...,6,0
tall****,2018.05.17. 23:55,9,꽃은 지고 조화는 생화인 듯 살아간다 . 늘 그러하다는 듯이,6,0
tkfm****,2017.07.08. 02:05,10,"기적, 더할 것 없이 아름다웠다. 영화 속 두 순수에게 찬사를, 이토록 아름다운 서정을 삶에게 바친 이창동 감독께 경탄을, 사랑하였으므로 행복했다던 시구절를 떠올리며, 당신을 기다리며",6,0
kaln****,2016.10.21. 01:47,10,고독한 영혼을 어루만지는  위대한 손길... 이창동에 의한 우리 모두의 시,6,0
mara****,2016.01.28. 00:29,10,la 비평가협회 여우주연상 수상,6,0
gkda****,2015.11.28. 00:21,10,가장 사실적인 것이 가장 드라마틱하다  시에대해 한번 더 생각하게 되었고 현대문제에 대해 한번 더 생각하게 되었다,6,0
nose****,2015.06.13. 09:07,10,이창동 감독 영화 다 찾아봐야겠다 ^^,6,0
fori****,2015.03.30. 15:44,10,흥행실패라기에 안 봤는데.. 어제 티비서 보고 엄청 울었지.. 대단해. .대단해..푼수같은 미자씨가 웃기기도 하고..ㅋㅋ,6,0
hwr0****,2015.03.30. 01:18,10,아름다움이 실종된 곳에서 아름다움을 배우기 위해,6,0
iris****,2014.09.01. 21:57,9,밀양으로 가슴을 후벼놓더니...,6,0
sest****,2014.08.23. 20:33,10,"영화는, 참 아름다운 예술이라는 걸 느꼈다",6,0
daeh****,2014.07.07. 01:46,10,물 만난 이창동... 아마 그의 필모중 최고로 남지 않을까,6,0
mr_b****,2014.03.24. 05:03,10,이창동 감독 사랑해요~,6,0
band****,2014.03.23. 10:31,10,고통 속에서의 통찰이 인생에서 가장 심오한 시가 된다...,6,0
ally****,2014.03.10. 21:51,9,떨어진 살구를 보고 그렇게나 좋아하던 그녀는 왜 그리도 시를 쓰기 어려워 한 걸까요? 그렇게 쓰여진 아네스의 노래는 왜그리도 구구절절할까요. 무언가 말료 표현할 수 없이 가슴이 먹먹합니다.,6,0
myle****,2013.04.18. 00:22,9,"한편의 시같은 영화.그리고 윤정희님, 첨 뵙는데 너무 멋지세요.ㅠㅠ앞으로도 영화에서 자주 뵐 수 있었으면!!",6,0
ming****,2012.02.22. 00:15,10,보고서 찝찝한 기분이 지워지진 않지만서도 감명깊었던..,6,0
magn****,2012.02.07. 01:14,9,참 조용하고 잔잔하게도 치열한 싸움을 한다.,6,0
anpd****,2023.01.20. 21:18,10,아버지가 배우님 별세 뉴스를 보고 이 영화를 보고싶다고하셔서 틀어드렸습니다. 60년대 보시던 윤정희보다 더 아름다운 윤정희를 봤다고 좋아하시고 슬퍼하셨습니다.,7,1
gjck****,2023.09.24. 10:47,10,사랑을 하는게 어려운것이 아니다.사랑을 하려는 마음을 갖는것이 어려운것이다,5,0
ssb3****,2023.04.01. 18:28,10,멋진 말을 쓰고싶은데 쓸 수가 없습니다죄송합니다,5,0
albi****,2023.02.25. 11:28,9,관조적 시선과 시적 표현으로 울림과 깨우침을 동시에 주는 제목 그대로의 작품.,5,0
vand****,2023.01.09. 22:13,10,이 영화를 천만 명이 봤으면,5,0
amu1****,2022.10.23. 20:46,9,망가져가만 가는 세상에 소리내야만 하는 운명의 현시,5,0
