"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/xplMd6rkJE4oL","양현석","10년 전",2014,"사람은 늙어도 사랑은 늙지 않는다","4.0","26"
"https://pedia.watcha.com/ko-KR/comments/3WB2qLbegjEpj","JoyKim","5년 전",2019,"젊은 날의 사랑보다 뜨겁고도 처절하다.","4.0","24"
"https://pedia.watcha.com/ko-KR/comments/5yz2YX5pOEWjB","정태준","11년 전",2013,"고뇌를 거친 각색, 베테랑들의 관록","3.5","24"
"https://pedia.watcha.com/ko-KR/comments/BVoM9pNqX2P0j","앞마당","10년 전",2014,"아무리 세상이 참 갈수록 각박해지지만 사랑이 있어 그래도 세상은 아직 살만하다.","4.0","18"
"https://pedia.watcha.com/ko-KR/comments/mkPMn6DYLMwqz","제프박","10년 전",2014,"눈가에는 눈물이, 입가에는 미소가 절로 나오는 푸근한 영화. 마음이 순수해지면서 아름다운 감동을 느끼게 하고 보고나면 바로 그녀에게 달려가거나 부모님께 전화하도록 만드는 좋은 작품.","4.0","18"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLnGrdEelX","이상원","9년 전",2015,"홀로 늙어간다는것이 이토록 외롭지만 함께 늙어간다는것은 이토록 두렵다.","3.0","17"
"https://pedia.watcha.com/ko-KR/comments/1Vl2bgABDMrRn","신윤호","10년 전",2014,"부모님과 같이 봤었으면 했는데..","5.0","17"
"https://pedia.watcha.com/ko-KR/comments/j7kQzZR94Ql4J","백종국","11년 전",2013,"'그대를'이라는 말의 어감이 전달하는 따스함.","4.0","13"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLrxoOrEel","Indigo Jay","6년 전",2018,"이 세상에 존재할 것 같지 않은 착한 노년 커플들 이야기. 영자원 특별전에서 감상 후 한국영화박물관의 2012년 전시기획 ‘행복한 상상-만화, 영화로 보다'에서 강풀 작가의 원작 만화도 같이 봄. P.S. 음악이 과하다. 10년 전 김향기 그리고 오달수 ㅠㅠ * 2011.11.3 첫 감상, 2012.4.22 영자원 '만화, 영화를 만나다' 특별전에서 재감상, 2019.3.25 강좌때문에 세 번째 감상","3.0","10"
"https://pedia.watcha.com/ko-KR/comments/8kXQeBkDyEP6V","Holio","9년 전",2015,"원작과 배우들의 덕을 톡톡히 본 케이스지만 우리나라에 흔치않은 실버로맨스라는 장르와 노련하신 선생님들이 잘 끌고간다","4.0","10"
"https://pedia.watcha.com/ko-KR/comments/GO6MZjAoeMNxa","J Kim","9년 전",2015,"온 가족이 함께 울고 웃었던 영화","3.5","10"
"https://pedia.watcha.com/ko-KR/comments/wlL2DXrmB2yZ0","임판호","9년 전",2015,"젊은이들의 풋풋함은 따라올 수 없는 노년분들의 절제된 우아한 사랑에 대하여. 덧! 웹툰으로 보고 펑펑 울어서 영화는 안 울거라 생각했는데 통곡을 했다..","3.5","9"
"https://pedia.watcha.com/ko-KR/comments/OAxM73LRKMbmV","JJ","10년 전",2014,"나이가 들어도 사랑 사랑 사랑","3.5","9"
"https://pedia.watcha.com/ko-KR/comments/5yz2YlLN5PEWj","이지혜","6년 전",2018,"""뭔놈의 봄날이 이리도 춥냐"" ""우리 소풍이나 갈래"" . . 나 하늘로 돌아가리라 새벽빛 와 닿으면 스러지는 이슬 더불어 손에 손을 잡고 . 나 하늘로 돌아가리라 노을빛 함께 단둘이서 기슭에서 놀다가 구름 손짓하면은 . 나 하늘로 돌아가리라 아름다운 이 세상 소풍 끝내는 날 가서 아름다웠더라고 말하리라 ㅡ 귀천 (천상병) . . 산다는 것 아름다운 것 사랑한다는 것 ""오늘 뭐했어? 얘기해줘"" 아름다운 소풍길 마치고  돌아가는길 하늘을 우러러 부끄럼 없기를 죽어가는 모든것을 사랑해야지...","3.0","8"
"https://pedia.watcha.com/ko-KR/comments/BVoM9B5n3QP0j","Loveyouhg","9년 전",2015,"강풀 만화를 원작으로 하는 영화 중에 제일 낫다!!!","3.5","8"
"https://pedia.watcha.com/ko-KR/comments/1Vl2bevDGErRn","펩시","11년 전",2013,"상대적으로 호흡이 긴 웹툰의 불필요하게 디테일한 부분을 빼주면서, 최대한 네노인들의 사랑에만 초점을 맞추어주니, 단순한 스토리에서도 어마어마한 감동을 준다.","4.0","8"
"https://pedia.watcha.com/ko-KR/comments/GO6MZYy102Nxa","coenjung","9년 전",2015,"스토리상 부족한 부분을 이순재님이 확실하게 채워주신다","3.0","7"
"https://pedia.watcha.com/ko-KR/comments/8kXQeKW17e2P6","깐깐징어","5년 전",2019,"사랑에 나이가 어딨는가?? 진실로 헬조선이지 않은가?? 끝.","4.0","6"
"https://pedia.watcha.com/ko-KR/comments/xkPEm4YLvwQK3","박미정","5년 전",2019,"인간은 필연적으로 슬픈 존재 죽음의 무게를 견디지 못하겠다","4.5","6"
"https://pedia.watcha.com/ko-KR/comments/xkPEm0ZOrdQK3","황민철","8년 전",2016,"원작을 그대로 가져와, 노년의 사랑으로 이야기되는 사랑의 무게와 진중함을 관중에게 오롯이 전달해낸다. 노배우들의 표정에서 느껴지는 사랑의 순수하고 다채로운 모습들과 골목길이나 언덕과 같은 소박한 배경이 너무도 잘 어우러지는 느낌. 작정하고 울리기 위한 연출이지만, 그 감정에 솔직하고 싶어지는 감동이 분명이 존재한다.","3.5","6"
"https://pedia.watcha.com/ko-KR/comments/wlL2DZNDXQyZ0","곽승현","9년 전",2015,"천하제일 귀염둥이 이순재. 호상이란 단어가 미친 소리처럼 들린다. 덤으로 이건 내 개인적인 편견인데 김수미가 좀 징그럽게 느껴졌다.","2.5","6"
"https://pedia.watcha.com/ko-KR/comments/1Vl2bAjj7ErRn","신우재","10년 전",2014,"왜 젊은이들은 자기들은 되고 노인들은 안된다고 생각할까. 본인들 미래인데","3.0","6"
"https://pedia.watcha.com/ko-KR/comments/boY2ljVyzdQWO","WHITE","7년 전",2017,"사랑에 시작뿐만 아니라 그 끝이 있다는 것은 너무나도 잔혹하다.","3.5","5"
"https://pedia.watcha.com/ko-KR/comments/wlL2DqOx8oMyZ","두례행님","7년 전",2017,"사랑에 때가 어디있고 나이가 무슨 상관이랴","3.0","5"
"https://pedia.watcha.com/ko-KR/comments/W4zQrKwn9Ew1g","영화.다큐.OTT.책.많이보고읽자","9년 전",2015,"강풀 특유의 감성이 영화로 승화했고 그전에 부진을 못벗어난 그 한(?)을 이 작품 그대를...이 나름 이루어 주었다ㅎㅎ","3.5","5"
"https://pedia.watcha.com/ko-KR/comments/W4zQrjzKVQw1g","송경택","10년 전",2014,"이런 사랑을 하며 늙고 싶다....  강풀 만화 영화화 작품 중 단연 최고.","4.0","5"
"https://pedia.watcha.com/ko-KR/comments/zD82Xp6eA253j","꿀다윤","11년 전",2013,"남녀의 사랑을 넘어서 사람과 사람의 사랑을 표현한 것같아서 따뜻하다. 기억하고 싶은 명대사가 참 많았다. 지금 당장 생각나는 건 '우리는 다시 부부가 되었다. 가족이었는데.'","4.0","5"
"https://pedia.watcha.com/ko-KR/comments/PkvE6nRYnREpg","혁준","5년 전",2019,"방금 만든 내 열 한 번째 버킷리스트 내 나이 반 백살이 되었을때, 사랑하는 사람과 이불덮고 전기장판 틀고 귤 까먹으면서 이 영화를 보는것","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/3WB2qeRGAb2pj","TK Lee","7년 전",2017,"나이가 들어야만 알 수 있는 건 아니다.  나이가 들수록 조금 더 공감할 수 있을 뿐.","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/POkEwzglAQqlD","송수진","9년 전",2015,"누구나 이상도 로망도 현실을 이길 수 없는 시간이 찾아온다. 그것을 우리는 '늙음'이라고 부른다.","4.5","4"
"https://pedia.watcha.com/ko-KR/comments/XpeMJWZ1XQJn6","수영","10년 전",2014,"겨울, 뭔가 모르게 춥다 여겨질 때 우리의 마음 중심을 따뜻하게 안아준 순수한 노년의 사랑.","3.5","4"
"https://pedia.watcha.com/ko-KR/comments/bW3QkG1vzQ9pz","JENNY","10년 전",2014,"뭔가 감동을 느끼고 싶은 날이라면","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/POkEwwRWqEqlD","훙다","10년 전",2014,"너무 극적인 설정이 있었으나  부정할 수 없는 현시대의 초상","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/lP0E8vvbPMbxg","SHIM♥","10년 전",2014,"나도 나중에 저렇게 사랑하고 저렇게 살고 싶다.","4.5","4"
"https://pedia.watcha.com/ko-KR/comments/6GWQ1dPyRMJ50","윤정선","10년 전",2014,"강풀웹툰 영화중에서 가장 싱크로율 높았던 영화.","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/lP0E8lYkwEbxg","김승욱","10년 전",2014,"영화화 된 강풀의 만화 중 가장 높은 퀄리티","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/3WB2qnGy5Mpjz","차지훈","11년 전",2013,"수작. 만화 원작보다 낫더라","4.0","4"
"https://pedia.watcha.com/ko-KR/comments/1Vl2beOVGErRn","이창형","11년 전",2013,"웹툰 원작 영화 중 유일하게 괜찮다. 웹툰 보고 울고, 영화 보고 또 울고.","4.5","4"
"https://pedia.watcha.com/ko-KR/comments/BVoM9oG5NEP0j","양지홍","11년 전",2013,"노년에도 사랑을 노래할수있다는 것을 보여준 따뜻한 영화","5.0","4"
"https://pedia.watcha.com/ko-KR/comments/W4zQrxDyaO2w1","만하","3개월 전",2024,"파토스에 묻혀 고개를 드러내는 아쉬움과 그걸 덮어내는 파토스의 힘.  -24. 7. 19 (집)","3.0","3"
"https://pedia.watcha.com/ko-KR/comments/boPQjNOBlnQKL","Mariel","7년 전",2017,"노년기의 멜로","3.0","3"
"https://pedia.watcha.com/ko-KR/comments/droQ00kqxaQyN","Gatsby","7년 전",2017,"노년배우들의 베테랑급 연기에 우리가 감동할 수 있는 코드를 살살 긁는다.","4.5","3"
"https://pedia.watcha.com/ko-KR/comments/7JVEoL7zjj29y","유지철","8년 전",2016,"'그들' 도 사랑하고 싶다... 라고 하면 과연 주책일까...?","3.5","3"
"https://pedia.watcha.com/ko-KR/comments/1Vl2baWOykErR","아지","8년 전",2016,"너무 슬프고 마음 아프다. 우리네 인생의 마지막이 저러하리라... 그래서 두번은 못보겠다","2.0","3"
"https://pedia.watcha.com/ko-KR/comments/ZGYMG1eZpEr8K","송씨네","9년 전",2015,"늙은 사랑이 주책이 아닌 공감으로 받아들여지는 영화... 강풀의 만화 원작을 시작으로 영화와 드라마로 이어진 흔치 않은 원 소스 멀티 유즈의 좋은 예를 보여준 작품이죠. 노인 문제를 깊이 다룬점도 좋았습니다.","4.0","3"
"https://pedia.watcha.com/ko-KR/comments/BglQaOjWL2X0m","김용진","9년 전",2015,"""그대를 사랑합니다"" 이 말보다 아름다운 한마디가 있을까?","4.0","3"
"https://pedia.watcha.com/ko-KR/comments/bW3QkXVmDE9pz","은주","10년 전",2014,"완전 감동적","5.0","3"
"https://pedia.watcha.com/ko-KR/comments/OAxM7B3BJ2bmV","탁은지","10년 전",2014,"원작이 더 낫다.","2.5","3"
"https://pedia.watcha.com/ko-KR/comments/j7kQzYeGzMl4J","조재령","11년 전",2013,"주인공 네 명의 명연기라면 이 정도 신파는 받을 수 있다.","4.0","3"
"https://pedia.watcha.com/ko-KR/comments/lP0E8wDKAdQbx","씨네빈 CiNeBeen","4개월 전",2024,"영화보다는 드라마가 더 잘 어울릴 것 같은 (근데, 진짜 드라마로도 있다는)","2.5","2"
"https://pedia.watcha.com/ko-KR/comments/xplMddPqzYM4o","진리","3년 전",2021,"죽음이 서서히 삶을 잠식시켜감을 느낄 때 인간은 얼마나 무기력한가. 그때 곁에 단 한 사람만 있더라도 가는 길 외롭지 않을 터이니. 겉은 낡고 병들어도 '사랑'만큼은 변하지 않았네. 이순재는 이순재다. 베테랑은 이유가 있다.","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/xzaQAkXJpY2g5","킴알","4년 전",2020,"노인은 우리랑 다를 줄 알았다 설렘도 없고 사랑도 없고... 그리고 죽음을 두려워 하지 않을 줄 알았다  하지만 노인도 설레고 사랑하고 그리고 오히려 죽음이  우리보다 가까워 그들이 생각하고 체감하는 죽음에 대해 죽음앞에서 사랑하는 이를 대하는 태도 등을 다루었다","4.5","2"
"https://pedia.watcha.com/ko-KR/comments/j7kQzmDvl1Ml4","june_pieces","5년 전",2019,"지나가던 이순재 할아버지 덕후입니다 자고로 인생은 이순재처럼. 희대의 멋쟁이 - 11.03.02 씨지비 불광","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/W9bEBbD3JKEpZ","은구","6년 전",2018,"연애는 절대 젊은이들만의 특권이아니다","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/zD82XAwa5bM53","susanna Joe","6년 전",2018,"시간을 견디는 힘을 잃어간다고 사랑한 힘까지 잃은 것은 아니다.","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/xkPEm08rP5QK3","이단헌트","7년 전",2017,"원작이 만화와 노배우들이 이렇게 잘 맞을 줄이야","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/mkPMndX6qpEwq","임동욱","7년 전",2017,"믿고 볼 수 있는 연기력의 배우들 덕분에 웃고 울면서 봤던 고등학교 2학년때의 기억이 있다. 더도말고 덜고말고 기대만큼만 충족시켜준 영화.","1.5","2"
"https://pedia.watcha.com/ko-KR/comments/6GWQ10OkKqMJ5","이성민","7년 전",2017,"예상을 단 1초도 벗어나지 않는다.","2.5","2"
"https://pedia.watcha.com/ko-KR/comments/OAxM7YYD4pEbm","이월","8년 전",2016,"강풀 만화 원작 영화 중에 최고 웰메이드 영화.","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/7JVEoLreje29y","영미남(영화에 미친 남자)","8년 전",2016,"어르신분들의 애환, 사랑, 인생","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/PkvE67wY52pgG","2slee","8년 전",2016,"넘나 슬픈 것 온가족이 밥먹으면서 보다가 중간에 울음. 연인보다 부모님이랑 봐서 더 즐겄원던 영화  대책 없는 수명연장은 재앙이다라는 것을 또 할머니 할아버지도 사랑에 설레는 똑같은 인간이다라는 걸 일깨워준 영화","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/8n92VeaGqEAJ6","능곡맨","8년 전",2016,"젊음이 노력으로 얻은 상이 아니듯 늙음도 잘못으로 받는 벌이 아니다 은교에서 나온 이 말이 생각나는 영화","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/gwVQx0ypNQB0r","박병욱","9년 전",2015,"오래오래 사세요 이런작품 참 고맙습니다.","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/5yz2YB6VPMWjB","임이정","9년 전",2015,"강풀원작 중 그나마 원작을 잘 살린 케이스. 원작을 안 보고 영화로만 봤어도 볼만한 영화였기에 점수를 더 주고싶다.","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/8n92VBvWZ2AJ6","Seokho Seo","9년 전",2015,"그리고 우리는 또 호상이라고 하겠지.","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/W9bEBB90PEpZ7","BY","9년 전",2015,"남자는 영원한 소년, 여자는 영원한 소녀.","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/0ezQy3dXY2pq7","감정수업중🤔","10년 전",2014,"누가 나이 들면 사랑을 모른다고했나","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/XpeMJwn6lQJn6","지수_evol","10년 전",2014,"사랑을 싣고 달리는 오토바이의 소리가 참 정겹다.","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/W4zQrN14bQw1g","시루","10년 전",2014,"Ost가 참 좋았던 영화. 격한 감동이 아닌 잔잔한 슬픔과 현실이 느껴지는 영화 원작에 많이 벗어나지 않았던 점 또한 좋았다.. 찡한 가슴을 몇번 부여잡다보니 영화는 끝나있었다","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/boPQjyN5VMKLg","라아인","10년 전",2014,"그대를 사랑합니다","4.5","2"
"https://pedia.watcha.com/ko-KR/comments/rdVMNZoP6Mqlp","김태영","10년 전",2014,"삶의 끝에서 얻는 슬픔같은 행복","3.5","2"
"https://pedia.watcha.com/ko-KR/comments/lP0E89zD12bxg","김수형","10년 전",2014,"한번더봐도 울거같다","4.5","2"
"https://pedia.watcha.com/ko-KR/comments/PkvE6BlR7EpgG","최영운","10년 전",2014,"'그대를 사랑합니다' 한마디의 무게가 가슴을 먹먹하게 누른다","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/j7kQzZNOzQl4J","염간지","11년 전",2013,"강풀 원작 영화중 유일하게 원작을 뛰어넘은 작품. 도합200년이 넘는 연기경력의 명배우들, 그 명연기앞에 눈물은 자동 분출","5.0","2"
"https://pedia.watcha.com/ko-KR/comments/P7kEWNdmBQJ9r","Park Dae-won","11년 전",2013,"진정 사랑하기에 가능하다.","3.0","2"
"https://pedia.watcha.com/ko-KR/comments/8n92VaNYdEAJ6","오솔길","11년 전",2013,"웹툰을 영화화한것중에 가장 웹툰이랑 비슷함 감동또한..","4.0","2"
"https://pedia.watcha.com/ko-KR/comments/POkEwxNLwe2ql","규방이","1개월 전",2024,"뻔하지 않은 결말이라 더 좋았다","3.0","1"
"https://pedia.watcha.com/ko-KR/comments/kpeQKywr8y2YN","spike","4개월 전",2024,"사랑만 하기에도 벅찬 인생인데..","5.0","1"
"https://pedia.watcha.com/ko-KR/comments/8kXQeo4LgK2P6","이시진","1년 전",2023,"처음 볼 때 오열하게 해놓고 십여 년이 흘러서도 눈물을 쏙 빼버리는 이 영화. 실버 로맨스에서 기대할 수 있는 로망을 끝까지 가져가기에 더욱 감동을 준다고 생각한다. 웹툰 원작을 각색한 영화로서는 작품성 상위권에 들지 않을까.","3.5","1"
"https://pedia.watcha.com/ko-KR/comments/BVoM97JrkNEP0","치호","2년 전",2022,"노인과 어린아이의 예술에는 무엇인가 있다고 생각했다.  모든 경우가 그런 것은 아니지만 어린아이와 노인, 인간 수명의 양극단에 있는 사람들의 예술에서 깊이 감동하는 경우가 자주 있다.  인간 근원에 대한 경외감에서 나오는 개인적인 시선일까?  아역 때 매력있는 연기를 보여주다 성장하면서 그것을 잃는 연기자들의 경우를 보면 우리는 세상을 겪으며 예술에 방해되는 무언가가 생기는 것 같다.  그래서 경험의 양극단에 있는 그들이 예술이 주는 감동에 있어서 더 많은 안타와 홈런을 치는 이유는 무엇인가 있다기보다 무엇이 없어서 그런 것이 아닐까한다.  이것을 '주위의 시선과 평가에 얽매이는 것'이라고 생각한다. 자의식 혹은 욕심이라고도 할 수 있다. 좋은 평가를 받기 위해 노력하는 것은 결코 나쁜 것이 아니지만, 그것에 얽매이는 순간부터 우리는 진실로부터 멀어지고 본연의 매력이라는 것이 자취를 감추게 되는 것이 아닐까?  영화는 종합예술이기에 뛰어난 연기에도 만점을 줄 수는 없었다. 참 적절한 연출이었고 충분히 똑똑하다고 느꼈다. 본인이 연출을 했어도 배우들의 좋은 연기가 있는데 굳이 작품에 더한 특색을 넣지 않았을 것 같다. 하지만 그래서 별 하나를 뺄 수밖에 없었다.","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/gwVQxe8R1XEB0","웅성웅성","2년 전",2022,"늙어죽으면 다 호상이야? 사람이 죽는데 호상이 어딨어 -","4.5","1"
"https://pedia.watcha.com/ko-KR/comments/XpeMJA7zPd2Jn","유빈","2년 전",2022,"어떻게 살아낼지 만을 찾다 어떻게 늙어갈지를 생각하는 편이 어쩌면 옳을 수도 있겠다는 생각이 든다","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/xzaQAmG3nNQg5","장감독","2년 전",2022,"정말 연기들도 최고였고, 인생을 다시 한 번 생각하게 해주는 눈물을 쭉 빼는 영화","5.0","1"
"https://pedia.watcha.com/ko-KR/comments/6PzQ4nweDZ2qV","바위","3년 전",2021,"나름 괜찮지만 원작을 못 이겨.","3.0","1"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLre6VrEel","toast3379","5년 전",2019,"모든 면에서 원작보다 낫다. 믿기지가 않는 경이로운 완성도. 이순재님의 눈물겨운 명연기에 그 누가 설득되지 않을까.","5.0","1"
"https://pedia.watcha.com/ko-KR/comments/j7kQzm3j0VMl4","봄날","5년 전",2019,"원작과 다르게 가길 바랬는데... 마음이 너무 아파서","3.5","1"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGy8WX9Er8","감문수","5년 전",2019,"인생 영화","5.0","1"
"https://pedia.watcha.com/ko-KR/comments/xkPEm4LqVdQK3","항그","5년 전",2019,"예전에 티비에서 하는거봄","3.0","1"
"https://pedia.watcha.com/ko-KR/comments/PkvE6nB6BLEpg","현졍이","6년 전",2018,"눈에 수도꼭지 열리는 영화","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/5yz2YlXN8rEWj","뽀미이","6년 전",2018,"나이들지 않는 마음","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/BVoM9oeL9jEP0","Stella","6년 전",2018,"영화화 잘 된 작품. 잔잔하게 마음을 흔든다.","3.5","1"
"https://pedia.watcha.com/ko-KR/comments/1Vl2baRLJnErR","최아리","6년 전",2018,"아빠랑 같이 보러갔던 기억이 생생하다. 나랑 아빠랑 둘 다 이 만화를 사랑했고, 그것만으로도 나에겐 의미깊은 영화","3.0","1"
