username,date,rating,review,likes,dislikes
luv1****,2018.03.18. 16:41,10,가까운 미래에 내 이야기가 될수 있기에...아픈 마음으로 봤다.마음에 봄이 오는듯..따뜻한 영화다.,4,0
illu****,2018.03.16. 18:37,10,부산영화제에서 봤는데 개봉했네요.. 엄마랑 내일 또 보러가야지.,4,0
joli****,2018.03.16. 12:32,10,오랜만에 감동적인 영화 봤네요. 감사해요,4,0
deuz****,2018.03.16. 12:31,10,"부모를 둔 자식 입장에서 마음 한켠에 숨겨둔 ‘공포’를 그래도 밝게, 영화 같은 착한 엔딩이지만 그래도 희망을 품게 해주는 따뜻한 영화네요. 어렵겠지만 (눈물 나서) 엄마손 잡고 다시 한번 더 봐야겠습니다.",4,0
cool****,2018.03.15. 17:30,10,가족과 꼭 보고 싶은 영화,4,0
silv****,2018.03.15. 15:37,10,꼭  보세요 두번 보세요.  근래 본 영화 중에 제일 따뜻한 영화.,4,0
alsw****,2018.03.15. 13:39,10,잔잔하면서도 담백한 영화.진짜 감동적입니다.,4,0
sg01****,2017.06.07. 09:10,10,언제 개봉해요? 빨리 보고 싶습니다.,4,0
zisj****,2018.03.18. 12:24,6,너무슬퍼진짜감동이야ㅠㅠ,5,1
123k****,2020.11.20. 00:09,10,엄마 사랑합니다시간이 흐르면 옆에 안계시겠지만꼭 사랑한다고 말하고싶었어요그리고 감사합니다,3,0
sexy****,2020.04.07. 13:04,10,이런 영화가 흥행해야 하는데 아쉽네요~~,3,0
danz****,2018.04.22. 01:06,7,알츠하이머.. 누구에게나 일어날 수 있는 현실.. '엄마의 공책'을 이어받은 아들의 반찬가게가 앞으로도 흥하길 기원한다,3,0
alle****,2018.03.22. 18:08,10,ㅠㅠ.. 오늘 따라 엄마가 너무 보고싶어요!!! 또 보고 싶은 영화예요!!,3,0
nsta****,2018.03.21. 22:24,10,정말 좋은영화인데... 상영관이 없다는게 아쉽네요... 입소문이 나길....,3,0
50pl****,2018.03.20. 14:29,10,모든세대가 공감하며 볼 수 있는 좋은 영화입니다,3,0
donk****,2018.03.19. 20:47,10,엄마가 생각나는 영화 잔잔한 감동이 오네요,3,0
fldr****,2018.03.19. 19:36,10,"잔잔한 우리의 삶을 볼수있었습니다. 부모님과 함께 보고 왔는데요, 오랜만에 극장나들이에 감동까지 더해져 좋은시간이었습니다. 부모님과 자녀가 함께  볼 수 있는 이런 가족영화기 좀 더 사랑받고 많이 개봉되길 바래요~!",3,0
hjle****,2018.03.19. 19:23,10,대박 !잔잔하지만 엄청난 감동!가족과 함께  보길 너무 잘한 영화네요,3,0
jlml****,2018.03.19. 16:39,10,"엄마의 삶에 조금일지라도, 공감하며. 펑펑 울고 나온 영화.",3,0
lwra****,2018.03.19. 10:56,10,가족들과  보고왔어요 가슴촉촉해지는 감동적인 영화,3,0
free****,2018.03.19. 10:03,10,오랜 만에 가슴 촉촉히 젖게 해주는 좋은 영화 보았습니다흥미와 관심만 끌려고 하는 상업적 영화가 많은 요즈 세상에진한 감도을 주는 이런 영화  보는 것도 좋을 듯 합니다사람의 향기와 시대적 감성을 잘 표현한 우수작입니다,3,0
eunb****,2018.03.19. 01:44,10,최고~!~!~!~!~!,3,0
spa4****,2018.03.18. 23:13,10,억지스럽지 않은 따뜻한 감동 오랜만이네요.배우들 연기도 정말 편하고 좋았습니다.,3,0
shin****,2018.03.18. 22:13,10,잔잔하지만 배우들 연기도 좋고 코끝 찡한 좋은 영화,3,0
lky6****,2018.03.21. 18:53,8,"누구나 나이가 들면/먹으면 다가오는 현상 ""치매""  피할 수 없는 어쩌지 못하는 병! 이 영화를 관람하는 내내 가슴이 뭉클하고 눈시울이 뜨겁게 적시어 주체하기 힘들었네요.",4,1
lkns****,2018.03.15. 18:56,10,"따뜻한 영화일 것 같네요, 기대합니다",4,1
hyun****,2019.11.06. 13:48,10,이분 개를훔치는방법 그 감독님이네요.그것도 재밌게봤는데 이분 진짜 숨은천재이신듯..하나같이 스토리가 억지가 없어요.자연스럽게 이야기를 풀어내는 재주가 있어요.실력에 비해 관운이 없으신듯ㅠㅠㅠ 이영화 명작이에요.억지감동없이도 눈물을 뽑는 예쁜영화,2,0
agh8****,2018.12.26. 19:09,10,우리 모두는 엄마의 보물입니다,2,0
cem5****,2018.11.22. 09:15,10,아침부터 먹먹해졌네요 엄마..울엄마.,2,0
jjhu****,2018.11.08. 09:59,10,세상의 모든 엄마들 힘내시고 사랑합니다!,2,0
pp64****,2018.10.02. 01:09,10,엄마의 레시피 만든 책 보고 울었어요...ㅠㅠ진짜 정성이 담겨져있네요ㅠㅠ지금 현재 곁에 있는 가족한테 잘 해야겠다고 생각하게 된 영화에요.진짜 이 영화 보길 잘한것같아요,2,0
dlfn****,2018.09.22. 02:50,10,추석연휴영화다고 지상파방송 지나쳐보다 이종혁의 연기를보니 빨려 갈수밖에없었다 초반은 보지못했지만 넘 감동적이게 봤어요여운이 가시지 않는 이 영화ㅜㅜ,2,0
elim****,2018.09.22. 02:47,10,눈물이 주르륵.. 엄마가 보고싶네요~,2,0
stel****,2018.09.22. 02:43,10,꽃을 보며 엄마가 너무 보고싶다고 하는 장면에서 눈물을 흘리지 않을수 없었다 ...ㅠㅠ울 엄마도 엄마가 보고 싶으시겠지...나도 이리 외할머니가 보고 싶은데... ㅠㅠ,2,0
djhs****,2018.09.22. 02:35,10,탄탄하고 가슴찡하네요,2,0
oops****,2018.05.27. 08:51,10,"돌아가신 울 엄마가 영화내내 보였다. 남편복도 부모복도 자식복도 없다며 읊조리는 어머니의 대사에 가슴속에서 뜨거운 것이 확 올라왔다. 어쩜 저리도 맞는 얘길까. 평생 고생만 한 분, 꼭 하늘에 계셨으면 좋겠다. 오버떨지 않는 영화 한편이 이렇게 좋다니",2,0
pear****,2018.04.25. 14:30,10,이종혁님 최고!!! 잘봤어요,2,0
camj****,2018.04.12. 17:19,10,영화보는 동안에 울엄마가 계속 생각나서 대비되었다. 홀로 계시는 엄마가 늘 마음에 걸려  있는데 어떻게 엄마를 이해하고 잘 도와드리야 할지 고민하며 보게 되는.. 현실감과 감동이 있는 영화였다!,2,0
kimh****,2018.04.09. 13:57,10,말이 필요없습니다상영관이 부족해 함께하지못하는게 아쉽습니다ㅠ,2,0
dlwo****,2018.04.09. 02:38,10,엄마 이번 주에는 꼭 집에 갈게..,2,0
dlan****,2018.04.09. 01:32,10,9988234 구십구세까지 팔팔하게 살다가 이삼일 앓다가 卒한다면 얼마나 福된 好喪이겠습니까. 男女老少 막론하고 希望事項  一順位일 것입니다 지극한 母性愛는 위대한 遺産을 남겨 주셨읍니다. 燈下不明 그 자식은 어머니의 家業을 承繼  復活. 눈물샘,2,0
lsa7****,2018.03.24. 11:11,10,이보다 감동적인 영화가 없다,2,0
danb****,2018.03.22. 20:23,10,"따듯한 영화, 감동을 주는 영화, well made movie너무너무 잘 봤습니다^^ 대박나세요^^ 엄마 사랑해요~",2,0
bell****,2018.03.21. 08:09,10,오랜만에 마음 훈훈한 영화를 봤다며엄마가 참 좋아하셨어요 엄마의 사랑을 다시 생각하게 해줘서 고마워요,3,1
dani****,2018.03.16. 01:13,8,울라고 강요하면 박차고 나올 생각이었는데 엔딩크레딧 끝날때까지 나올 수 없었다. 눈물콧물때문에,3,1
oct1****,2023.08.18. 22:23,10,괜히봤어요 ㅡ ㅡ 넘 울고 가슴아파서 큰일이네요,1,0
kfj3****,2022.01.03. 17:39,10,어머니의 여자로서의 삶 그리고 어머니의 회한을 감동적으로 그려낸 작품,1,0
cck2****,2021.12.20. 16:54,10,마음이 뭉클하고 남에일 같지 안네요,1,0
love****,2021.02.21. 22:14,10,너무 잘보고 왔습니다.좋았어요~~,1,0
pb08****,2021.01.22. 13:18,8,치매영화지만 요리를 보는 재미도 있는 현실적인 가족영화. 억지없고 무리하지않아 좋다,1,0
mtmt****,2020.07.31. 16:17,10,잔잔하면서도 뭔가 열쇠를 주는 영화네 이렇게 해결해야 하는거구나 ㅠㅠ 근데 실화냐 아들이 엄마공책 혼자 읽으면서 우는 장면에서 카메라 다가오는 그림자 다 보이는거 ...,1,0
unik****,2019.12.19. 07:36,10,한국영화가 발전하려면 이런 영화가 많이 만들어져야한다 할머니가 치매앓고 계셔서 남일같지가 않아 더 뭉클했다..,1,0
bjaj****,2018.09.26. 13:55,10,요즈음 살기 퍽퍽한 가장들의 삶과 그들의 어머니의 삶을  돌아보며  의로  받아야 할 나의 어머니가 생각납니다.70대 이후의 모든 어머님들께 수고하셨다는 말을 꼭 전하고 싶습니다.,1,0
bibi****,2018.09.22. 12:54,10,정말 모처럼 감동적인 영화를 봤습니다2녅전 폐암으로 돌아가신 친정엄마가 보고싶어서영화를 보면서 실컷울었내요좋은영화감사합니다.이주실님 이종혁님 연기도 실감 그 자체였습니다.,1,0
cero****,2018.09.22. 02:51,10,좋았다.눈물이남..,1,0
bosa****,2018.09.22. 02:37,10,"....,.,.,...",1,0
wate****,2018.09.22. 02:36,10,꼭..보길 잘 했어요.,1,0
jins****,2018.09.22. 02:36,10,가슴 따뜻한 영화였어요,1,0
d22p****,2018.08.19. 04:41,8,좋은 드라마 결말도 다행이란 생각이 들었다..,1,0
gtja****,2018.05.07. 23:58,10,보는 내내  뭉클하고 못난 저 자신을 뒤돌아보게 됐습니다..진심으로 눈물이 나네요.어머니께 감사합니다.,1,0
chri****,2018.04.26. 11:01,10,보는내내 뭉클했네요..잔잔하고 따뜻하게 참 잘만든 영화입니다.,1,0
nabi****,2018.04.19. 07:03,10,잘봤습니다괜찮은영화에요 연기도좋고,1,0
k2cb****,2018.04.14. 16:33,10,부모님 생각이 나네요. 저도 느끼는점이 많은데 바쁘고 힘들다는 핑계로 부모님의 사랑을 잊고 살고 있는게 아닌가 하는..  아이들을 키우다 보니 더욱더 느껴집니다. 좋은영화 감사합니다.,1,0
takc****,2018.04.13. 23:30,10,어제오늘 오랜만에 힐링 영화를 보네요~잘봤습니다~,1,0
woon****,2018.04.11. 15:13,10,가족에 대해 생각해 볼 수 있는 좋은 영화,1,0
shin****,2018.04.07. 22:13,10,모든 엄마들이 존경스러워지는 순간,1,0
pava****,2018.04.07. 18:42,10,이런 영화 너무 좋아요.,1,0
adiu****,2018.04.04. 22:54,10,나이들어가시는 부모님생각이 나서 마음이 아픕니다. 부모님께 전화한번드려야겠네요..좋은영화입니다.,1,0
kimn****,2018.03.23. 14:22,6,재미 보다는 감동을 주는 작품인 것 같습니다,2,1
writ****,2024.04.23. 23:08,1,감동을 강요하는 ost만 없었더라면 조금이라도 감동적이었음,0,0
kjk0****,2020.04.21. 12:16,10,정보 없음,0,0
altj****,2019.09.11. 20:55,10,추석에 보기 딱이네요 .. 강추합니다,0,0
terr****,2019.08.13. 11:02,10,돌아가신 엄마 생각마하며 봤습니다. 격하지 않고 잔잔하게 감동을 주는 영화네요. 하지만 마지막 오르배씬은 도로교통법위반이었습니다. ㅎㅎ,0,0
eowk****,2018.09.22. 02:37,10,엄마가 너무 보고 싶어~~~~,0,0
bear****,2018.09.22. 02:36,8,할머니 말을 잘듣자..,0,0
2401****,2018.08.05. 21:45,8,제가 점수를 짜게  줬나요? 가슴  훈훈한 이야기.40대  여성이 이 영화를 가장 좋아하는 이유는?,0,0
psp2****,2018.07.01. 21:37,10,어머니가 보고 싶다...,0,0
drag****,2018.05.24. 22:36,10,책상머리일 줄 알았던   문학비평의  기원을 엄마의  손맛에서 찾아내는  영화의  진정성이  감동을  줍니다,0,0
dawu****,2018.05.02. 01:16,7,"억지스럽지 않은 잔잔한 전개는 좋으나, 군데군데 미숙한 연출과 남주의 연기력이 아쉽. 오리배 장면은 괜챦았으나 맨 마지막 책출판 장면은 어색하고 진부했음.",0,0
polo****,2018.04.09. 19:18,10,가족들과 함께 보기에 최고의 영화 ... 좀 더 많은 얘기들을 나눌 수 있는 시간을 갖게 되었습니다,0,0
oasi****,2018.04.07. 12:16,6,소소한 티비드라마 느낌. 연출 수준이 아쉬움.,0,0
cccc****,2018.04.05. 15:13,10,뭐라말할수없는호수같이잔잔한감동.이런영화가요즘사람들에게필요한영화라생각됩니다,0,0
hann****,2018.03.31. 20:09,10,순수하고 따뜻한 영화.잔잔한감동을 주네요ㅠㅠ 최근 본 것 중에 가장 좋앗어요ㅠ,0,0
manu****,2018.07.14. 01:37,10,엄마가 해주는 된장찌개 먹고 싶다,1,1
indo****,2018.04.26. 19:16,7,이종혁 연기가 참 아쉽네요안 좋은 딕션이 영화 분위기를 깸,1,1
kara****,2018.04.11. 13:05,6,너무간듯한 연출창면들이 있지만 끝까지 잔잔하게볼수있음~,1,1
lead****,2018.04.07. 00:36,6,현존 한국 음식 소재 영화중 최고작,0,1
bles****,2018.04.05. 16:54,4,식상함과 잔잔함이 공존한다,0,1
xx41****,2018.04.04. 17:08,6,내용은좋으나 뭔가 미숙한연출,0,1
mirj****,2018.06.27. 17:12,6,모성으로 만든영화 뻔한 스토리~ㅎㅎㅎ,1,3
sunk****,2018.04.17. 09:19,1,"ㄱ,러그러런다가아다오라아",0,5
yc99****,2018.03.20. 12:07,1,후기보고갔는데 다들 광고인가 싶을정도로 재미없어요 ㅠ,2,7
last****,2018.06.19. 19:12,1,느그필삭 호우! 지도부끄러운줄은 아나보지? 추하다,1,7
lamp****,2018.06.07. 06:37,1,정말 답이 없다 이것도 시나리오라고 썼나? 아들도 몰라보던 치매환자가 다시 가게를 연다? 차라리 무협지를 써라,2,9
8913****,2018.05.22. 16:25,1,짜증나는 영화 절대 비추,2,9
kimd****,2018.03.15. 11:12,1,점수기 너무 높아서....,1,13
