username,date,rating,review,likes,dislikes
tkrh****,2015.04.09. 23:06,9,영화는 굉장히 좋았는데 엑소 팬들 진짜 개념 좀 챙겨라 ; 찬열 나올 때 마다 소리 지름 ㅋㅋㅋ 피해 주지좀마세요 ㅠㅠ  영화는 감동적이고 돈 안아까웠음 ㅠ,19,5
jjjh****,2015.04.17. 01:52,10,눈 완전 부을때 까지 울었다 생각없이 보다가 임펙트가 너무 컸어ㅠㅠ,12,0
ange****,2015.04.09. 14:23,10,봄에 참 잘어울리는 가족영화 ㅠㅠ 훈훈하고 좀 슬퍼요 ㅠㅠ,13,2
hanq****,2015.04.09. 10:54,10,웃으면서 들어가 울면서 나왔어요~조조라서 다행이지 진짜 엉엉 울었거든요~ㅠㅠ,14,3
lys2****,2015.04.09. 23:44,10,한지민 이 출연한다고 해서 예매하고 기다렸던 영화ㅎㅎ 오늘 드디어 봤는데 눈물을 너무 흘려서 옆에서 두루마리 휴지 갖고 오지 그랬냐고ㅠㅠㅠㅠ한지민 눈물연기는 갑 오브 갑,16,5
tlgu****,2015.05.12. 02:29,10,박근형씨의 연기력에 감동받았습니다...,10,0
ttr7****,2015.04.13. 22:32,10,웃다가 울다가 감동에 또감동 그자체 연기 대박,10,0
ribh****,2015.04.10. 00:23,10,내 이름은.. 내이름은!,12,2
juli****,2015.04.09. 02:03,10,"사랑한다고 말할 수 있을 때 해야 함을 느겼습니다. 박근형, 윤여정 두 분의 연기가 너무 좋았어요 뭉클하고..",14,4
wink****,2015.04.15. 08:32,6,배우들의 연기는 훌륭하나 연출면이나 중간에 조연들 분량을 위해 억지로 짜내는 사건들을 보면서 관람 집중도가 떨어지고 너무 노골적인 PPL이 괜히 거슬렸네요,20,10
sg01****,2015.04.30. 00:34,10,이 영화  흥행이 왜 잘 안됬을까요.. 그래도 100만은 넘었으니 다행입니다!!,9,0
vldk****,2015.04.28. 16:07,10,처음엔 별 내용 없는 것 같아도  방심하고 깄다가는 눈물 콧뭄ㄹ 다 빼고 오게 되는 영화,9,0
kjh9****,2020.01.11. 04:16,10,수상한 그녀보다 훨씬 감동적이었는데 관객수 차이가 났구나. 극장가서 장수상회 같이 본 동생이랑 너무 많이 울어서 뻐꾸기돼서 나온 기억 나네요. 다시보고 또 봐도 배경음악만 들으면 눈물이 나요,8,0
kmjo****,2019.12.23. 19:00,10,이게 정말 1000만영화 각인데,8,0
dkma****,2015.04.10. 21:39,10,첨엔 아무생각안하고 봤는데 어느순간부터 짠해서 계속울었어요. 너무  슬프고 아.. 암튼 짱입니다^^,8,0
youn****,2015.04.23. 21:12,10,처음은 달달했지만 마지막이 너무 감동적이네요 부모님과 한번 더 보러 가고 싶네요,9,1
ck92****,2015.04.09. 23:42,10,간만에 좋은 영화본거같아요. ㅠㅠ,9,1
musi****,2015.04.09. 16:11,10,윤여정님 말투가 너무 귀여운것같아요. 백일섭님도 반가웠어요,9,1
lint****,2015.04.09. 09:45,10,"마지막에 진짜 엄청 울었다. 보면서 부모님 생각도 많이 나고, 박근형 쌤의 연기 정말 최고였음 ㅠㅠㅠ",9,1
mins****,2015.04.09. 06:40,10,진짜 괜찮은 영화엿음 vip시사회에서 봄잔잔하지만 않고 코믹에 감동까지 진짜 이런류의 영화 돈주고 보기아까웟는데 이건 진짜 가치잇는 영화,12,4
hide****,2015.04.09. 11:08,10,둘이 합쳐 100년의 앙상블과 내공을 느끼게 해준다.,13,5
clgu****,2020.02.02. 23:44,8,나중에 반전 너무 좋았습니다. 눈물 찔끔... 회상 혹은 예상하게 만드는.... 한지민은 역시...,7,0
kimb****,2020.02.01. 23:30,10,대성 통곡했어요 너무 슬프네요,7,0
nnnn****,2020.01.29. 09:07,10,ㅠㅠㅠ대박 재평가되어야할 영화네요,7,0
hbom****,2020.01.17. 21:01,10,방구석1열 보고 눈물 폭발... 이영화 정주행 해야겠어요,7,0
jjer****,2020.01.13. 00:17,10,감성팔이 영화 아님여러시점에서 계속 슬펐음..우리 엄마..  아빠도 저렇게 아프고 날잊으시면..  그리고 내가 늙어서 내동반자를 잊게되면..아..  나 아직 여친도 없지..ㅠ더 슬퍼지려고 하잖아ㅠ,7,0
ssal****,2020.01.10. 01:02,10,저희 할아버지도 치매 입니다.그 어려운 시절 우리나라 최고 대학 법학과를 나와 평생 기자로써  지내시다 언론사 정점까지 지내셨어요.근데 우리 할아버지가 절 몰라보셔요.자식들보다 더 많은 추억을 간직한 저를..장수상회 보면서 얼마나 울었는지 몰라요.할아버지는 제 우상이자 사랑이었어요.나와의 추억을 잃어가는 ...,7,0
chir****,2020.01.06. 01:18,10,방금 ebs에서 우연히 보고 얼마전 돌아가신 아빠홀로 남으신 엄마생각에 펑펑 울었습니다 저에겐 너무 가슴아프게 와닿와 작품검색을 하다 이곳까지 와서 몇자 적어봅니다 잠못들것같은 밤이네요,7,0
ssin****,2015.04.29. 12:55,10,잔잔한 재미와~~무한감동^^,7,0
sall****,2015.04.29. 07:38,10,처음엔재미요소들과달달함이 마지막에는 너무슬ㄹ퍼요ㅠㅠㅠ,7,0
thf9****,2015.04.17. 08:04,10,살아온 흔적과 기억이 얼마나 소중한지 느끼게 해주는 영화.,7,0
lpis****,2015.04.13. 18:12,10,진짜 끝나고 앉아서 스크린 거의다 올라갈때까지 울었어요ㅠㅠㅠ막 북받쳐서ㅠㅠㅜㅠ진짜ㅠㅜ,7,0
sswg****,2015.04.23. 20:53,10,아진짜 겁나 울었음..ㅠㅠㅠ눈물이계속줄줄...ㅠㅠ,8,1
90wo****,2015.04.13. 22:17,10,국제시장 이후로 가족끼리 보기좋은 영화 탑 이네요.. 잘봤습니다,8,1
gkdu****,2015.04.09. 23:49,10,가족들과 함께보면 정말 더 좋을 영화네요.배우들 연기도 좋았고 반전포인트에 감동요소까지ㅠㅠㅠ 강추하는 영화입니당,8,1
okid****,2015.04.09. 22:40,10,평점이란걸 남겨보긴 처음이네요..정말 감동적입니다..한번더봐도 또 울듯하네요 따뜻한감동이 있는영화..,8,1
soob****,2015.04.09. 09:40,10,인공이 아니라 진짜 눈물을 흘리게 해주는 영화네요.,8,1
manh****,2015.04.09. 07:33,10,시사회에서 너무 재밌게봐서 오늘 부모님 보여드리려고 합니다 ㅎㅎ,10,3
rose****,2015.04.09. 10:46,10,재미와 감동 야무지게 챙긴 영화~~,11,4
sksg****,2020.01.27. 15:41,10,눈물 콸콸코ㅓㄹ연기 너무 잘하구..내용 진짜,6,0
khj9****,2020.01.27. 15:40,10,가슴따뜻하게 잘봤습니다,6,0
akch****,2020.01.11. 09:41,10,정보 없음,6,0
wtfs****,2020.01.06. 01:09,10,실면서 이렇게까지 많이 은 영화는 처음임...아무생각없이 봤을때도 스토리를 다알고 봤을때도 감동 받았고 눈물이 줄줄이었음.반전 덕분에 지루하지않게 끝까지 다본것같아요.,6,0
masu****,2016.02.09. 11:10,10,정말 감사합니다. 좋은영화네요ㅜ,6,0
lioz****,2016.02.09. 11:08,10,슬퍼요. 왜 이런 영화가 인기가 없는 걸까요... 설날 가족 사랑하는 마음을 더욱더 불어넣어 주는 것 같아요.,6,0
syaz****,2016.02.04. 13:30,10,아우 나는 왜 보는내내 눈물이 나냐..기분이 이상하다,6,0
zaq2****,2015.04.26. 22:23,10,왠만하면 안울려고했는데 ㅋ 굿...,6,0
dbsw****,2015.04.09. 22:53,10,계속 생각나네....ㅠㅠ,7,1
s176****,2015.04.09. 16:53,10,아..정말 감동 그 자체 입니다. 추천합니다,9,3
bunn****,2015.04.09. 02:02,10,폭풍 눈물 콧물 다 흘림!! 초반에 웃기다가 막판에 막 이런감동까지 주기 있기 없기!!,9,3
dlsy****,2020.04.10. 19:11,10,ㅠㅠ반전스토리에 폭풍눙물....,5,0
eigh****,2020.04.06. 04:08,10,이영화는 다시 한번 더 봐야 그 감동을 극대화 시킬수 있는영화,5,0
bbb7****,2020.03.11. 02:05,10,미쳤네요 ㅜㅜ 정말 ㅜㅜㅜㅜ 인생작입니다 ㅜㅜㅜ,5,0
j114****,2020.02.29. 09:52,10,억지감동 아니고 진짜감동,5,0
tjdc****,2020.02.15. 02:04,10,"세상에서 가장슬픈이별 , 장수상회 눈물샘폭발영화다",5,0
whdu****,2020.02.05. 23:04,10,세상에계신모든부모님들 저희가 효도하겠습니다. 부디 건강만 하세요. 재미와 감동모두 있는 그런 따뜻하고 뜻깊은 여운을 선물해준 영화,5,0
woal****,2020.02.05. 14:00,10,간만에 영화보다가 울었네요,5,0
suje****,2020.01.11. 04:03,10,정보 없음,5,0
yyj0****,2020.01.06. 01:56,10,나를 울게 만든 첫번째 영화,5,0
rlar****,2020.01.06. 01:53,10,가족의소중함을더일깨워주네요고맙습니다.부모님의 은혜를 잊지말고 살아야겠습니다,5,0
bara****,2020.01.06. 01:09,9,잔잔한 감동과 따뜻함을 주는 영화. 박근형은 진정한 배우다.,5,0
serl****,2020.01.06. 00:50,10,티비에서 하길래 아무생각없이 봤어요.눈물이 줄줄흐르네요.너무 슬프고 부모님생각도 나고나도 나이들면 저럴까 싶어서도 무섭고 슬프고박근형님 윤여정님 연기가 정말 실제같아요.정말 너무 슬퍼요 ㅠㅠ,5,0
sidn****,2019.08.30. 12:20,8,드라마중에 눈이부시게랑 거의 비슷함.. 이건 실제 일어나는일이고 그건 할마니 상상이란게 좀 다르지만.. 근데 한지민은 똑같이 나오네,5,0
july****,2017.08.14. 08:54,9,늙는다는 것은  참으로 슬프다.,5,0
skm7****,2016.02.09. 11:45,10,감동적인영화입니다. 가족의 소중함을 느끼게하는 영화입니다. 주인공 성칠씨의 마지막 엔딩이 참 슬프네요. 우리들도 저렇게 쓸쓸이 늙어가겠지요.,5,0
inse****,2016.02.09. 11:10,9,"설특집편성으로 이제야봤는데, 눈물 나와서 혼났어요 너무 재밌네요 젊은배우들도 귀엽고 윤여정님과 박근형배우 호흡도 너무좋았습니다. 반전도있고 정말 너무 재밌었어요",5,0
fami****,2016.02.09. 11:09,10,정말 재미있어요 이런영화좋어요,5,0
epek****,2016.02.09. 11:08,10,"장수상회, 아무 생각없이 봤지만 내 인생의 영화가 되었다. 2015년 이 영화를 안봤으면 평생 몰랐겠지",5,0
i_jy****,2016.02.08. 00:12,10,"따뜻해요,살짝 지루할뻔했는데 복선들이있어서 추리하며볼수있었어요! 잔잔한물결이 강한이유는 그물결하나하나모여 큰한방을만들기때문이예요,그리고 그여운도..나이들어서 이렇게살고싶네요",5,0
9333****,2015.05.01. 20:49,9,대박 영화ㅠㅠ장수상회 감동 대박!!!!,5,0
dpwl****,2015.05.01. 20:22,10,진짜핵슬퍼요 참뜻깊은영화인듯,5,0
tpql****,2015.05.01. 20:12,10,기대별로안하고본영화인데 너무 좋은 영화였다..박근형할아버지나올때마다 나도모르게 막 흐뭇하게 미소짓게되고 약간초반에 지루한편이였는데 끝부분에 눈물폭팔..너무 따뜻하고 내용도좋은 훈훈한 영화잠깐씩 찬열나올때마다 귀여웠슴ㅋㅋㅋ,5,0
inee****,2015.04.30. 17:05,10,오랜만에 정말 재밌게봤습니다 .,5,0
gun9****,2015.04.29. 11:51,10,노련한연기에 10점 내눈물 쏟아내게 한것에 10점 .공감대를 잘이끌었다. 아버지의 대한 마음을 어머니에 대한 마음을 잘표현 해 주었다.,5,0
rmsd****,2015.04.26. 22:24,10,하아 .. 정말 좋았어요. 아버지 생각나서 정말 계속 울었네요 ...,5,0
z826****,2015.04.26. 21:31,10,슬픈반전 ㅠㅠ 아직도 생각나네요 흐엉 ㅜㅜ,5,0
tot0****,2015.04.26. 18:45,10,숨 돌릴 틈을 주시지. 정말 계속 평평 울었네요.,5,0
lees****,2015.04.20. 19:43,10,부모님과 함께 보기 좋은영화.,5,0
shsh****,2015.04.20. 12:30,10,두번보고도 그 돈이 아깝지 않네요. 오히려 한번 더 보고프기도 하구요. 처음 봤을땐 몰랐던 것들은 두번째로보니 하나하나 보이더라구요. 특히나 윤여정님의 박근형님을 볼때 그 애잔한 눈빛을 볼때부터 울꺽하더라구요ㅠ정말 별 10개로도 부족한 영화네요ㅠ,5,0
lims****,2015.04.20. 05:01,10,생각없이 봤는데..따뜻했구...너무 큰교훈도 행복을 배웠다...,5,0
runw****,2015.04.20. 01:56,10,ㅠㅠ슬프다 ㅠㅠ뜬금포들도 의미있음,5,0
3527****,2015.04.19. 23:39,10,간만에 참 좋은 영화였어요ㅠ,5,0
rlad****,2015.04.19. 23:13,10,감동도 있고 반전도 있고 눈물도 있는 영화입니다. 노인의 사랑이 귀엽고 절절할수 있다는 걸 다시 한번 일깨워 주는 영화였습니다.,5,0
qkrt****,2015.04.19. 23:01,10,재미와 감동이ㅠ 너무 슬펐어요ㅠ,5,0
ehfz****,2015.04.18. 00:13,10,친구랑 가서 엄청 울었어요 영화내용이 너무 좋네요,5,0
kaka****,2015.04.17. 23:54,10,남잔데 울뻔함 감동 ㅠㅠ,5,0
ican****,2015.04.17. 23:37,10,정말 오랜만에 마음이 따뜻해지고 눈물도 펑펑 흘린~~영화!!!,5,0
jydo****,2015.04.17. 23:05,10,진짜감동적이다ㅠㅠㅠ,5,0
bncx****,2015.04.17. 22:15,10,나도 이 영화 보고 울 뻔했다. 너무 감동적이고 재미도 있었음.,5,0
ceol****,2015.04.17. 21:13,10,진짜 감동이 쓰나미처럼 밀려와요 너무너무 좋은 작품 감사합니다! 배우분들의 연기 역시 고맙습니다!!!장수상회 화이팅~ 사랑하는 사람과 함께 보신다면 더더욱 좋을 것 같아요,5,0
iucd****,2015.04.17. 19:07,10,기대하고 보았고 기대이상의 감동을 주었네요. 휴지나 손수건 있었음 펑펑 울고 싶었던 영화에요. 노년의 사랑이 그렇게 아름다울 수 있구나 했던.. 가족이 참 소중함을 다시 한번 느끼게 해준 영화.,5,0
rlag****,2015.04.17. 18:54,10,마지막에정말슬퍼ㅠㅠㅠ,5,0
dieg****,2015.04.17. 18:22,10,설레이고 행복하고 감동적이고 슬픈영화..지난 십수년간 봐온 영화와 드라마를 통틀어 가장 가슴에 남는 영화였어요..소장하고싶네요...,5,0
2010****,2015.04.17. 18:14,10,너무감동적이고 펑펑울었네요ㅠㅠ♥,5,0
v2ve****,2015.04.17. 17:08,10,함께 보면 좋을 영화 ^^~,5,0
jaeh****,2015.04.17. 16:01,10,진짜 영화보면서 안우는데 보다 많이울었네요,5,0
lmg1****,2015.04.17. 13:46,10,소름끼치는 반전.. 오랜만에 좋은영화봅니다.,5,0
tjdw****,2015.04.17. 12:20,10,진짜 올해 이만큼 감동적인 영화를 다시 볼 수 있을까 싶을 정도로 눈물 펑펑 쏟은 영화. 대박나세요!!,5,0
topa****,2015.04.17. 10:48,10,왜  이런 영화가  흥행이  저조할까?  생각없이 봤는데 내  부모님 생각을 하게 돼고  앞으로  나에  현실이 될수도  있겠구나 생각이 든다  가슴으로  느낀 영화 좋아좋아,5,0
cold****,2015.04.17. 09:52,10,가슴 훈훈 방심하고 봐야 감동이 배가 되는 영화잠시 지루할뻔 했는데 뭉클로 화답한다.,5,0
tkfk****,2015.04.17. 09:16,10,아놔 장난하나 이사람들이 겁나 울었잖아요@!!!ㅠㅠㅠ슬퍼 너무슬퍼,5,0
lyj0****,2015.04.17. 00:55,10,너무 슬프고 슬프고 슬퍼,5,0
jsw5****,2015.04.17. 00:29,10,마지막에 박근형님이랑윤여정님대사듣고울뻔했어여ㅠ,5,0
love****,2015.04.16. 23:34,10,마지막에 반전이 일어나네요... 슬프고 마음에 와닿는 영화인것 같아요,5,0
viki****,2015.04.16. 23:24,10,재미와 감동♥♥ 부모님과 노년에 대해 생각하게 됩니다. 저에겐 올해 최고의 영화! ^^,5,0
nes2****,2015.04.16. 22:57,10,할아버지 할머니 모두 건강하세요,5,0
myhn****,2015.04.16. 22:26,10,재밌어요... 시사하는 바가 큰...,5,0
dtdr****,2015.04.16. 21:33,10,반전도 있고 웃음과 재미도 있고 감동까지 있네요! 기대안하고 봤는데 매우 재미있었습니다. 여운이 오래 남아요ㅋㅋㅠ,5,0
gavr****,2015.04.16. 21:28,10,장수상회 꼭 봐야될 영화~!  막핀꽃 추억  쭈글쭈글해진 손~! 눈물 펑펑영화만들어주셔서 고맙습니다~! 근데 사람이 너무많이나와서 ㅋ-ㅋ,5,0
wjda****,2015.04.16. 19:40,10,살면서 꼭 한번은 봐야할 영화!!!근형할배님를 향한 존경하는 마음도 있었지만정말 와닿는 스토리와 대사들!!!,5,0
sooj****,2015.04.15. 23:55,10,"본영화중 반전이 제일 따뜻한영화 ,학생으로써 느낀점도많고 가슴뭉쿨했어요 배우분들 연기실력과 주연,조연배우분들이 호흡도잘맞고 보기좋았어요 !",5,0
dusd****,2015.04.15. 14:26,10,안 슬플줄알았는데 너무 슬퍼ㅠ,5,0
tmdt****,2015.04.13. 23:58,10,굿 자칫 유치할수 있을뻔 했지만 절정에 가서 모든게 다 해결된다...영화 중간중간의 복선들을 잘 찾아내면 나중에 기억이 남,5,0
lgs9****,2015.04.13. 23:51,10,진한 여운이 남는 감동적인 영화입니다ㅜㅜ,5,0
hs73****,2015.04.13. 21:04,10,나이에 이길수없는것이 기억이고...  기억을 잃어도 내가족과 내아내를 잊어간다는것이 슬픈...현실하지만 모든가족이 아빠를 위해 남처럼 함께 공존하며 지켜주는것을 보고 그래서 가족이구나... 가족에대해 한번더 생각하게끔 했던영화,5,0
suni****,2015.04.13. 20:29,10,"들어갈때는 웃으며 들어갔지만, 나올 때는  울면서 나온 영화.",5,0
mini****,2015.04.13. 19:57,10,생각하지도못한반전이있었기에 더슬펐던영화.,5,0
thdu****,2015.04.13. 17:51,9,부모님과 함께보면 정말 꿀인영화에요^^ 오랜만에 부모님과 영화한편 봤어요,5,0
wpvl****,2015.04.13. 14:59,10,"간만에 상업성 별로 없이 현실에서 있을법한 좋은 소재, 따뜻한 시나리오, 훌륭한 연기자들의 합이 참 좋았던 영화!",5,0
heam****,2015.04.13. 14:46,10,펑펑울었음요 ㅠㅠ 휴지챙겨가시길,5,0
sown****,2015.04.13. 11:58,10,뻔할 줄 알고 분위기만 느끼고 오려고 했는데 전혀 아니었습니다. 보세요.,5,0
jbjs****,2015.04.13. 11:43,10,뻔한 줄 알았던 스토리에 이런 반전이? 곱씹어 생각해보니 이해가 되는 영화. 다시 한번 보고 싶음,5,0
baby****,2018.09.24. 16:53,10,최소 두번은 봐야 되는 영화. 처음 볼 때하고 한번 보고나서 두번째 볼 때 느낌이 완전 다릅니다,6,1
leee****,2015.04.09. 15:12,9,한국판 노트북 그러나 노트북보다 더 감동적이었습니다,7,2
sari****,2020.04.15. 10:56,9,정보 없음,4,0
gf49****,2020.03.31. 08:12,10,슬퍼요ㅠㅠ늙어서 저렇게 될거같아 슬프네요..,4,0
ccrv****,2020.03.21. 09:11,10,정보 없음,4,0
cher****,2020.03.09. 22:23,10,최근들어 가장 많이 울었습니다. 혼자 티비로 결제하고 봤는데 마음껏 울 수 있어서 더 좋았네요. 가장 슬프고 아름다운 이야기가 아닌가 싶어요.,4,0
lain****,2020.02.08. 02:44,10,정보 없음,4,0
copl****,2020.02.07. 00:09,10,정보 없음,4,0
like****,2020.02.06. 23:30,10,지금  다시보고있는데  눈물이  겁나나네 ㅜㅜ,4,0
ewan****,2020.01.06. 18:33,9,정보 없음,4,0
sy04****,2020.01.06. 01:17,10,정보 없음,4,0
karg****,2020.01.06. 00:57,10,뻔해도 괜찮다. 우리네 인생이 뻔하면서도 감동이 있지 않은가.,4,0
chea****,2020.01.06. 00:20,10,"우리의 부모님 이야기. 연기 연출 편집(진행) 뭐 하나 흠 잡을 게 없는 작품. 봐도 봐도 또 봐도 좋다. 잔잔하게 켭켭이 쌓이는 감동, 아픔, 행복, 미안함, 고마움..",4,0
time****,2017.10.03. 12:38,10,보다 울었습니다ㅜㅜ  시대가 바뀌고 환경이 바꼈지만  사랑만큼은 변하지 않는 모습 정말 감동이었어요  10점이  아깝지 않은 영화예요,4,0
ming****,2017.09.26. 22:22,10,와 어떻게 이런 영화를 만들수가 있죠? 몇번이나 감동받아 울었는지 모르겠네요.,4,0
soul****,2017.08.31. 02:25,10,위험한 영화... 초반엔 지루하지만 끝까지 본다면...태어나서 처음으로 통곡하면서 본 영화입니다.,4,0
fres****,2017.07.18. 11:03,10,오랜만에 맘이 뜨거워지네요,4,0
yusu****,2015.04.13. 12:18,10,말이필요없다. 따듯하다,4,0
blue****,2015.04.13. 11:25,10,신파이니고 진짜 따뜻하게 감동해서 나올 수 있는 영화예요  ㅠㅠ 추천,4,0
huni****,2015.04.13. 11:19,10,정말 중간 부터 펑펑 울었던 영화 보는 내내 부모님 생각 나고 마음 한편이 무거웠던 영화,4,0
soul****,2015.04.13. 10:36,10,"이렇게까지 울면서 본 영화는 처음입니다. 꺼이꺼이 울음소리 낼까봐 무진장 참으며 봤네요 ㅜㅜ 반전감동이 진짜 대박입니다 ! 다들 연기가... 눈빛, 눈물, 목소리까지.. 정말 멋졌습니다",4,0
goat****,2015.04.13. 10:12,10,보면서 많이울었네요 이런영환줄 몰랐어요ㅜ 이건 꼭 봐야해요 추천합니다!,4,0
rorn****,2015.04.12. 23:32,10,간만에 좋은영화 잘 봤습니당 후회없으실꺼에요!,4,0
qoaw****,2015.04.12. 23:31,10,슬프다는평이 많길래 휴지챙겨가서봤어요 재밌고 슬프고 여운이남는영화네요,4,0
yoha****,2015.04.12. 23:25,10,내 인생영화다. 완전 강력 추천한다.,4,0
ajtw****,2015.04.12. 22:53,10,울뻔했습니다...ㅠㅡㅠ,4,0
soc0****,2015.04.12. 08:11,10,과연 내가 나이가 들면 저렇게 사랑할수 있을까?,4,0
