username,date,rating,review,likes,dislikes
sept****,2022.12.03. 17:01,10,Long goodbye~~ 치매를 앓는 할아버지와 함께 사는 가족에 대한 이야기를 담백하게 담아냈다.... 다케우치 유코도 출연,0,0
pony****,2021.08.10. 21:29,9,정보 없음,0,0
forz****,2021.08.08. 11:59,8,잔잔한 호수같은 영화 그 자체로 좋다,0,0
wjdd****,2021.01.17. 19:03,9,가족과 함께했던 순간들을 다시 생각해보며 조금씩 길고 천천히 준비하는 마지막,0,0
emst****,2020.12.27. 20:32,8,신선한 스토리도 아니고 그냥 잔잔한 감동은 있었음.,0,0
hjo1****,2020.10.06. 21:55,8,할머니 생각이 많이 나는 영화네요부모님 생각도 나구요,0,0
yeoj****,2020.09.30. 00:18,7,"유코때문에 봤는데 유코 비중 좀 낮습니다. 참고하시구요, 얼마전에 끝난 눈이 부시게 드라마가 생각이 났지만 완성도면에서는 그 작품보다 좀 떨어지는듯 해요. 전형적인 잔잔한 일본영화~",0,0
shop****,2020.07.12. 16:01,10,정보 없음,0,0
mais****,2020.06.30. 00:21,6,일본냄새 듬뿍 나는 잔잔함,0,0
vvba****,2020.06.19. 21:39,6,타케우치유코 팬이라서 봤는데 많이 아쉬운 영화네요,0,0
shon****,2020.06.14. 14:49,10,정보 없음,0,0
re8s****,2020.06.13. 23:52,10,최고입니다. 이 말 밖에 딱히 없네요.,0,0
jhjw****,2020.06.09. 12:43,10,정보 없음,0,0
xx41****,2020.06.07. 13:56,7,잔잔해서.나쁘지않음 근데 좀,0,0
hoho****,2020.06.02. 17:10,10,6점짜리 영화는 아닌거 같은데  일뽕 나오는거 빼고는 재미있게 봤음   이런 영화 너뮤 좋아,0,0
jlob****,2020.06.01. 19:11,8,"이렇게 따뜻한 영화에서 마트 남자는 너무 차갑다. 돌고도는 시간속에서..., 교훈이 많다. 책임.판단하고 나아가는건 자신의 몫. 멀어져감.",0,0
ogr5****,2020.05.31. 17:58,5,긴 이별을 맞이하는 각기의 마음들.,0,0
hemi****,2020.05.30. 10:40,8,정보 없음,0,0
pkyh****,2020.05.30. 08:14,10,정보 없음,0,0
ddm2****,2020.05.29. 17:35,7,"터트리지 않은 최루탄, 완만한 오름",1,1
tsuj****,2020.10.19. 23:38,10,"유코상의 대사 ""살아 있는 한 살아 계시면 좋겠어요""",0,1
ehds****,2020.05.28. 02:21,10,회전목마에서 끝났으면 명작으로 남을 영화,2,3
wd00****,2020.06.01. 23:54,6,너무 심심했던영화 음악도 따로 놀고 보통 일본 드라마영화는 노래와함께 감성이 풍부해지면서 눈물이나야되는데중간에 졸리고 뜬금포로 미국나오고연애도 답답하고 왜 끼워넣었는지도 의문 감성도 감동도 아무것도 없이 그냥 치매에 대한 영화 끝!,5,7
zksy****,2021.07.20. 22:15,4,정보 없음,0,4
wwwe****,2020.06.01. 15:17,3,"걸어도 걸어도,도쿄타워,태풍이 지나가고등 이런걸 원한다면 보지마세요 전혀 그런 감동 안옴 일본인이 영어쓰며 잔잔하게 오글거리고 느끼함 여기에 지진 방사능 도쿄 올림픽을 넣어버리네 ,;;그래서 더 몰입감이 안돼고 산로감 ..게다가 아오이 탈모 ,; 머리좀 심어야 할듯",3,7
warm****,2020.06.05. 00:45,5,아빠는 다 늙어가는 할아버지고 엄마는 젊은 할머니고엄마가 아빠한테 왜저러나 싶을 정도로 깍듯이 수발들고 보기 불편하더라고요 이제 일본영화 찾아서 안볼듯요...감동도 딱히 없었어요,2,8
dani****,2020.06.12. 12:42,1,연기도 더럽게 못하고 치매라는 소재로 이렇게 느낌 안오게 만들기도 어렵겠다 왜국 영화는 희망이 없는듯,2,11
woai****,2021.07.19. 00:18,6,85세의 야마자키 츠토무 볼려고 봤는데... 죽은 여배우 모습도 보기 그렇고... 일본에서 흔한 그저 그런 영화네... 보다 말았다.,0,11
