date,title,url,content
20200106,"美·이란 갈등 고조에 원/달러 환율 5원 오른 1,171원대 마감",https://n.news.naver.com/mnews/article/001/0011317871,"미국과 이란 간 갈등이 고조되면서 6일 원/달러 환율이 5원 오른 1,171원대에 마감했다.이날 서울 외환시장에서 원/달러 환율은 전 거래일보다 5.0원 오른 달러당 1,171.1원에 거래를 끝냈다.환율은 1.0원 오른 1,168.1원에 거래를 시작해 오전 한때 1,166.5원까지 내려가기도 했지만 상승세로 돌아섰다.미군의 이란 공습으로 시작된 중동발 지정학적 위험이 영향을 줬다.이란의 군부 실세인 거셈 솔레이마니 혁명수비대 쿠드스군 사령관이 미국의 공습으로 사망하자, 이란은 '가혹한 보복'을 선언하며 '군사적 대응'을 예고했다.이에 도널드 트럼프 미국 대통령은 이란의 공격 시 52곳에 반격할 준비가 돼 있다며 강하게 경고했다.미국과 이란 간 무력 충돌 우려가 커지면서 이날 코스피는 전 거래일보다 21.39포인트 내린 2,155.07로 종료했다.전승지 삼성선물 연구원은 ""중동 지역 긴장 때문에 주가와 신흥국의 통화 가치가 전반적으로 하락했고 위안화 가치도 약세를 보였다""며 ""이에 원/달러 환율도 영향을 받았다""고 말했다.원/엔 재정환율은 오후 3시 30분 현재 100엔당 1,085.33원이다."
20200106,美-이란 갈등에 금융시장 불안 지속…주가↓·환율·유가↑,https://n.news.naver.com/mnews/article/001/0011316599,"미국과 이란의 갈등 고조로 6일 장 초반 국내 주가가 하락하고 원/달러 환율과 유가가 상승하는 등 금융시장의 불안감이 지속되고 있다.이날 오전 9시 15분 현재 코스피는 전 거래일보다 19.72포인트 내린 2,157.19를 가리켰다.지수는 전장보다 21.49포인트 내린 2,154.97로 출발해 약세 흐름을 이어가고 있다.같은 시각 코스닥지수는 전 거래일보다 8.92% 내린 666.01을 나타냈다.이런 주가 하락은 중동발 리스크로 인해 투자 심리가 위축된 결과로 분석된다.이날 서울 외환시장에서 원/달러 환율은 오전 9시 15분 현재 전 거래일 종가보다 0.4원 오른 달러당 1,167.5원을 나타냈다.환율은 전 거래일 종가보다 1.0원 오른 1,168.1원에 거래를 시작해 한때 1,166.5원까지 내려가기도 했지만 대체로 상승 흐름을 이어가고 있다.금융시장 불안감이 커지자 3년물을 제외한 국고채 금리도 일제히 하락했다.이날 오전 9시 53분 기준 서울 채권시장에서 5년물은 연 1.358%로 0.3bp 하락했다. 10년물과 20년물도 각각 1.3bp, 0.1bp 하락했다. 30년물은 1.579%로 1.6bp 내렸다.한편 국제유가는 상승세를 지속하고 있다.이날 오전 9시 58분 기준 2월물 서부 텍사스산 원유 가격은 배럴당 1.30달러 오른 63.86달러를 기록했다."
20200106,美·이란 긴장 고조…원/달러 환율 상승 출발,https://n.news.naver.com/mnews/article/001/0011316424,"미국과 이란 간의 긴장이 고조되면서 6일 원/달러 환율이 소폭 상승 출발했다.이날 서울 외환시장에서 원/달러 환율은 오전 9시 15분 현재 전 거래일 종가보다 0.4원 오른 달러당 1,167.5원을 나타냈다.환율은 전 거래일 종가보다 1.0원 오른 1,168.1원에 거래를 시작해 한때 1,166.5원까지 내려가기도 했지만 대체로 상승 흐름을 이어가고 있다.주말새 미국과 이란 간 군사적 긴장감이 고조되면서 신흥국 통화나 주식 등 글로벌 위험자산 선호 분위기가 꺾였다.이란의 군부 실세인 거셈 솔레이마니 혁명수비대 쿠드스군 사령관이 미국의 공습으로 사망하자, 이란은 '가혹한 보복'을 선언하며 군사적 대응을 예고했다.이에 도널드 트럼프 미국 대통령은 이란이 공격할 경우 52곳에 반격할 준비가 돼 있다며 강하게 경고했다.민경원 우리은행 연구원은 ""중동의 지정학적 위험 고조로 위험선호 줄었고 수입업체 결제를 비롯한 저가매수 우위가 지속함에 따라 원/달러 환율은 상승 압력이 더 클 것""이라고 말했다.같은 시각 원/엔 재정환율은 100엔당 1,080.68원이다."
20200107,'외화보유 다원화' 강조한 중국…달러 자산 더 줄이나,https://n.news.naver.com/mnews/article/001/0011320688,"중국이 3조 달러에 달하는 외화 보유액의 투자 대상을 한층 더 다변화하겠다는 방향을 제시했다.미중 갈등 와중에 중국은 최우량 안전 자산인 미국 국채 보유량을 줄이고 황금 등 대체 투자를 늘리고 있는데 향후 이런 흐름이 더욱 빨라질 가능성에 눈길이 쏠린다.인민은행 산하 외화관리국은 올해 업무 계획 회의를 마치고 지난 5일 인터넷 홈페이지에 게시한 성명에서 ""중국 특색의 외화 보유액 관리 방식을 완성해나갈 것""이라며 ""점진적이고 신중하게  운용을 다원화하겠다""고 밝혔다.다만 외화관리국은 성명에서 다원화와 관련한 구체적인 운용 계획을 언급하지는 않았다.외화관리국은 작년 말을 기준으로 중국의 외화 보유액은 3조1천79억 달러라고 7일 발표했다.사우스차이나모닝포스트는 이번 '신중한 다변화' 언급이 중국 정부의 외화 보유액 관리 정책의 미묘한 변화를 암시하고 있다고 분석했다.SCMP는 과거 10여년간 중국이 이미 외화 보유액 중 달러 자산을 축소하는 다변화 전략을 펴 왔으며, 중국 정부가 언급하는 다변화라는 말은 일반적으로 미국 국채 축소를 가리키는 말이라고 지적했다.중국 정부는 2018년 연간 보고서에서 마지막으로 공개한 외화보유액 세부 투자 내역을 공개했다. 달러화 표시 자산 비중은 2005년 79%에서 2014년 58%까지 떨어졌다.중국의 외화보유액 중 달러화 표시 자산의 비중은 세계의 중앙은행들보다 낮은 수준이다."
20200107,이란 리스크 관망…원/달러 환율 5.7원 하락 마감,https://n.news.naver.com/mnews/article/001/0011320360,"7일 원/달러 환율이 전날 상승분을 되돌리며 1,166원대에서 마감했다.이날 서울 외환시장에서 원/달러 환율은 전일 종가보다 5.7원 내린 달러당 1,166.4원에 거래를 끝냈다.환율은 3.6원 내린 1,168.5원에 거래를 시작해 한때 1,163.4원까지 내려간 뒤 1,163∼1,168원대에서 움직였다.미군의 이란군 실세인 거셈 솔레이마니 사령관 제거로 돌출된 중동 지정학적 리스크에 대한 우려가 일부 완화하면서 시장 참가자들은 이란 사태의 추이를 관망하는 모습이다.이란의 보복에 대한 우려가 있긴 하지만 양국이 전면전으로 치달을 가능성은 적다는 전망이 힘을 얻으면서 원/달러 환율이 하락세를 보였다.뉴욕 증시가 기술주를 중심으로 반등했고, 국내 증시에서도 외국인들이 장 초반부터 매수세를 보인 것도 영향을 미쳤다.민경원 우리은행 연구원은 ""뉴욕 증시에서 중동발 리스크에 대한 우려가 많이 희석됐고, 국내 증시의 외국인 매수세와 위안화 강세의 영향으로 원/달러 환율도 낙폭을 키웠다""고 말했다.원/엔 재정환율은 오후 3시 30분 현재 100엔당 1,076.16원이다."
20200107,'외화보유 다원화' 강조한 중국…달러 자산 더 줄이나,https://n.news.naver.com/mnews/article/001/0011319561,"중국이 3조 달러에 달하는 외화 보유액의 투자 대상을 한층 더 다변화하겠다는 방향을 제시했다.미중 갈등 와중에 중국은 최우량 안전 자산인 미국 국채 보유량을 줄이고 황금 등 대체 투자를 늘리고 있는데 향후 이런 흐름이 더욱 빨라질 가능성에 눈길이 쏠린다.인민은행 산하 외화관리국은 올해 업무 계획 회의를 마치고 지난 5일 인터넷 홈페이지에 게시한 성명에서 ""중국 특색의 외화 보유액 관리 방식을 완성해나갈 것""이라며 ""점진적이고 신중하게  운용을 다원화하겠다""고 밝혔다.다만 외화관리국은 성명에서 다원화와 관련한 구체적인 운용 계획을 언급하지는 않았다.현재 중국의 외화 보유액은 3조1천억달러 규모에 달한다.사우스차이나모닝포스트는 이번 '신중한 다변화' 언급이 중국 정부의 외화 보유액 관리 정책의 미묘한 변화를 암시하고 있다고 분석했다.SCMP는 과거 10여년간 중국이 이미 외화 보유액 중 달러 자산을 축소하는 다변화 전략을 펴 왔으며, 중국 정부가 언급하는 다변화라는 말은 일반적으로 미국 국채 축소를 가리키는 말이라고 지적했다.중국 정부는 2018년 연간 보고서에서 마지막으로 공개한 외화보유액 세부 투자 내역을 공개했다. 달러화 표시 자산 비중은 2005년 79%에서 2014년 58%까지 떨어졌다.중국의 외화보유액 중 달러화 표시 자산의 비중은 세계의 중앙은행들보다 낮은 수준이다."
20200107,주요국 경제지표 개선에 원/달러 환율 급락,https://n.news.naver.com/mnews/article/001/0011318939,"7일 원/달러 환율이 전날 상승분을 되돌리며 하락 출발했다.이날 서울 외환시장에서 원/달러 환율은 오전 9시 45분 현재 전일 종가보다 7.0원 내린 달러당 1,165.1원을 나타냈다.환율은 전일 종가보다 3.6원 내린 1,168.5원에 거래를 시작해 완만한 하향 곡선을 그리고 있다.밤사이 금융시장은 미국의 이란 공습 이후 이란의 공습을 우려하면서도 주요국의 경제지표 개선에 주목했다.유로존의 12월 합성 구매관리자지수는 50.9로 예상을 웃돌았고, 미국의 12월 서비스업PMI는 52.8로 최근 5개월 이내 최고치를 기록했다. 독일 11월 소매판매는 전월 대비 2.1% 상승해 시장 예상치를 넘어섰다.미국과 이란이 전면전으로 치달을 가능성은 작다는 관측이 지배적이지만, 이란이 미국에 대한 무력 대응을 시사한 만큼 불안감은 단기에 그치기 어려울 것이라는 전망이 많다.전승지 삼성선물 연구원은 ""밤사이 중동 리스크에도 미 증시가 상승세로 재차 전환되는 등 위험 기피가 억제되는 듯하지만 관련 긴장이 원/달러 환율에 지지력을 제공할 것""이라며 말했다.같은 시각 원/엔 재정환율은 100엔당 1,074.28원이다."
20200107,"원/달러 환율 3.6원 내린 1,168.5원",https://n.news.naver.com/mnews/article/001/0011318631,"원/달러 환율 3.6원 내린 1,168.5원"
20200108,이란 보복공격에 원/달러 환율 '출렁'…4.4원 상승 마감,https://n.news.naver.com/mnews/article/001/0011323146,"미국과 이란 간 군사적 긴장이 높아진 8일 원/달러 환율 시장이 출렁거렸다.이날 서울 외환시장에서 원/달러 환율은 전일 종가보다 4.4원 오른 달러당 1,170.8원에 거래를 마쳤다.환율은 3.9원 오른 1,170.3원에 거래를 시작해 오전 한때 1,179.3원까지 치솟기도 했다가 점차 상승폭을 줄였다.이란이 이라크 내 미군기지 2곳에 대해 미사일 공격을 했다는 소식이 중동 리스크를 고조시키면서 글로벌 금융시장에 안전자산 선호 분위기를 급속히 키웠다.다만 도널드 트럼프 미 대통령의 트윗과 필요시 시장안정 조치에 나서겠다는 한국은행의 대응, 수출업체의 네고 물량 등이 영향을 미치면서 환율이 점차 숨고르기에 들어갔다.트럼프 대통령은 트위터를 통해 이란의 공격과 관련, ""우리는 전 세계 어느 곳보다 단연코 가장 잘 갖춰진 군을 보유하고 있다""고 밝히면서도 직접적인 보복 공격을 언급하지는 않았다.정부와 한국은행은 긴급회의를 열고 점검반을 가동해 금융시장과 외환시장 동향을 매일 점검키로 했다고 밝혔다.특히 한은은 통화금융대책반 회의를 연 뒤 보도자료를 통해 이번 사태로 금융·외환시장 변동성이 확대할 가능성이 있다며 ""필요시 시장 안정화 조치를 취하겠다""고 밝혔다.원/엔 재정환율은 오후 3시 30분 현재 100엔당 1,080.62원이다."
20200108,"한은, 오후 2시 통화금융대책반 회의…이란 공격 여파 점검",https://n.news.naver.com/mnews/article/001/0011321657,"한은, 오후 2시 통화금융대책반 회의…이란 공격 여파 점검"
20200108,이란 美 보복공격에 원/달러 환율 10원 이상 급등,https://n.news.naver.com/mnews/article/001/0011321269,"8일 이란의 미국 보복 공격에 원/달러 환율이 급등했다.이날 서울 외환시장에서 원/달러 환율은 오전 9시 22분 현재 전일 종가보다 11.7원 오른 달러당 1,178.1원을 나타냈다.환율은 전일 종가보다 3.9원 오른 1,170.3원에 거래를 시작해 오름세를 보이고 있다.이날 개장 전 외신에서 이란이 이라크 미군기지를 공격했다는 소식이 전해졌다.이란 국영TV는 현지시간으로 이날 오전 미군이 주둔한 이라크 아인 아사드 공군기지에 지대지 미사일 수십발을 발사했다고 보도했다고AP통신은 전했다.지난 3일 미군의 무인기 폭격으로 이란군 실세인 가셈 솔레이마니 이란 쿠드스군 사령관을 숨지게 한 데 대한 보복 차원이다.같은 시각 원/엔 재정환율은 100엔당 1,092.62원이다."
