username,date,rating,review,likes,dislikes
lets****,2013.03.01. 00:15,10,"김해숙님과 너무 닮은 우리 엄마, 나를 아가라고 불러주는 우리 엄마, 그리고, 오래오래 읽히는 그  좋은 그 이름 ""엄마""!  영화 너무 잘 봤어요. 감사합니다.",8,0
bogu****,2012.10.13. 20:02,10,"리뷰라는거 태어나 처음써보네요. 누구나 가진 '엄마' , 앞으로 이별하기까지 그녀의 조건없는사랑에 매일 같이  감사하는 날이 되길바랍니다.",8,0
antt****,2012.03.20. 12:23,10,뻔한 이야기에 약간은 지루한 내용전개. 하지만 김해숙의 연기로 모두 덮어버린영화.,8,0
cher****,2021.07.23. 08:14,10,"펑펑 울었습니다,,,엄마도 엄마가 처음인지라 서투신걸 모르고 짜증만 냈던 제 모습이 너무 속상하네요 전화드려야겠어요",7,0
alic****,2020.01.25. 19:56,10,이영화가 50만밖에안된다고?... 너무 정말 안타깝다. 말이안돼...너무너무 말이안돼.,7,0
170n****,2019.08.26. 01:06,10,세상유일걱정없이전화를받을수있는사람 바쁠땐바쁘다짜증날땐짜증닌다표출할수있었던사람 집에가면볼수있는사람 전화하면목소리를들을수있는사람 엄마도엄마가처음이란문징을보고 수십번째다시보는영화 이 세상 내 자신보다 더 아끼고 사랑합니다 다음생에도 꼭 제 엄마 해주세요,7,0
kion****,2013.11.09. 23:08,10,엄마사랑하고미안해요고마워요,7,0
yg40****,2013.08.04. 23:26,10,남자가 봐도 눈물이흐르네요,7,0
0_11****,2013.04.07. 12:30,10,"이거보고 하도 울어서 머리띵하고 다음날엔 눈 못뜰정도로 눈이팅팅부었음ㅠㅠ ,. 진짜 본지 꽤된건데도 계속 기억에남는영화 ,.",7,0
b2st****,2013.02.13. 19:17,10,"처음부터 끝까지 울면서 봤던영화 ,. 내모습을 보는거같아서 더슬펐던거같다",7,0
suju****,2012.06.08. 03:44,10,엄마보고싶어 하늘나라에선아프지마세요 이거보고엄마가너무보고싶다...,7,0
swee****,2011.09.24. 04:14,10,너한텐 미안하지만 다음 생애에도 꼭 내 딸로 태어나줘야 한다... 사랑한다...,7,0
etoi****,2010.05.07. 09:32,10,시종일관 나를 울린 영화는 이 영화 뿐.김해숙씨 연기력 대단합니다. 감동백배!!,7,0
akss****,2017.12.05. 04:30,10,정말 눈물없는 사람 소리듣고 살만큼 감정 매말라 있는데 유일하게 펑펑 울면서 본영화. 두세번 봣는데 볼때마다 김해숙 연기에 너무 몰입되서 눈물이 멈추질 않는영화. 어머니 사랑합니다,6,0
raid****,2015.12.05. 21:11,10,우리 엄마보는것 같아 눈물났습니다. 이 마음 잊지않고 평생 남았으면 좋겠네요.,6,0
p2op****,2015.10.04. 01:53,10,엄마 보고싶다이 영화 대사들 중 저희 엄마가 저에게 하신 말씀들이 많아서 눈물로 보냈네요,6,0
sjdl****,2013.11.08. 02:43,10,예고편만봐도슬펑ㅠㅠ,6,0
fkqh****,2013.10.10. 22:45,10,정말 마음아프고 슬프네요 엄마생각도나고 .. 있을때 잘하란 말이 맞는것 같아요 눈이붓도록 운 영화는 처음이네요,6,0
czo0****,2013.05.30. 21:55,10,참 찡하네요이ㅠㅠ마지막말이 넘 와닿고 애기가 엄마 언제와 보고싶어에서 엄청 울었어요 부모님께 잘하고삽시다에효ㅠㅠ외하나부지ㅠㅠ어찌 벌써 가셨소ㅠㅠ,6,0
park****,2013.04.06. 19:09,10,너무슬프네요ㅜㅜ눈물참느라힘들었네요ㅜㅜ,6,0
mo62****,2013.02.23. 02:40,10,이이영화보고 억지감동이라고 평하는 사람들은 감정이 메마르고 가족이없고 엄마의 사랑을  못받으며  자란 사람들인가?,6,0
load****,2013.01.23. 04:16,10,정말꼭봐 심심해서든궁금해서든울고싶어서든엄마란소재가끌려서든꼭봐라정말,6,0
mcgw****,2013.01.12. 10:43,10,꼭봐,6,0
kah2****,2012.12.21. 16:41,10,진짜슬퍼요오열하는정도,6,0
wjdg****,2012.10.26. 00:35,10,남자가 봐도 정말 공감되는 영화.. 원래 드라마나 영화로 눈물 안빼는데 펑펑 흘렷네요 개인적으로 좋아하는 김해숙님 연기 진짜 감동받았습니다!! 이런게 영화아닌가..?,6,0
qwee****,2012.09.20. 15:20,10,이 영화를 보고 울지 않을 사람이 몇이나 될까요,6,0
zxc0****,2012.09.15. 10:29,10,진짜 울었다 김해숙씨 연기력 최고,6,0
lo__****,2012.07.30. 12:29,10,다른걸 다떠나서 김해숙 엄마의 연기는 최고였고 한국인이라면 울지 않을수 없을것이다. 다른나라 사람들은 아마 이런감동을 모를것이다.,6,0
kima****,2012.06.08. 18:09,9,유성엽 감독의 '친정엄마'는 이세상의 아들들에게 그 단어의 의미를 보여준다.,6,0
olll****,2011.11.19. 23:45,10,김해숙씨 연기 최고...,6,0
ihso****,2011.11.03. 18:27,10,안울려고 했지만 기차씬에서 뭔가가 올라오면서 울어버렸다,6,0
sinl****,2011.10.08. 06:16,10,김해숙 연기 대단하네요 ㅠㅠ 박진희도 연기 잘하시고 너무이쁘시네요....,6,0
jiha****,2011.03.21. 11:34,10,진짜 오열했다ㅠ0ㅠ...... 김해숙 연기가 너무너무 빛을 발하는 영화 !!!!!,6,0
pret****,2010.12.28. 18:17,10,역시김해숙아줌마의연기는최고다ㅠㅠ정말오열하면서울며불며봤네여,6,0
kyr5****,2010.05.07. 22:50,9,김해숙씨 진짜 엄마 같아요.,6,0
6301****,2010.05.06. 23:05,10,김해숙씨 연기력 최고 사람들 감동 아주좋았어요.저도 눈시울이 붉혀졌죠.,6,0
rhkr****,2010.05.06. 09:24,10,"김해숙연기엄청~!!감동 울음참느라..밤에와서 울었어요,.ㅜㅜ",6,0
colc****,2010.05.06. 03:14,10,김해숙씨 연기는.. 흘린 눈물의 몇 억배도 모자를만큼 애절했어요..,6,0
moon****,2010.05.01. 23:32,10,"평범한 소재, 그러나 평범하지 않은 김혜숙의 신들린 연기",6,0
8008****,2021.06.13. 01:35,10,"소리내 울며 영화 본 적이 언제엿는지,,,울면서  힐링,카타르시스 되는 수작김해숙님  명연기 찬사보냅니다",7,1
chal****,2013.05.15. 22:03,9,"김해숙엄마 연기최고~당신을,이시대의 진정한어머니로 인정.합니다.",7,1
buck****,2012.10.14. 21:59,10,전문가들에게 한마디 할께요.. 이런게 영화가 아니면 뭐가 영화인가요 ??상업성 ?이런류의 영화들이 많아서 그래서... 매일보니까 ??? 전문가라면 매일보는 그런 영화라도 새로운 영화 새로운 장르를 보는 처녀의 마음으로 평을 하는거 그게 맞지,7,1
imgi****,2021.07.23. 09:03,10,가슴 깊은곳에서부터 올라오는 슬픔에 눈물을 감출 수가 없었다. 꺽꺽거리는 눈물에 숨을 못 쉴정도로 울었던ㄱㅓ 같다. 아직도 5살 딸처럼 보듬어 주는 엄마가 생각나 더 가슴 아팠다,5,0
dmsu****,2021.06.12. 03:57,10,새벽에 보는데 진짜 오열했어요... 영화 너무 잘 만들었다 모두가 봤으면 좋겠어요,5,0
hjw9****,2021.02.23. 21:18,10,만점줘도 안아까운 영화...배우들 연기도 좋고 ..남자가 봐도 ㅜㅜ 좋은영화 감사하고 추천합니다,5,0
gksr****,2021.01.18. 01:40,10,죽도록 울었습니다 미치겠네요 하..,5,0
sin6****,2020.04.09. 08:58,10,너무 버겁고 벅차오르는..그런감동영화.,5,0
imlj****,2019.12.31. 02:46,10,"배우들의 연기는 물론, 대사와 표정 상황 모든 것 하나하나가 참 감동이고 공감이 되었습니다.",5,0
roek****,2019.09.22. 21:45,10,결혼한 여자가 속상하고 힘들때 갈 곳이 있어야 된다며 그 곳을 홀로 지키겠다는 친정엄마ㅠㅠ,5,0
hayl****,2018.02.26. 13:16,10,엄마... 가 나에게 주는 무한의 사랑을 다시 생각하게 해주는 영화였다. 10개가아니라 10000개 넘게 별점주고픈 영화,5,0
adx7****,2018.02.14. 21:59,10,어떻게 누구에게나 일어날 수 있는 슬픔들을 이렇게 잘 표현했을까.,5,0
dnlw****,2018.01.13. 03:31,10,그냥 내가 오늘 세상 떠나갈정도로 펑펑 울고싶으면 보세요 연기하는 사람이 김해숙씨가 아니고 우리엄마 같아서 진짜 벌써 4번째 봅니다ㅠ,5,0
whdg****,2017.11.30. 20:37,10,"마음이 우울하거나, 참을 수 없이 울컥할때 보세요.이 영화를 보고 흘리는 눈물은 좋은 핑계가 될 테니..",5,0
stko****,2015.11.15. 23:47,10,말이필요한가..ㅜㅜ,5,0
kkot****,2014.05.16. 05:47,10,미치겠다 정말.. 김해숙이 박진희 신랑이랑 통화할때 진짜 펑펑 울었음ㅠㅠ 아 연기의신 김해숙 어쩜조아 넘조아ㅠㅠ,5,0
chiy****,2013.08.11. 04:14,10,ㅠㅠㅠㅠㅠㅠㅠ,5,0
qlsm****,2013.06.07. 04:02,10,너무 감동적입니다 ㅠㅠ 진심으로,5,0
wngu****,2013.05.30. 21:54,10,정말 펑펑울었어요 최고였음,5,0
dksr****,2013.05.09. 22:24,10,우리엄마 생각이 나서 많이 울었네요. 눈이 팅팅 부었네요..ㅜㅜ,5,0
ovo_****,2013.05.08. 23:30,10,볼때마다 웁니다. 봐도봐도 감동적입니다. 꼭 한번쯤 누구든지 보셨으면 좋겠어요,5,0
mira****,2013.04.30. 21:16,10,어제 힐링캠프보다 그냥 생각나서 네이버서 다운받아 봤는데..아..ㅜㅜ 헬스가야하는디.. 너무 마니 울어서 눈이 팅팅부었네요..진짜 엄마아빠께 잘해야할꺼같아요.....,5,0
dnft****,2012.12.19. 00:13,10,평 처음 남겨 봅니다. 전남자고요. 오열할정도로 울었습니다.,5,0
oldr****,2012.11.22. 00:53,9,김해숙의연기.. 어떻게표현을 못하겠네요,5,0
akck****,2012.11.01. 00:37,10,김해숙 그녀는 당연히 여우조연상을 받을 실력이었다! 봐도봐도 눈물이 왈칵...,5,0
b726****,2012.09.21. 03:19,10,김해숙씨의 연기는 명품! 영화보는내내울었다 엄마ㅠㅠ,5,0
onpl****,2012.08.20. 19:32,7,남자라 그런지 공감되는부분도 있고 안되는 부분도 있었는데 김해숙의 연기는 정말 .... 최고였다..,5,0
369d****,2012.08.14. 22:28,10,진짜 계속울었습니다.솔직히엄마한테잘해드린적도없고까칠하게굴고했는데요.이영화보자마자느꼈습니다제가평점주는영화는이영화가처음이구요.그만큼추천해드리고싶습니다,5,0
rudr****,2012.07.16. 22:01,10,아 나는 김해숙씨의 연기 진짜 와.... 진짜 내용을 알고 있는데 계속눈물나요.... 이 영화보고 엄마한테 잘해야겠다는 생각이 들었습니다. 강추강추!!!,5,0
rlad****,2012.07.05. 13:35,10,둘다 연기를 너무 잘하고.. 김해숙씨가 엄마역할 딱임 진짜..진짜 '어떡해어떡해'이러면서 계속 울었음..,5,0
sund****,2012.06.30. 04:28,10,나 이런거 처음써봐요..누가봐줄거아니지만 꼭 써야겠어서 쓰는중 ㅠㅠ  진짜 안울래야 안울수가 없는영화 영화보는내내 엄마보다  키워주신 할머니생각에 끝나고도 삼십분간을 울었습니다  정말 이영화 이렇게 늦게 본걸 후회중..,5,0
marc****,2011.11.10. 13:20,10,연기의 신 김해숙.사랑해 엄마가 쓰여진 사진을 보고 눈물이...,5,0
ys29****,2011.11.03. 17:03,10,엄마역할을맡은 김해숙아줌마의연기가 빛을발한 작품..,5,0
dmsw****,2011.01.13. 03:07,10,아 두분다 명연기 였지만 김해숙님..........정말 연기 대단하심,5,0
mins****,2010.04.26. 16:28,10,뻔한영화라 칭하는 그대들.. 그대 부모님의 사랑도 뻔한가봅니다.,5,0
sork****,2010.04.26. 00:08,10,눈물로다이어트를하고나오는영화..,5,0
gosi****,2021.03.21. 01:17,10,아니 왜 이게  47만만 찍힌거죠?천만 찍었어야 했는데,6,1
psyy****,2018.01.07. 20:54,10,무덤덤한 아버지 뒷자락에 슬며시 황도캔꾸러미 놓는거 보고 펑펑 울었습니다 우리네 아버지는 왜 다들 그럴까요,6,1
a924****,2023.03.04. 23:59,10,해준거 없는 아들이라 미안해 엄마,4,0
ryu9****,2022.12.30. 19:27,10,어릴때 보면서 슬퍼서 펑펑 울었고 고등학생때 또 보고 펑펑 울었고…결혼해서 또 보니 펑펑 울었는데 우리엄마 아닌데도 이렇게 슬픈데 이렇게 아픈데 우리엄마가 가면 어쩌지 하면서 막연하게 눈물나는 그런 영화..대체 어느부분이 뻔하고 어떤부분이 다른영화와 그리 비슷한지 알수는 없지만 언제봐도 눈물나는…내가 ...,4,0
kill****,2020.12.20. 10:01,10,보는 내내 눈물만 나옴.. 남 일 같지않은 이야기..,4,0
dms5****,2020.12.15. 05:31,10,새벽에 가족들 자는데 혼자서 펑펑울었어요...ㅠㅠㅠㅠ,4,0
dong****,2020.08.29. 18:19,10,김해숙 배우님 연기 정말 너무 잘하시고 저희 엄마랑 너무 닮아서 엄마 보고싶을때마다 봐요 부모님한테 있을 때 잘해야된다는걸 깨닫게 해주는 영화에요..엄마 사랑해,4,0
sile****,2020.03.15. 17:14,10,7남매를 홀로 키워내신 우리 엄마 생각나서 보는 내내 울었습니다. 진한 감동과 여운이 오래도록 남는 참 좋은 영화입니다.,4,0
seyu****,2019.09.15. 23:36,10,내생에 최고의 영화...,4,0
joe1****,2018.07.10. 21:56,9,남자인 내가 봐도 너무 슬프다..부모님한테 상냥하게 잘해드리자.,4,0
zzs0****,2018.05.10. 01:40,10,그냥 피눈물을 쏟으면서 내속이 멍들었다,4,0
nahy****,2018.02.12. 00:31,10,어머니의 사랑이 느껴지는 영화 베스트,4,0
kims****,2018.01.27. 13:12,10,군대에서 오늘 무료영화로 보았습니다. 정말 눈물이 나오네요. 제가 남자이지만 어머니의 지난 모습들이 다시 생각나는 영화였습니다.,4,0
glpa****,2018.01.19. 01:06,10,아내와 함께 펑펑울었어용 ㅠㅠ 정말 슬프고 가슴이 먹먹합니다,4,0
powe****,2017.01.18. 23:36,10,마지막 기차씬에서 참았던눈물 폭발함,4,0
umys****,2016.06.20. 01:45,10,죄송합니다 어머니..,4,0
amgt****,2013.09.21. 10:28,10,아 눈물이계속나요ㅠ,4,0
codm****,2012.10.16. 16:56,10,셤망해서울고싶어서봣는데진짜이렇게서럽게펑펑운건처음임 진짜...형용이안되네요 그냥아무것도안따지고영화끝나고도그냥슬픈기분이너무들어서눈물계속남..내용이랑장면생각하면또눈물나요 탈진할것같아요 아진짜이거안봣으면꼭..봐야댐...,4,0
wnsg****,2012.09.19. 14:33,10,할말도 없다 걍 짱,4,0
jina****,2012.08.29. 15:59,9,이야기도 예측가능하고 뻔하게 흘러가는 이야기지만... 너무 슬프다.. 정말 눈물 한바가지 쏟았다... 아...진짜 너무 슬프다...................................,4,0
kji5****,2012.08.16. 00:17,10,엄마가 최고다,4,0
duts****,2012.06.24. 11:05,10,타이타닉 다음으로 처음쓰는 평점.. 감독님 배우님들 모두 감사합니다,4,0
gkgk****,2012.02.16. 11:28,10,남자지만 울건 울어야지요 뻔하다면 뻔한 내용이지만 어머니 마음이 다 똑같은거 아니겠어요?,4,0
whdc****,2011.12.05. 14:55,10,저희어머니랑같네요ㅎㅎ이거걸작입니다!,4,0
zero****,2011.10.30. 16:25,10,김해숙씨의 연기가 정말 최고라는 말밖에 나오지 않는다.마지막 대사는 긴여운을 남기네요...,4,0
phy1****,2011.10.16. 08:47,10,기차신에서는 가슴이 미어지는 것 같았다,4,0
llll****,2011.10.03. 01:00,10,보는내내미친듯이울엇다 별점다섯개도부족하다,4,0
rlar****,2011.08.21. 04:54,10,남자18세인데... 크게한바탕 울었네요 김해숙님 연기보세요 눈물나올수밖에없어요.,4,0
kasi****,2011.03.30. 12:10,10,사나이를 울리네 너무 슬프다!!! 두분 명연기 굿!!!!,4,0
gosb****,2011.02.01. 21:08,10,아..이런 감동영화 제작해주셔서 감사.연기도 대단했어요.막울었다는..ㅠ,4,0
suba****,2011.01.11. 04:30,10,수많은 슬픈영화를 봤지만.. 이만큼 많은 눈물이 난적은 없었다.. 두분에 연기에 감동,4,0
sky6****,2010.12.28. 01:13,10,반아이들에게 보여줬는데 눈물바다였네요. 모두들 엄마 보고 싶다고 펑펑 우네요.,4,0
rkdu****,2010.05.07. 16:44,10,별열개라도더주고싶은영화.무엇을봐도눈물안흘리던내가이영화보고눈물을 흘렸다는....,4,0
akfl****,2010.05.07. 05:13,10,나진짜 안울라고 다짐했건만 손수건다젖었음 김해숙연기개잘함 강추합니다!,4,0
k_mi****,2010.05.05. 23:26,10,역시 김해숙씨................. 할말을 잃게 만드는 영화,4,0
pipo****,2010.05.05. 08:26,9,영화를 보면서 울엄마가 생각났다. 너무 슬프다..,4,0
wltj****,2010.05.01. 20:56,10,진짜슬퍼요 엄마랑같이봤는데 둘다눈물펑펑~ 옆사람도 엄청울더군요,4,0
leea****,2010.04.30. 21:24,10,김해숙아줌마 연기 너무잘해요ㅠㅠ,4,0
cupp****,2010.04.30. 17:45,10,참 슬펐습니다. 김해숙아줌마 연기 짱 잘해요~박진희언니도 잘하구요,4,0
xksc****,2023.05.05. 21:21,10,김해숙님 연기는 정말 최고두번째 보는데 펑펑 울었습니다,3,0
0119****,2022.10.15. 12:11,10,여름 가을 그리고 마지막 겨울 장면에서는 먹먹한 쓸쓸함만 남아서 여운이 오래간다 생각날때마다 다시보기 하는데 볼때마다 새로운점이 보이는 영화 박진희님과 김해숙님의 자연스러운 연기는 계속 보고싶게 만들어,3,0
dive****,2021.10.14. 01:19,10,친정엄마라는 타이틀에서 예상되는 모든 스토리를 뒤집는 대반전에 큰 충격이 왔다. 아! 그럴수도 있구나. 이런 생각을 못해봤는데… 이럴 수 있구나. 허를 찔린듯 공허하고 깊은 슬픔이 몰려와서 감정을 주체하기가 힘들다.,3,0
hgf9****,2021.07.11. 14:01,10,엄마 짜증만내서 미안해엄마가 뭘 좋아하고 싫어하는지도 몰라서엄마 마음 몰라줘서 미안해..,3,0
gksd****,2021.02.03. 06:37,10,마지막에 정말 슬펐습니다,3,0
nini****,2020.10.03. 13:09,10,보고싶다... 우리엄마!!,3,0
daae****,2020.04.25. 07:55,10,tv에 하길래 보는데 또 눈물이ㅜㅜ지금보니까 박진희남편이 윤기쌤이였네요...,3,0
edge****,2020.03.18. 08:32,10,반전영화네. 엄마가 아픈줄 알았는데,3,0
jww2****,2019.08.18. 05:46,10,"개봉 당시 극장에서 보면서도 펑펑 울었고, 서울서 객지 생활할 때도 힘들 때마다 보면서 힘이 됐던 영화이면서도 지금까지도 뭐라 더 쓸 말이 없는 영화, 대한민국 모든 아들딸들이 보기를 바라며, 모든 어머니들께 바치는 영화라고 해도 충분할 듯",3,0
nahy****,2019.07.27. 01:20,10,정말 가슴 쿵쾅거리게 울었습니다... 엄마가 무척이나 보고 싶네요.,3,0
