"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"카시오페아","xofl****","2022.06.01. 21:56","10","와 진짜 서현진 배우님 연기 완전 미쳤어요…..진심으로 영화 보는 동안 대사 하나하나가 너무 잘 전달되고 시간 가는줄 모르고 재미있게 봤어요","6","0"
"카시오페아","song****","2022.06.01. 21:40","10","정말 영화를 영화관가서 보고 오기는 오랜만이였고요 제가 서현진 배우님 팬인데 매번 연기할때 밀도라던지 정말 항상 놀랐습니다 또 안성기 배우님 정말 아빠같은 따뜻함의 연기 너무 잘 보여주셨고요 마지막에 주예림 배우님 연기가 정말 나중에 더 성장해서 멋진 배우가 될 거 같고 전 좀 특별히 주예림 배우님과 서현진 ...","6","0"
"카시오페아","love****","2022.06.01. 19:25","10","영화 보면서 울었던 적 없는데처음으로 울었어요.. 사람이라면 무조건 뭉클 하는 영화예요 너무 추천합니다. 인생작!","6","0"
"카시오페아","moon****","2022.06.01. 18:36","10","알츠하이머 진행 과정을 보여주는 서현진 배우의 연기력과 병색 등이 100% 전달되어 넘 맘 아팠고, 돌보는 아버지의 모습에서 가족 중에 알츠하이머가 있다면 과연 어떻게 할 수 있을지 생각해보게 된 영화로 그냥 눈물이 흐른 채로 봤음","6","0"
"카시오페아","robo****","2022.06.01. 15:46","10","보는 내내 벅차서 눈물이 나더라고요..서현진님 연기가 정말 말이 안 나와요.. 눈빛이 바뀌는 장면이나 점점 변해가는 모습이 너무 실제같아 마음이 너무 먹먹했습니다","6","0"
"카시오페아","bara****","2022.06.01. 21:38","10","사실 서현진을 좋아해서 보러 간 영화라 큰 기대는 안했거든요? 그리고 몇 시간 뒤 눈물 펑펑 쏟고 나왔습니다. 배우 분들의 연기도 정말 출중해서 몰입도도 높았구요, 스토리도 생각보다 매끈하게 이어진 것 같아서 정말 몰입하면서 봤습니다. 혹시 몰라 휴지 준비해서 영화관 들어갔는데 잘 한 선택이었네요..!!","7","1"
"카시오페아","jung****","2022.06.02. 17:09","10","서현진배우님 연기력에 또 한번 놀라고 갑니다 영화도 자주 해주세요","5","0"
"카시오페아","fly2****","2022.06.02. 16:28","10","뻔한 신파극이 아닌 배우분들 연기력에 감탄하고 잔잔한 울림이 있는 영화! 많은 생각이 들게 합니다. 서현진님 연기 잘하는거 알고는 있었지만 와.. 진짜 한번 더 감탄하게 됩니다 ㄷㄷ !! 별 기대 안하고 봤는데 배우분들 연기에 박수쳐 드리고 싶습니다 정말!!","5","0"
"카시오페아","beas****","2022.06.01. 23:46","10","너무 슬프고 현실적인 영화. 서현진 연기에 또 치이고 가네요 ㅠㅠ 가슴 먹먹 .. 여운이 길게 남았어요","5","0"
"카시오페아","lucy****","2022.06.01. 23:33","10","진짜 .. 꼭 보세요 서현진 연기 미쳤어요.. 그리고 너무 감동적이에요!! 연출도 짱","5","0"
"카시오페아","alsw****","2022.06.01. 20:59","10","배우분들 연기가 진짜 최고예요ㅜㅜ 보면서 부모님 생각도 나고.. 나뿐만 아니라 주위 사람들 모두 누군가는 환자가 될 수 있다는 생각에 마음 아파하면서 봤어요. ""내일도 말해줄게"" 라는 대사를 보며 내 옆에도 이렇게 말해줄 수 있는 사람 있을까 하는 생각이 들었네요. 좋은 영화 감사합니다ㅎㅎ","5","0"
"카시오페아","ssj2****","2022.06.01. 19:20","10","신파로 안 흘러서 좋았음 하지만 눈물은 자극하는 영화","5","0"
"카시오페아","jhs7****","2022.06.01. 19:01","10","너무 현실적이어서 놀랐어요. 슬프지만 따뜻한 영화라고 생각합니다. 배우분들의 연기가 진짜 대단해요","5","0"
"카시오페아","wiza****","2022.06.01. 18:30","10","서현진에의한  서현진을 위한  서현진의 영화","5","0"
"카시오페아","lje0****","2022.06.01. 17:53","10","치매가 진행될수록 텅 비어가는 서현진의 눈빛과 어려지는 톤까지역시는 역시였습니다진짜 ‘배우’이기에 가능한 연기 너무 잘 봤습니다","5","0"
"카시오페아","yeon****","2022.06.01. 16:30","10","진짜 서현진 연기력에 감탄합니다","5","0"
"카시오페아","noos****","2022.06.01. 13:21","10","저희 엄마가 치매라서 마음이 더 무거웠지만영화보는  내내 울었네요","5","0"
"카시오페아","dlrk****","2022.06.01. 20:57","10","영화 끝나고 나서도 펑펑 운 ㅜㅠ 서현진님 어떻게 이런 연기까지.. 병세 악화되면서 눈에 힘이 점점 풀리는데 소름 돋았어요.. 안성기님도 조곤조곤 아빠 역할에 너무 찰떡이셨고 가장 놀랐던 건 아역배우 주예림양 연기력이.. 마지막 대사 준비해왔다고 하던데 앞으로가 기대대는 배우네요!! 영화 끝나고 든 생각이 이건 무...","6","1"
"카시오페아","esp1****","2022.06.02. 14:24","10","와 진짜 간만에 엄청 울었네요작은 울림들이 산을 이루는 영화","4","0"
"카시오페아","hkjg****","2022.06.02. 13:39","10","서현진 배우님 나와서 봤는데 영화 너무 슬프고 먹먹해지고... 연기 너무 잘하셨습니다ㅠ","4","0"
"카시오페아","armo****","2022.06.02. 12:47","10","넘 슬퍼요 보는 내내 눈물 펑펑ㅠㅠ","4","0"
"카시오페아","ebst****","2022.06.02. 09:31","10","좋은 이야기였습니다. 추천합니다.","4","0"
"카시오페아","ces0****","2022.06.01. 20:39","10","서현진님 안성기님 두분 다 연기가 미쳤네요 스토리 몰입이 잘 되는 감동적인 영화 였습니다","4","0"
"카시오페아","hyun****","2022.06.01. 18:43","10","최고에요 여운이 너무 오래 남깁니다","4","0"
"카시오페아","ysy1****","2022.06.01. 17:43","10","치매에 걸린 딸의 이야기이지만, 마지막에는 일상생활에 힘들어하는 저를 위로하는 느낌을 받았어요. 지치고 외로울 때 보고 싶은 영화에요","4","0"
"카시오페아","wbf4****","2022.06.06. 22:00","2","제목은 왜 카시오페아인지, 개연성은 어디갔는지, 무슨 메시지를 전하고 싶은건지, 어디서부터 어떻게 잘못된건지 알 수 없었던 아무것도 못 건진 영화","3","0"
"카시오페아","appl****","2022.06.02. 20:37","9","간만에 좋은 영화 보고 왔습니다","3","0"
"카시오페아","verb****","2022.06.02. 20:12","8","역시 서현진이 이영화의 이유네요...","3","0"
"카시오페아","wjdg****","2022.06.02. 18:15","10","아빠, 수진, 딸 이 세명이 각자 서로 사랑하는 가족이여서 더 먹먹했네요.수진이를 바라보는 아빠수진을 바라보는 딸수진이가 바라보는 아빠와 딸서로 바라보는 마음이 오랫동안 잊혀지지 않을 것 같아요","3","0"
"카시오페아","moon****","2022.06.01. 23:46","8","진부하지않은 전개진짜같은 연기아역도  정말 잘함","3","0"
"카시오페아","2006****","2022.06.01. 17:17","10","진짜 연기가ㅠㅠ대박이에요 눈물 줄줄 다들 휴지 꼭 챙겨가세요!","3","0"
"카시오페아","jung****","2022.06.01. 16:32","10","와..서현진 배우의 연기가 미쳤네요 초로기 치매를 너무 잘 표현해줬어요 스토리도 너무 감동적..","3","0"
"카시오페아","jieu****","2022.07.20. 00:25","6","성추행하려는 사람...진짜 나쁘네요","2","0"
"카시오페아","mh93****","2022.06.08. 00:54","10","언니 연기 오래오래 해주세요 사랑합니다","2","0"
"카시오페아","wjdd****","2022.06.05. 23:55","9","서현진이 연기 잘하는 줄 알고있었지만 진짜 이번엔 감동이었다..몰입하면서 왕왕 울면서 봄..","2","0"
"카시오페아","leey****","2022.06.02. 22:15","10","안성기 배우님, 서현진 배우님, 그리고 주예림 배우님 세 분의 연기가 어색함 없이 가슴에 와 닿았어요. 오랜만에 지루함 없는 진한 영화를 본 것 같아요.","2","0"
"카시오페아","totr****","2022.06.02. 20:08","9","정보 없음","2","0"
"카시오페아","core****","2022.06.02. 17:31","8","잠깐도 힘든데, 평생을 어떻게 해? 말이 쉽지","2","0"
"카시오페아","wn88****","2022.06.02. 15:59","10","감동과 꼭 봐야  한다 배우들  연기 짱 이다","2","0"
"카시오페아","yms0****","2022.06.02. 14:50","10","모든 알츠하이머 환자들님들 응원합니다!","2","0"
"카시오페아","bm06****","2022.06.02. 07:39","10","정보 없음","2","0"
"카시오페아","face****","2022.06.02. 02:11","10","엄마랑 같이 봤는데 둘다 가슴찡~~ 울고 나왔어요","2","0"
"카시오페아","nara****","2022.06.01. 20:13","10","정보 없음","2","0"
"카시오페아","ssa4****","2022.06.01. 19:19","10","질병에 관한 무서움을 느꼈고 연기자들 너무 연기 잘해용!! 진짜 펑펑 울다나왔네요ㅠㅠㅠㅠ추천!!","2","0"
"카시오페아","gahy****","2022.06.01. 18:18","10","정보 없음","2","0"
"카시오페아","qkrg****","2022.06.01. 17:43","10","정보 없음","2","0"
"카시오페아","wnwn****","2022.06.05. 01:47","6","뛰어난 연기력에 못 미치는 영화의 개연성이 크게 아쉬웠습니다. 중후반부로 갈수록 무리한 설정과 불쾌한 장면들이 연이어 나와서 몰입도가 크게 떨어지고, 뻔하고 불편한 클리셰들이 영화의 완성도를 해칩니다. 또, 안성기라는 배우에게 더 많은 감정 묘사가 주어질 것을 기대했는데 이를 설명해주는 서사가 부족한 게 너...","3","1"
"카시오페아","qkr7****","2023.06.26. 12:05","10","인간인지라..보면서..너무  가슴이 아프고 답답한 마음이였지만, 각자의 현실에 ..우리는 누구나  이런 상황에 살아갈 수 있다는 것을..또 한번  느끼며 자숙하고 반성하게 하며,  지금의 지독한 나의 현실앞에 차라리  행복하다 말하며 , 고맙고 감사한 마음으로 시청했습니다. 배우서현진배우와 안성기배우 덕분에  집중이 더 잘 ...","1","0"
"카시오페아","zizz****","2023.06.26. 11:49","10","어떻게 이런 영화를 만드실수 있는지 혼자 보기 너무 아까운 영화입니다.","1","0"
"카시오페아","lssr****","2023.02.17. 02:11","10","서현진 배우님 연기 너무 잘하십니다 ㅠㅠㅜㅜ마지막 장면보고 펑펑울었음... 정말 경험하기 싫은 병이에요","1","0"
"카시오페아","joja****","2023.02.12. 06:16","10","안성기, 서현진 두 배우의 연기와 현실고증에서 나오는 감동","1","0"
"카시오페아","plus****","2023.01.29. 13:09","10","서현진 치매 왔을때 눈빛이랑 멀쩡할때 눈빛 달라지는거 정말 소름... 안성기 배우님은 그냥 아빠시네요. 연기가 아닌듯","1","0"
"카시오페아","ha28****","2023.01.29. 05:23","10","배우분들 연기에 푹빠져 지루함이 없었고 마지막 장면 딸의 모습 너무 슬펐어요..여운이 길게 남네요 보는 내내 눈물이..","1","0"
"카시오페아","bles****","2023.01.27. 09:02","10","겪어본 사람은 아는 것.핏줄.가족","1","0"
"카시오페아","sang****","2023.01.26. 14:02","10","배우들 연기도 좋고 ,  감명깊게 보았습니다.","1","0"
"카시오페아","maml****","2023.01.25. 14:24","10","보는내내 가슴이 먹먹하고 너무 슬펐음 누구에게나 일어날수 있는 일이기에 알츠하이머란 병 또한 지독하기 짝이 없는 질병이기에 하루빨리 치료법이 개발되기를 간절히 바람","1","0"
"카시오페아","ouj0****","2023.01.24. 19:45","10","꼭 보셔야 하는 영화입니다.. 보고 펑펑 울었어요.","1","0"
"카시오페아","blue****","2023.01.24. 19:27","8","서현진 연기 굿.넘 이쁘네","1","0"
"카시오페아","dibo****","2023.01.24. 18:41","10","두분 연기력에 감동했습니다ㅠㅠ","1","0"
"카시오페아","h861****","2023.01.24. 13:03","10","펑펑 울 수 있어서 참 좋았다. 개운해졌다. 어딘가 나로 인해 억울할 누군가가 있겠단 생각에 , 내 억울함이 얌전하게 접혔다.","1","0"
"카시오페아","yeal****","2023.01.24. 05:38","10","진짜 현실을 반영하되 눈물이 날 수 밖에 없는 영화. 치매라는 병이 얼마나 한 사람을 넘어서서 주변까지 슬프고 힘들게 되는지 어느정도 알 수 있는 영화.","1","0"
"카시오페아","para****","2023.01.23. 23:20","9","안성기님  서현진님 연기 몰입도가  최상입니다  기억에 남는 대사는 사람은 태어날때 그저 태어나서 그저 가는 의미없는삶은 없다  빚을 지고 빚을 갚으며 살아간다   살면서 누구를 원망해 본적은 없다~  오랫동안 기억될 멋진 대사입니다.","1","0"
"카시오페아","gran****","2023.01.23. 22:13","10","넘 감동적인 영화였어요. 자녀들과 함께 본 영화중 가장 최고였어요","1","0"
"카시오페아","mauv****","2023.01.23. 21:42","8","서현진의 연기가 압도적입니다. 어떻게 이렇게 훌륭한 영화의 관객수가 2만 여명밖에 되지 않나요...강추합니다. 다시 봐도 감동입니다.","1","0"
"카시오페아","yser****","2023.01.23. 21:31","7","인상 깊은 실감나는 연기","1","0"
"카시오페아","luj3****","2023.01.23. 21:07","8","영화의 결말을 대부분 알 수 있지만, 알츠하이머의 현실과 두려움을 일부분이지만 공감했고 새로운 하루를 건강하게 맞이할 수 있다는 것이 얼마나 큰 기쁨인지 다시 한 번 알았습니다. 감상평에 작성하고 싶은 내용은 너무 많지만 이런 영상을 볼 수 있어 감사합니다.","1","0"
"카시오페아","pigl****","2023.01.23. 21:02","10","서현진 배우님 응원합니다","1","0"
"카시오페아","dltn****","2023.01.23. 20:53","10","저항없이 수도꼭지 튼 것 마냥 울어버렸읍니다,,","1","0"
"카시오페아","yeun****","2023.01.23. 20:49","10","배우님들 연기. 너무 감동적이었어요.울어서 눈이 퉁퉁 부었네요 ㅜ","1","0"
"카시오페아","eart****","2023.01.23. 20:47","9","좋은 배우의 훌륭한 연기.후반부에 우연히 보게 된 영화인데 아주 좋았습니다.","1","0"
"카시오페아","k061****","2023.01.23. 20:47","10","눈물이 날 수 밖에 없네요.. 배우님들 연기력에 몰입도가 자연스럽게 스며들었습니다.","1","0"
"카시오페아","afaf****","2023.01.23. 20:47","8","서현진  안성기님의 연기가 최고입니다아역배우도 훌륭하네요담담하게 끌어가고 군더더기없어서 좋았습니다","1","0"
"카시오페아","doyo****","2023.01.23. 20:43","10","서현진 연기력은 두말할 것 없이 최고였고, 치매 환자와 그 주변인들의 삶과 아픔을 영화에 너무나 잘 담아내었다.","1","0"
"카시오페아","k710****","2023.01.23. 20:43","9","넘  마음아푼영화다정말  빗겨가고픈병  연기력은  두말이 필요없는 안성기님서현진배우님   눈물콧물 다 뺏네요","1","0"
"카시오페아","suns****","2023.01.23. 20:43","10","코로나 시국에 오픈해서 그런가.. 관객수가 아쉽네요. 조용히 집중해서 보면 찐한 감동이 밀려옵니다ㅠ","1","0"
"카시오페아","ji_u****","2023.01.23. 20:43","10","기대안하고봤는데.. 연기 최고다","1","0"
"카시오페아","hmjs****","2023.01.23. 20:43","10","서현진 배우님 연기에 또 한번 감탄했어요","1","0"
"카시오페아","sy06****","2023.01.23. 20:42","8","서현진 연기 정말 잘함.","1","0"
"카시오페아","pise****","2023.01.23. 20:42","10","너무 슬퍼ㅜㅜ연기들을 너무 잘해여","1","0"
"카시오페아","hesi****","2023.01.23. 20:41","10","설특선으로 보았는데 역시 서현진 연기는 최고네요 찐감동","1","0"
"카시오페아","alsd****","2023.01.23. 20:41","10","오랜만에 눈물흘리면서 봤습니다감사합니다!","1","0"
"카시오페아","doaa****","2023.01.23. 20:40","10","연기와 스토리 모두 완벽 시간가는줄 몰랐단 작품","1","0"
"카시오페아","seun****","2023.01.23. 19:53","8","두 분의 연기는 말 할 것도 없습니다. 잘 봤어요","1","0"
"카시오페아","kkox****","2023.01.23. 19:46","10","좋은영화인데 흥행실패가 아쉽네요","1","0"
"카시오페아","zero****","2023.01.23. 19:46","9","몰입하게 만드는 감동적인 영화","1","0"
"카시오페아","iese****","2023.01.20. 22:25","8","서현진 연기 진짜 잘한다 몰입 엄청 잘되는 영화였고 내가 극중 서현진처럼 치매가 걸린다면 어떻게 살아갈까 생각하게 만들어주는 영화인 것 같다.","1","0"
"카시오페아","beau****","2023.01.18. 05:18","10","울고싶을때 보시면 위로도되고 속시원하게 울 수 있습니다.. 요즘 자꾸 나쁜생각들만 하고 살고있는데... 툭툭나오는 대사를 듣고 많이 힘을 받았습니다..특히 서현진씨 연기가 대박이였습니다..","1","0"
"카시오페아","seow****","2023.01.13. 18:33","10","서현진 배우님 안성기 배우님 연기가 정말 좋았습니다","1","0"
"카시오페아","youn****","2023.01.09. 04:20","9","서현진 배우.. 연기 너무좋아요 근데 결말이 너무 뚝 끊기는 느낌이어서 마무리가 안된것같이 찜찜했어요 그래서 9점입니다 (아,, 우울할때 보면 더 우울해집니다)","1","0"
"카시오페아","purr****","2023.01.01. 02:08","8","서현진 배우와 안성기 배우의 연기덕분에 더 빛난 영화","1","0"
"카시오페아","minz****","2022.10.17. 16:29","10","티비에서 소개하길래 잠깐 봤었는데 너무 재밌어보여서 유투브에서 결제하고 집에서 봤는데 1시간 40분 짜리 영상에서 1시간 15분 가량 울었다 . 대성통곡 하면서 봐서 나중엔 호흡이 힘들 정도로 울었다 . 솔직히 이정도면 울릴 작정을 하고 영화 만들었다고 본다 .","1","0"
"카시오페아","godl****","2022.08.24. 00:30","10","남의 일이 아닐 수 있는 현실이 너무 슬픕니다ㅠㅠ너무 잘봤어요 휴지 준비하세요..","1","0"
"카시오페아","dong****","2022.08.23. 20:18","9","서현진이라는 배우를 좋아해서 영화를 보게된건데 알츠하이머를 앓는 분들과 그 주변 가족들의 심정과 아픔을 조금이나마 알수있었습니다...영화 정말 잘 만드셨네요","1","0"
"카시오페아","asxr****","2022.08.21. 17:07","10","더 많은 사람들이 찾아봤으면 하는 영화 누구한테나 일어날 수 있는 일이라서 더욱 공감이 많이 간 영화인 거 같다","1","0"
"카시오페아","adiv****","2022.08.01. 22:10","7","가족중에 저런 환자 있으면 그 고통 말로 표현못한다.","1","0"
"카시오페아","n2ki****","2022.06.28. 20:57","8","서현진의 전도연급 연기  잘봤습니다","1","0"
"카시오페아","siga****","2022.06.26. 19:36","1","배우진의 연기는 좋았지만, 스토리와 주제의식은 글쎄...? 후반부에 힘이 쫙 빠지는 전개..용두사미로 끝나버린 것이 아닌가 싶다.","1","0"
"카시오페아","chwi****","2022.06.21. 22:21","10","진심... 이런 연기를 할 수 있는 서현진 나이대의 배우가 몇이나 될지 싶다.. 상영관이 적어 아쉬울따름. 안성기님의 겉으로는 담담해보이는 아버지마음이 너무 잘 느껴졌고 여운이 길게 남는 영화.. 볼 수 있다면 꼭 보길","1","0"
"카시오페아","cola****","2022.06.15. 01:16","10","너무ㅠㅠ울었어요...ㅠㅠ 아빠와 딸.... 어찌 이리  와닿는지...  많은 분들이 보셨음 하는  영화에요!서현진씨. . 연기 정말 최고에요","1","0"
"카시오페아","6435****","2022.06.15. 00:49","10","서현진 안성기배우님 연기 너무 좋아요","1","0"
"카시오페아","juli****","2022.06.11. 12:04","4","이런 소재와 좋은 배우를 두고 너무 아쉬운 스토리와 연출 이었던것 같습니다ㅠㅠ 저는 기대 대비는 재미가 없었네요ㅠ","1","0"
"카시오페아","yeli****","2022.06.07. 22:29","10","서현진 배우가 처절하게 풀어내는 알츠하이머 환자의 공허함, 안성기 배우가 담담하게 풀어내는 알츠하이머 환자 가족의 고통, 주예림 배우가 따뜻하게 풀어내는 순수하지만 벌써 성숙해진 어린 딸의 마음, 다 명연기였다고 생각합니다...! 초로기 치매와 리버스 육아를 다룬 작품은 처음 보게 되어서 많은 생각이 들게 하는 ...","1","0"
"카시오페아","oouu****","2022.06.05. 22:25","10","인생영화… 진짜 너무 좋아요 보면서도 또 보고싶고 다시 보고싶고 모든 장면들이 다 다시 보고싶었어요 .. 서현진 짱 .. 행복합니다","1","0"
"카시오페아","koko****","2022.06.05. 21:51","10","여자로서, 자식으로서 많은 생각을 하게 되고,많은 기억을 되돌아보게된 좋은 영화입니다.주연 세 배우님들의 연기가 스토리를 탄탄하게 받쳐주어 더욱 좋았습니다.","1","0"
"카시오페아","sjpn****","2022.06.05. 15:51","10","꼭 보세요   가능하면 혼자보세요","1","0"
"카시오페아","suji****","2022.06.05. 15:16","10","정말 서현진 배우님의 연기가 마치 내가 그 인생을 살고 있는거처럼 느끼게 해줘서 몰입도가 정말 굉장하다고 생각합니다 안성기 배우님과 지나배우님도 정말 아빠와 딸 처럼 연기가 하나도 어색하지 않았어요 저는 초반부터 너무 몰입해서 중반부부턴 계속 눈물을 흘렸던거같아요 한번 보셔도 절대 후회안하실거에요","1","0"
"카시오페아","sje-****","2022.06.05. 13:30","10","진짜 서현진 배우님 아니었으면 아무도 못 했을 것 같아요 정말 연기력이 다 한,, 연기력 보면서 소름 돋은 유일한 배우 보면서 많이 울었어요","1","0"
"카시오페아","rtg8****","2022.06.05. 01:22","7","카시오페아라는 과한 상징과 그렇지 못한 여운.뻔한 소재와 그것을 극복하는 배우들.마지막 장면에서 차라리 노래를 불렀다면..","1","0"
"카시오페아","sunn****","2022.06.05. 00:25","10","울면서 나왔어요.. 아역배우도 너무 귀엽고 서현진 안성기 연기 쨩!!","1","0"
"카시오페아","sina****","2022.06.04. 21:37","10","가족이 생기고 자식이 생기니 공감하게 되는 슬픈 이야기 만족 대 만족","1","0"
"카시오페아","jjco****","2022.06.03. 12:04","8","알츠하이머라는 병. 부녀. 아이.  신파쓰기 딱 좋은 소재와관람객도 어느정도 예상할수 있는 스토리라인. 몇몇의 개연성 떨어지는 연출과 장면들이 있지만.. 이 모든걸 배우들의 연기력으로 커버한다고 해도 과언이 아닐정도! 안성기님의 덤덤한 목소리와 말하지 않아도 느껴지는 진심이 담긴 눈빛. 서현진님의 병세가 악화...","1","0"
