"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"더 파더","fail****","2021.04.10. 21:27","10","k신파처럼 울라고 꼬집지 않았는데 끝에 안소니가 무너지는 모습. 혼란스러워하는 모습 보고 눈물이 왈칵. 감독이 치매를 겪어본것도 아닌데 치매 환자 머릿속에 들어가서 내가 치매환자가 된 기분이었음. 치매환자의 사고를 화면으로 구현해 낸 감독이나 섬세한 연기를 해낸 안소니홉킨스. 올리비아콜멘.  연기 연출 뭐가 더 ...","7","1"
"더 파더","mot1****","2021.04.09. 14:58","10","치매환자 관점에서 세상을 보는 설정입니다. 치매환자의 고통을 이해하게 합니다.","7","1"
"더 파더","hemo****","2021.04.12. 00:09","8","알츠하이머병의 직접적 경험경악과 스릴러가 참담한 현실임을 깨닫는 순간당신은 이미 요양원에서 간호사에 기대어 엄마를 찾게 된다...보고 오는 내내 눈이 붓도록 울었다...","5","0"
"더 파더","reda****","2021.04.11. 23:15","8","늙는다는 것과 기억을 잃어가는 것, 1인칭 시점에서 보니 세상 가장 잔인하고 서글픈 공포.","5","0"
"더 파더","nacl****","2021.04.08. 19:31","9","치매란 걸 이처럼 관찰자의 입장이 아닌 당사자의 시점으로 느껴본 적이 있었던가... 마지막까지 뒤죽박죽 꼬여있는 퍼즐에 혼란이 가득 남지만 어느 미스터리물보다도 섬뜩하다. 안소니 홉킨스의 연기에 찬사를 보내며 꼭 최고령 수상이라는 영예를 안으시길","4","0"
"더 파더","kimk****","2021.04.07. 23:46","7","사랑하는 자식들 그리고 어머니. 마지막까지 남아 있는 기억 위에 새겨진 이름들.","5","1"
"더 파더","mand****","2021.04.10. 22:15","8","칸, 베를린, 베니스을 10년정도 씹어먹었을 거장느낌 나는 신인감독의 입봉작","3","0"
"더 파더","imwb****","2021.04.10. 16:21","10","굉장하네요 연기 스토리 연출 뭐 하나 빠지는게 없다고 생각함 특히 연출이 좋았음","3","0"
"더 파더","tjwl****","2021.04.07. 21:23","10","나이가든다는게 너무무섭고 슬프네요","3","0"
"더 파더","syin****","2021.04.26. 11:42","8","CGV골든글로브 기획전에서 본 영화...사실적이고, 치매 환자의 입장에서본 일상의 공포와 스릴, 아픔들이 너무나 진실하고 아프게 다가온다. 안소니홉킨스 만으로도 훌륭하다","2","0"
"더 파더","imro****","2021.04.12. 10:05","9","전지적 치매시점! 영화 시작 후 몇분이 지나서야 눈치챈 치매환자의 시점이라는 사실~ 안소니 홉킨스를 통한 이 간접체험이 놀랍고, 두렵고, 경이롭다.","2","0"
"더 파더","disi****","2021.04.11. 22:40","8","배우들의 연기가 좋다는 뉴스가 있어 스토리는 큰 기대하지 않고 봤는데왠걸, 영화 끝날 때까지 몰입해서 봤다.안소니 홉킨스의 연기가 영화를 끌고 가는데 올리비아 콜맨의 연기도 인상적이다.각본이 좋고 감독의 연출력도 좋다.최근에 극장에서 맛본 가장 공포스러운 경험이었다.","2","0"
"더 파더","choc****","2021.04.10. 22:49","9","암보다 치매 치료제가 시급하다. 그 어떤 장기보다 기억을 잃어버리는 게 가장 끔찍할 일일 수도.","2","0"
"더 파더","woo_****","2021.04.10. 20:09","10","영화 내용은 슬프지만 배우들의 꽉찬 연기력으로 보는 내내 행복했습니다.","2","0"
"더 파더","ysha****","2021.04.10. 18:31","10","연기 대박... 어린아이일때 그 연기란..  잎사귀가 지고있다는 말이 맴돈다","2","0"
"더 파더","xoff****","2021.04.09. 22:02","10","감독이랑 배우가 치매를 겪어봤나 싶을정도","2","0"
"더 파더","linh****","2021.04.09. 00:26","8","치매 당사자의 심정이 어떨지 생각해본 적이 없었다. 무섭도록 숨 막힌다","2","0"
"더 파더","qkdr****","2021.04.07. 21:20","9","할머니의 낯선 눈빛들이 서운했고 마음 아팠었다.이제 어느정도 알거 같다. 어째서 나를 보는 눈빛이 그렇게 낯설었는지","2","0"
"더 파더","phea****","2021.04.07. 19:22","8","슬픈 낯선 기억.","3","1"
"더 파더","mywh****","2021.04.07. 17:30","10","아 진짜 배우의 표현력이 얼마나 중요한지 깨닫네요 디테일이 정말... 손끝떨림까지 모두 계산된 연기가 아니었나 합니다노장이시지만 카리스마가 대단합니다","4","2"
"더 파더","comp****","2023.02.06. 23:20","10","현실이 어떤 스릴러보다 더 무섭다.","1","0"
"더 파더","lott****","2022.02.01. 00:46","10","정말루.. 이맘을 어떻게 표현해야하나...ㅜㅜ...","1","0"
"더 파더","soni****","2022.01.15. 15:38","9","연출도 연기도 미쳤다는 말 밖엔. 특히 백전노장 안소니 홉킨스의 다양한 표정 연기는 정말 일품. 마지막 씬에서 팔순을 넘긴 노인이 엄마를 그리워하는 어린아이의 감정을 전달하는 연기엔 전율이. 죽기전에 꼭 봐야하는 영화.","1","0"
"더 파더","pink****","2021.12.30. 16:18","10","부모님에 대한 여러가지 복잡한 생각과 함께 나 자신에 대해서도 돌아보게 되는 영화입니다 우리 모두는 늙어갈 수밖에 없는 연약한 존재이기 때문에...제가 지금까지 본 영화중에 가장 영혼의 울림을 주는 영화였어요 안보신 분들은 꼭 보셨으면 해서 일부러 감상평 남겨요","1","0"
"더 파더","whdu****","2021.12.21. 00:03","10","이해 안된다고 앞으로 돌려보지 말고 한번에 쭉 보시길 ...","1","0"
"더 파더","mss8****","2021.12.16. 22:09","10","기억이 사라져가고 있다는것 너무 맘이 아프다. 엄마가 보고 싶다고 우는장면에서  안소니의 눈은 정말 어린아이의 눈이였다. 어쩜 저런 연기를 할수있다니~박수박수~","1","0"
"더 파더","lkm0****","2021.12.12. 21:54","10","안소니 홉킨스 ,  경이롭다는 말밖에 할수없는것이 안타깝네요.  감동 그이상입니다.","1","0"
"더 파더","dtyh****","2021.08.08. 15:00","10","""내인생에 잎사귀가 지는것같아""왜이렇게  안타깝고 슬픈지..","1","0"
"더 파더","chrh****","2021.05.20. 22:38","1","치매 간접 체험 영화. 재미도 없고 감동도 없고 유머도 없고 반전도 없다.","1","0"
"더 파더","batt****","2021.05.12. 23:24","10","내가 기억하는 것들이 현실과 다를 때 어떻게 살아가야할까? 물음을 갖게하는 영화","1","0"
"더 파더","crea****","2021.05.11. 01:56","10","치매 노인의 혼돈을 VR을 쓰고 경험한듯.  그래서 차마 노인들에게는 관람을 권하지 못할 것 같다.  무너져내리는 인간 존엄성의 한끝에 필사적으로 매달리다 결국 무너져내린 슬픈 아버지의 모습을 일말의 과장이나 신파 없이 냉정하게 보여주지만,  연민의 따뜻한 시선을 일관성있게 유지하는 세련된 연출과 완벽한 연기에 ...","1","0"
"더 파더","ki_l****","2021.05.06. 21:40","8","가실 분들은 가셨고... 현재의 2030 세대들에게는 건재하게 활동하시는 현존 최고의 노장, 안소니 홉킨스와 로버트 드니로, 아직까지 마음껏 만끽하게 해주셔서 감사한 두 전설.","1","0"
"더 파더","boss****","2021.05.01. 17:35","10","보는내내 나까지 정신찬란이 오네요ㅜㅜ치매걸리면 진짜 미칠듯ㅜㅜ무섭네요ㅜㅜ","1","0"
"더 파더","acto****","2021.04.28. 19:08","9","안소니의 시선으로 바로 본 마지막 여정. 그리고 먹먹함.","1","0"
"더 파더","supe****","2021.04.28. 15:57","9","저런 느낌이겠구나.. 당사자는 너무 공포스럽겠구나.. 나이듦의 끝에 이런 결말이 기다리고 있지 않았으면 좋겠다... ㅠㅠ","1","0"
"더 파더","kiba****","2021.04.28. 09:24","8","각색을 최소화해서 원작에 대한 예우를 갖추면서도 명배우들을 통해 영화적 생생함을 더했다. 물론 가장 돋보이는 것은 안소니 홉킨스다. 그가 얼마나 오랫동안 연기를 해왔는지 체감하려면 <엘리펀트 맨>을 보면 된다. 우리는 그 흑백 영화 속에서 안소니 홉킨스의 젊은 시절을 확인할 수 있다. 그의 전성기는 <양들의 침묵...","1","0"
"더 파더","manm****","2021.04.27. 00:30","9","어쩌면 우리 모두의 이야기일 수도... 안소니 홉킨스의 탁월한 연기와 밀도 있는 연출!","1","0"
"더 파더","djfi****","2021.04.18. 18:33","9","단순한 표현 엄청난 구성 기가막힌 연기. 단점은 불친절한 설명. 아무르의 메멘토버전","1","0"
"더 파더","jyk9****","2021.04.11. 19:09","10","안소니홉킨스 출연 무조건 봐야지","1","0"
"더 파더","mnj6****","2021.04.10. 18:36","10","안소니홉킨스 팬이라 봤는데 진짜 실제같아서 가슴아팠어요","1","0"
"더 파더","iamm****","2021.04.10. 11:00","10","우리의 미래를 보는 듯애절하고 감동적입니다안소니홉킨스의 천재적 연기꼭  보시길~","1","0"
"더 파더","siri****","2021.04.09. 17:16","10","이렇게 표현해낼 수 있다고?!!! 보면서도 믿기지 않고, 보고나서도 일어나기 힘든 미친 영화에요","1","0"
"더 파더","renr****","2021.04.09. 06:30","8","뭐지.. 이 복잡한 느낌은","1","0"
"더 파더","sphn****","2021.04.08. 19:14","8","연기 잘함. 딸의 선택도 이해가 갔고 치매에 대해 생각을 해보게 되는 영화였음","1","0"
"더 파더","stay****","2021.04.08. 13:59","10","연기가 존경스럽습니다","1","0"
"더 파더","ange****","2021.04.07. 22:20","10","너무너무너무아주아주아주진짜진짜진짜꼭~ 봐야 합니다.훌륭한 영화.","1","0"
"더 파더","muse****","2021.04.16. 07:35","10","이거 처음부터 병원에서 일어난 일이라서 시간이 계속 혼재된거임. 정신이 계속 오락가락하는거","2","1"
"더 파더","tlsh****","2024.08.18. 20:59","7","아무것도 믿을 수 없다. 혼돈이다. '내' 자신까지 잃어버리고, 불안에 젖어 엄마를 찾는다.","0","0"
"더 파더","kung****","2024.08.18. 00:36","10","백발이 되어 스러져서 닿는 곳","0","0"
"더 파더","dodo****","2024.08.11. 01:35","10","인간이 얼마나 무력한지 보여주는 영화","0","0"
"더 파더","lee2****","2024.08.03. 01:41","9","실처럼 가늘어진 기억 속에서도 절대 놓고 싶은 않았던 마지막 잎새가 결국 떨어지고야 만다. 무기력 하게 받아 들일 수 밖에.","0","0"
"더 파더","eunk****","2024.03.31. 18:50","10","마지막에 모든것이 무너져내려서 엄마를 찾는 장면은 가슴을 먹먹하게 하네요. 늙고 병들고 약해진채로 오래 산다는것은 .. 무엇이지 생각해보게 합니다","0","0"
"더 파더","tlsr****","2024.03.23. 09:33","8","기억하는 것은 사랑, 잊는 것은 숙명","0","0"
"더 파더","gfph****","2024.03.17. 22:46","10","부녀의 연기배틀 놀랍도다","0","0"
"더 파더","tugy****","2024.02.10. 01:22","10","영화를 보고 나니 치매가 더 두렵다.. 요양원인지, 요양병원인지.. 칠순이 넘으신 나의 아빠는 지금도 연세에 비해 무척 건강하시지만, 내가 어렸던 아주 오래 전부터 지금까지.. 그런 곳에 부모를 보내는게 현대판 고려장이나 다름 없다며, 그런 사람들을 보면 어떻게 부모를 저렇게 내버리냐는 식으로 천하의 못된 놈들이라...","0","0"
"더 파더","fcac****","2024.01.10. 21:35","8","안소니 홉킨스....메소드 연기만이 진짜라는 잘못된 관념을 완전히 부셔버리는 대배우!!!","0","0"
"더 파더","saro****","2023.11.06. 23:29","8","사람의 인생에 대해 다시 생각해보게 되는 영화. 내가 늙으면... 세포가 점점 죽어가면 .. 자꾸  주위 사람들을 힘들게 하면  그땐 어떻게  해야 할까?","0","0"
"더 파더","hanj****","2023.10.28. 16:49","9","그래도 두 딸의 이름은 기억하는구나","0","0"
"더 파더","isw9****","2023.09.19. 02:39","8","정신의 유폐와 오류, 그를 체험하는 플롯은 너무나 무섭고도 눈물이 뿜어져나왔다","0","0"
"더 파더","7hyu****","2023.08.14. 02:27","9","무엇이 참인지 거짓인지 모른채 퍼즐 찾기 중아련한 리틀 대디","0","0"
"더 파더","hdi0****","2023.07.20. 01:38","9","작은 묘목으로 시작해 울창한 숲을 만들었지만 비와 바람으로 인해 추억으로 가득했던 잎사귀들이 떨어지는 순간","0","0"
"더 파더","mk72****","2023.05.08. 22:12","10","안소니 홒킨스의 연기에 감탄 또 감탄!!! 인생을 살아가는 누구에게나 공감될수 밖에없는  피해갈수 없는 이야기 입니다!","0","0"
"더 파더","drea****","2023.03.24. 19:41","10","인생은 그 끝이 비극 이란것이 모든 이에게 평등하다","0","0"
"더 파더","kpjd****","2023.03.22. 02:32","7","무서운 영화. 육체와 정신을 건강하게 유지하도록 노력해야겠다. 안소니 아저씨의 연기는 진짜다.","0","0"
"더 파더","deat****","2023.02.10. 07:15","10","내가 본 영화들 중 제일 공포스럽다","0","0"
"더 파더","deat****","2023.02.10. 07:15","10","내가 본 영화들 중 제일 공포스럽다","0","0"
"더 파더","sgsy****","2023.01.17. 00:16","8","안소니가 연기하는 안소니를 보며 체험하는 '늙음'이라는 공포","0","0"
"더 파더","nodo****","2023.01.01. 09:34","9","알츠하이머 입장에서 보면 모든 상황이 복잡하고 이해할 수 없는 상황들의 연속이겠다라는 생각이 들었다.","0","0"
"더 파더","muni****","2022.11.26. 16:45","10","영화를 보는 내내 가슴이 너무 답답했는데마지막 부분은 진짜 가슴이 미어져요ㅠㅠ","0","0"
"더 파더","cont****","2022.11.24. 16:21","8","너무나 슬픈 질병. 위대한 홉킨스의 연기.","0","0"
"더 파더","holl****","2022.11.01. 01:49","9","정보 없음","0","0"
"더 파더","abag****","2022.10.29. 09:59","9","그 누구도 믿지 못하게 되는 공포, 시공간이 뒤틀리는 경험의 공포, 자신의 기억과 보여지는 현상 사이의 괴리에서 느껴지는 공포, 결국 더이상 무슨 일이 벌어지고 있는지 모르겠다는 눈물의 고백을 내뱉을 수밖에 없는 극한의 공포를 다룬 영화.","0","0"
"더 파더","yg75****","2022.09.03. 22:06","8","안소니 홉킨스 연기는 진짜 최고..하 근데 보는 내내 맘이 무겁네요 ㅠ","0","0"
"더 파더","wi91****","2022.08.24. 11:18","9","그의 공포를 내가 느끼는, 체험적 영화의 장르를 이끄는 경지의 예술","0","0"
"더 파더","oldm****","2022.07.17. 07:26","8","알지 못해 더 두렵고 인지하지 못해 더 무섭다..","0","0"
"더 파더","kji6****","2022.07.12. 01:54","10","정보 없음","0","0"
"더 파더","dbsg****","2022.07.11. 22:14","10","주인공이 치매로 인해 느끼는 혼란스러움, 초조함, 두려움이 고스란히 느껴졌다후반부 요양원에서 안소니 홉킨스의 연기는 눈물이 나게 만들었다","0","0"
"더 파더","ddab****","2022.07.07. 11:11","1","좋은 영화긴 한데 8점대가 적당한거같다","0","0"
"더 파더","bubi****","2022.07.05. 19:28","10","마지막 내내 울었다....","0","0"
"더 파더","hch8****","2022.07.03. 01:06","10","영화가 아닌 현실. 또 현실 같았던 안소니의 연기.","0","0"
"더 파더","mess****","2022.06.19. 22:57","8","충격적이네요 공포영화 보는거같았어요 . 나중에 우리도 전부 저렇게 나이들어 치매 올거란 생각하니까 소름 돋는군요","0","0"
"더 파더","tlss****","2022.06.09. 00:15","10","펑펑 울었던 인생 영화","0","0"
"더 파더","gml4****","2022.05.29. 09:48","10","나도 나이를 먹으면 저 문을지나야할텐데.. 부모님에대한생각, 자식들에관한생각, 나스스로에 대한 생각, 인생의 황혼이라는 시간에대한 생각.. 많은것을 생각하게 하네요 100점 만점의 120점 극찬의 점수. 안소니 홉킨스의 그의 인생의 최대명작중 하나가될듯. 양들의침묵에서 희대의 살인마 ""닥터 한니발렉터""의 모든이...","0","0"
"더 파더","yeri****","2022.05.23. 00:01","10","끝 없는 혼란. 하지만 그것은 모두 상상이었다.","0","0"
"더 파더","topi****","2022.05.21. 13:06","9","정보 없음","0","0"
"더 파더","chan****","2022.05.21. 10:57","10","영화를 통해 가능한 간접경험의 진수","0","0"
"더 파더","osca****","2022.05.15. 23:26","10","안소니, 이름도 생년월일도 같게 한 것은 치매 걸린 노인을 이해 하는게 아니라 그대로 받아들이라는 것 같음. 안소니가 보는 그대로를 받아들이는게 바로 치매를 이해하는게 아닐까 싶다  앞뒤가 맞지 않는 세계에 사는것은 얼마나 괴로울까? ... 자신의 나이에 맞는 연기의 극점을 알고, 보여주는 것이 대단하다. 1937년생 대...","0","0"
"더 파더","syle****","2022.05.08. 18:29","10","정보 없음","0","0"
"더 파더","take****","2022.05.01. 23:54","10","우연히 채널을 돌리다가 본 작품.. 루즈함보다는? 현실의 무서움? ㅜㅜ 반전은 관객이 다 알고있는 그대로 흐른다.. 조연들의 연기가 압권이었다.. 한정된 공간.. 한정된 사람(기억?).. 옷차림이 점점 흐트러지면서.. 결국 내자신도 나를 못 믿게되는.. ㅜㅜ 마지막에 어머니도 아닌, 엄마를 찾는다.. 엄마.. 우리의 현실에서 엄...","0","0"
"더 파더","qpff****","2022.04.29. 10:28","8","아..너무 슬프다ㅜㅜ","0","0"
"더 파더","jclo****","2022.04.27. 12:04","10","영화가 갑자기 관객을 혼돈에 빠지게 한다. 그리고 나서 관객은 우리가 영화를 보는 시점이 앤써니가 보는 시점이라는 것을 깨닭게 한다. 그것이 이 영화의 묘미다.","0","0"
"더 파더","tjda****","2022.04.27. 01:53","2","평점믿고봤는데 노잼 진심","0","0"
"더 파더","jerr****","2022.03.29. 23:23","10","정보 없음","0","0"
"더 파더","wees****","2022.03.08. 10:13","10","치매를 겪는 분들에 대한 이해를 돕는 유익한 영화입니다","0","0"
"더 파더","roun****","2022.02.21. 00:53","10","보다 따뜻한 시선과 마음으로 동시대를 살아가는 이들을 포용해야하는 이유를 알았다. 무섭고 그 길의 끝이 언제인지 모르는 절망 속에서 살아가는 누군가의 아이였을 이들. 순간 순간의 공감을 이어서라도 어릴 적 포근한, 그 속에서는 그저 평안했던 한 장의 담요가 되어주고 싶다.","0","0"
"더 파더","mcss****","2022.02.19. 22:30","8","시간이 흐름에 따라 우리에게 다가오는 노년기. 어쩌면 내가 겪게 될지도 모른다는 점에서 섬뜩하고 마음이 아프다. 또한 가족이 감내해야하는 고통에 대해서 여러매체나 주변에서도 답습했기에 다가오는 그 시간이 멀게만 느껴지면서도 한편으론 두렵다. 홉킨스의 절정에 달한 이번 연기와 그 또한 나이든 노장배우로서 ...","0","0"
"더 파더","blue****","2022.02.17. 22:16","10","이 영화는 공포영화다. 우리는 알츠하이머 환자들이 얼마나 큰 공포 속에 살아가는지 안소니 홉킨스의 연기와 함께 아주 일부분을 체험해 본 것뿐이다.","0","0"
"더 파더","hjs7****","2022.02.17. 10:28","10","어르신의 관점에서 풀어내는 전개가 새로웠고, 엄청 몰입해서 보게 되었네요.어느 가정에나 벌어질수 있는 얘기지만, 정말 묵직하게 다가오는 내용입니다.두 주인공의 연기가 정말 압권이네요.","0","0"
"더 파더","hell****","2022.02.08. 23:13","10","모두에게 찬란한 시절이 있었거늘","0","0"
"더 파더","dudt****","2022.02.03. 20:22","9","정보 없음","0","0"
"더 파더","aj07****","2022.01.22. 09:43","8","보는내내 마치 내가 치매에 걸린거 같은 느낌이었다.","0","0"
"더 파더","ruby****","2022.01.20. 07:44","10","안소니 홉킨스의 연기...진짜 최고","0","0"
"더 파더","pine****","2022.01.19. 13:03","10","딸이 있는데도 때리는 저 사악한 놈.맞고도 얘가 날 때렸다고 얘기하는걸 잊어버리는 불쌍한 아빠.피눈물 나는 광경.","0","0"
"더 파더","glck****","2022.01.19. 00:28","10","안소니 홉킨스의 연기가 너무나 좋았습니다.","0","0"
"더 파더","dooi****","2022.01.08. 22:09","9","삶의 끝에 찾아오는 먹먹함~","0","0"
"더 파더","jnk5****","2022.01.08. 18:43","10","잎사귀가 지고 있어....눈물조차 흐르지 않는, 가슴 먹먹하고 너무 슬픈...","0","0"
"더 파더","mejh****","2022.01.08. 18:33","10","정보 없음","0","0"
"더 파더","anyk****","2022.01.06. 23:38","10","마지막에 아버지가 아기가 되어 간호사 품에 안겨 우는 모습에 가슴이 미어졌네요","0","0"
"더 파더","yser****","2022.01.05. 15:19","8","소재를 매우 잘 활용하여 만든 영화","0","0"
"더 파더","shal****","2022.01.02. 20:49","10","치매 환자의 두려움과 혼란스러움을 이해할 수 있었던 영화입니다 슬프고 안타깝네요","0","0"
"더 파더","kua9****","2021.12.31. 22:34","9","아이처럼 우는 안소니가 잊혀지지 않는다.","0","0"
"더 파더","taup****","2021.12.31. 13:22","10","펑펑 울었다... 가라앉는 배에서 뛰어내리겠다고? 라는 그의 절규가 자식인 나의 심장에 못질을 한다. 부모와 자식 모두의 상처에 관한 영화","0","0"
"더 파더","adri****","2021.12.30. 22:26","9","마지막 앤서니 홉킨스의 연기가 인상적","0","0"
"더 파더","jbbo****","2021.12.30. 18:44","9","퍼즐이라면 어렵게라도 맞추면 되지만기억과 시간과 장소가 파편화 되어버렸는데 이걸 어떻게 다시 맞출까??시종일관 치매당사자가 내가 되었다가 다시 치매가족이 될 수 있도록 연출하고 연기한 것에찬사를 보낸다. 몰입감이 너무나 뛰어난 영화이다. 외국인 안락사까지 허용되는 스위스에서도 정신적 문제는 받아...","0","0"
"더 파더","nhr2****","2021.12.30. 15:56","9","나에게도, 내 안의 어느 구석엔가 정신 질환의 가능성이 잠복해있음을 느끼게 된다. 인생의 연약함과 그걸 극복하려는 의지력, 그 과정에서 나타나는 여러 모습들에 대한 이해를 넓혀준다.","0","0"
"더 파더","1948****","2021.12.28. 22:38","9","세 번째 보니 조금은 이해가 되네요. 안소니 홉킨스의 연기 뛰어나다는 평이 맞다는 것과 어느 누구도 피해 갈 수 없는 알츠하이머 환자의 고립감이 그대로 느껴집니다.","0","0"
"더 파더","john****","2021.12.27. 16:17","10","아직 경험한 적은 없지만 누구나 경험할 수 있는 일이기에 격하게 공감되는 이야기","0","0"
"더 파더","elin****","2021.12.26. 20:28","9","감동적이고 멋집니다","0","0"
"더 파더","shae****","2021.12.25. 19:10","10","이 영화의 진면목은 스릴러인 것 같다","0","0"
"더 파더","kiss****","2021.12.19. 13:11","10","슬프고 무섭다.. 지금 나는 더욱더 공감하고있기때문에..","0","0"
"더 파더","ohli****","2021.12.19. 13:04","10","계산되지 않은 연기이기에 OOO기력이고 연기로 보이지 않았다. 몇 번이고 봐도 새로운 부분이 보이는 것도 질리지 않는 것도 연기력과 연출력이 뛰어나서 그런거 아니겠는가","0","0"
"더 파더","chun****","2021.12.19. 12:38","8","하나둘 기억 언저리에서 사라져가는 당신의 조각들, 안소니 홉킨스 경의 불멸의 연기에 경의를 표한다","0","0"
"더 파더","redm****","2021.12.19. 11:24","10","역시 시나리오와 배우다 명배우가 감성을 터치한다","0","0"
"더 파더","ccfo****","2021.12.19. 06:59","10","이 영화를 보는 매순간마다 긴장을 하지 않을수 없는 수작. 안소니 홉킨스의 명 연기에 가슴이 뭉클하다. 간호사의 어깨에 얼굴을 묻고 오열하는 마지막 장면에 나도 같이 울었다.","0","0"
"더 파더","kima****","2021.12.17. 21:44","8","내가 나중에 저러면 어쩌지... 하는 마음으로 내내 보았네요.배우들의 멋진 연기 정말 대단하네요.","0","0"
"더 파더","emes****","2021.12.17. 09:42","9","정보 없음","0","0"
"더 파더","yule****","2021.12.16. 22:03","8","이런 명작에 무슨 할 말이 있겠습니까. 연극으로도 나왔으면 좋겠습니다.","0","0"
"더 파더","85lc****","2021.12.16. 21:58","10","안소니홉킨스 연기인지 리얼인지 정말 대단한 배우네요","0","0"
"더 파더","gksm****","2021.12.16. 21:51","10","정보 없음","0","0"
"더 파더","fabr****","2021.12.16. 21:19","10","안소니홉킨스의 연기는 훌륭하다는 말로도 부족.영화를 보다보니  돌아가신 아빠가 넘 그립네요.ㅠ","0","0"
"더 파더","dldu****","2021.12.14. 15:39","10","강추요현실적이네여","0","0"
"더 파더","plui****","2021.12.13. 01:16","10","치매 노인의 리얼한 모습, 그 혼란의 와중에서 정신을 차릴 수 없게 만드는 연출과 연기 !참으로 잘 만든 영화.","0","0"
"더 파더","taes****","2021.12.12. 23:34","10","정보 없음","0","0"
"더 파더","ciao****","2021.12.12. 22:21","10","경험해 보지 못했을 환자의 시점에서의 완성도 높은 연기와 세상에서 가장 슬픈 병이 든 본인의 육체에 영혼이 갇히는 두려움을 보는 내내 느끼게 해준 배우가 대단하게 느껴지네요.","0","0"
"더 파더","wjdt****","2021.12.12. 22:03","6","내용이 헷갈린다!!!안소니 분을 중심으로 보니 어안이 벙벙하다.기대했던  것보다는 좀 그렇다.슬프지만, 많이 씁쓸하다.","0","0"
"더 파더","fran****","2021.12.12. 22:00","10","너무 실감되고 슬픕니다.우리 모두의 미래죠...ㅠㅠ","0","0"
"더 파더","edwa****","2021.12.12. 21:57","10","어느덧 이런 일이 남에 일이 아니라는 생각에울면서 봤다 저렇게 아프지 않고 죽고 싶다...","0","0"
"더 파더","bint****","2021.12.12. 21:56","10","살아 있는자 누구나 겪게될 수 있는 슬픈 이야기. 인간의 불완전함에 다시 한번 겸손해진다","0","0"
"더 파더","matt****","2021.12.12. 21:49","10","늙음 치매에 대해 다시 생각하게 해주네요 안소니 홉킨스의 연기는 소름이 끼칠 정도입니다","0","0"
"더 파더","ditl****","2021.12.12. 20:02","10","치매에관한 감동있게 봤어요..먹먹해지는영화.치매로 돌아가신할머니가 생각나는 영화였어요.","0","0"
